tof posE posN posU psiRads thetaRads velE velN velU mach speed specificForceX specificForceY specificForceZ tgtE tgtN tgtU
22.0320 8261.3662 0.0000 3170.8913 0.0000 0.1387 408.2624 0.0000 56.9893 1.2571 412.2208 -1.3549 0.0000 -9.7027 3000.0000 0.0000 3000.0000
22.0340 8262.1827 0.0000 3171.0052 0.0000 0.1386 408.2624 0.0000 56.9697 1.2571 412.2181 -1.3544 0.0000 -9.7028 3000.0000 0.0000 3000.0000
22.0360 8262.9992 0.0000 3171.1191 0.0000 0.1386 408.2624 0.0000 56.9501 1.2571 412.2154 -1.3540 0.0000 -9.7029 3000.0000 0.0000 3000.0000
22.0380 8263.8157 0.0000 3171.2330 0.0000 0.1386 408.2624 0.0000 56.9306 1.2571 412.2127 -1.3535 0.0000 -9.7029 3000.0000 0.0000 3000.0000
22.0400 8264.6323 0.0000 3171.3468 0.0000 0.1385 408.2624 0.0000 56.9110 1.2571 412.2100 -1.3530 0.0000 -9.7030 3000.0000 0.0000 3000.0000
22.0420 8265.4488 0.0000 3171.4606 0.0000 0.1385 408.2624 0.0000 56.8914 1.2571 412.2073 -1.3526 0.0000 -9.7031 3000.0000 0.0000 3000.0000
22.0440 8266.2653 0.0000 3171.5744 0.0000 0.1384 408.2624 0.0000 56.8718 1.2571 412.2046 -1.3521 0.0000 -9.7031 3000.0000 0.0000 3000.0000
22.0460 8267.0818 0.0000 3171.6881 0.0000 0.1384 408.2624 0.0000 56.8522 1.2571 412.2019 -1.3517 0.0000 -9.7032 3000.0000 0.0000 3000.0000
22.0480 8267.8984 0.0000 3171.8017 0.0000 0.1383 408.2624 0.0000 56.8326 1.2571 412.1992 -1.3512 0.0000 -9.7032 3000.0000 0.0000 3000.0000
22.0500 8268.7149 0.0000 3171.9153 0.0000 0.1383 408.2624 0.0000 56.8130 1.2571 412.1965 -1.3508 0.0000 -9.7033 3000.0000 0.0000 3000.0000
22.0520 8269.5314 0.0000 3172.0289 0.0000 0.1382 408.2624 0.0000 56.7934 1.2571 412.1938 -1.3503 0.0000 -9.7034 3000.0000 0.0000 3000.0000
22.0540 8270.3479 0.0000 3172.1425 0.0000 0.1382 408.2624 0.0000 56.7738 1.2571 412.1911 -1.3498 0.0000 -9.7034 3000.0000 0.0000 3000.0000
22.0560 8271.1645 0.0000 3172.2560 0.0000 0.1381 408.2624 0.0000 56.7542 1.2571 412.1884 -1.3494 0.0000 -9.7035 3000.0000 0.0000 3000.0000
22.0580 8271.9810 0.0000 3172.3695 0.0000 0.1381 408.2624 0.0000 56.7346 1.2571 412.1857 -1.3489 0.0000 -9.7036 3000.0000 0.0000 3000.0000
22.0600 8272.7975 0.0000 3172.4829 0.0000 0.1380 408.2624 0.0000 56.7150 1.2571 412.1830 -1.3485 0.0000 -9.7036 3000.0000 0.0000 3000.0000
22.0620 8273.6140 0.0000 3172.5963 0.0000 0.1380 408.2624 0.0000 56.6954 1.2570 412.1803 -1.3480 0.0000 -9.7037 3000.0000 0.0000 3000.0000
22.0640 8274.4306 0.0000 3172.7096 0.0000 0.1379 408.2624 0.0000 56.6758 1.2570 412.1776 -1.3476 0.0000 -9.7037 3000.0000 0.0000 3000.0000
22.0660 8275.2471 0.0000 3172.8229 0.0000 0.1379 408.2624 0.0000 56.6562 1.2570 412.1749 -1.3471 0.0000 -9.7038 3000.0000 0.0000 3000.0000
22.0680 8276.0636 0.0000 3172.9362 0.0000 0.1378 408.2624 0.0000 56.6366 1.2570 412.1722 -1.3466 0.0000 -9.7039 3000.0000 0.0000 3000.0000
22.0700 8276.8801 0.0000 3173.0495 0.0000 0.1378 408.2624 0.0000 56.6171 1.2570 412.1695 -1.3462 0.0000 -9.7039 3000.0000 0.0000 3000.0000
22.0720 8277.6967 0.0000 3173.1626 0.0000 0.1378 408.2624 0.0000 56.5975 1.2570 412.1668 -1.3457 0.0000 -9.7040 3000.0000 0.0000 3000.0000
22.0740 8278.5132 0.0000 3173.2758 0.0000 0.1377 408.2624 0.0000 56.5779 1.2570 412.1641 -1.3453 0.0000 -9.7041 3000.0000 0.0000 3000.0000
22.0760 8279.3297 0.0000 3173.3889 0.0000 0.1377 408.2624 0.0000 56.5583 1.2570 412.1614 -1.3448 0.0000 -9.7041 3000.0000 0.0000 3000.0000
22.0780 8280.1462 0.0000 3173.5020 0.0000 0.1376 408.2624 0.0000 56.5387 1.2570 412.1587 -1.3444 0.0000 -9.7042 3000.0000 0.0000 3000.0000
22.0800 8280.9628 0.0000 3173.6150 0.0000 0.1376 408.2624 0.0000 56.5191 1.2570 412.1561 -1.3439 0.0000 -9.7043 3000.0000 0.0000 3000.0000
22.0820 8281.7793 0.0000 3173.7280 0.0000 0.1375 408.2624 0.0000 56.4995 1.2570 412.1534 -1.3434 0.0000 -9.7043 3000.0000 0.0000 3000.0000
22.0840 8282.5958 0.0000 3173.8410 0.0000 0.1375 408.2624 0.0000 56.4799 1.2570 412.1507 -1.3430 0.0000 -9.7044 3000.0000 0.0000 3000.0000
22.0860 8283.4123 0.0000 3173.9539 0.0000 0.1374 408.2624 0.0000 56.4603 1.2570 412.1480 -1.3425 0.0000 -9.7044 3000.0000 0.0000 3000.0000
22.0880 8284.2289 0.0000 3174.0668 0.0000 0.1374 408.2624 0.0000 56.4407 1.2570 412.1453 -1.3421 0.0000 -9.7045 3000.0000 0.0000 3000.0000
22.0900 8285.0454 0.0000 3174.1796 0.0000 0.1373 408.2624 0.0000 56.4211 1.2570 412.1426 -1.3416 0.0000 -9.7046 3000.0000 0.0000 3000.0000
22.0920 8285.8619 0.0000 3174.2924 0.0000 0.1373 408.2624 0.0000 56.4015 1.2569 412.1399 -1.3412 0.0000 -9.7046 3000.0000 0.0000 3000.0000
22.0940 8286.6784 0.0000 3174.4052 0.0000 0.1372 408.2624 0.0000 56.3819 1.2569 412.1373 -1.3407 0.0000 -9.7047 3000.0000 0.0000 3000.0000
22.0960 8287.4950 0.0000 3174.5179 0.0000 0.1372 408.2624 0.0000 56.3623 1.2569 412.1346 -1.3402 0.0000 -9.7048 3000.0000 0.0000 3000.0000
22.0980 8288.3115 0.0000 3174.6306 0.0000 0.1371 408.2624 0.0000 56.3427 1.2569 412.1319 -1.3398 0.0000 -9.7048 3000.0000 0.0000 3000.0000
22.1000 8289.1280 0.0000 3174.7433 0.0000 0.1371 408.2624 0.0000 56.3231 1.2569 412.1292 -1.3393 0.0000 -9.7049 3000.0000 0.0000 3000.0000
22.1020 8289.9445 0.0000 3174.8559 0.0000 0.1370 408.2624 0.0000 56.3036 1.2569 412.1266 -1.3389 0.0000 -9.7049 3000.0000 0.0000 3000.0000
22.1040 8290.7611 0.0000 3174.9684 0.0000 0.1370 408.2624 0.0000 56.2840 1.2569 412.1239 -1.3384 0.0000 -9.7050 3000.0000 0.0000 3000.0000
22.1060 8291.5776 0.0000 3175.0810 0.0000 0.1370 408.2624 0.0000 56.2644 1.2569 412.1212 -1.3380 0.0000 -9.7051 3000.0000 0.0000 3000.0000
22.1080 8292.3941 0.0000 3175.1935 0.0000 0.1369 408.2624 0.0000 56.2448 1.2569 412.1185 -1.3375 0.0000 -9.7051 3000.0000 0.0000 3000.0000
22.1100 8293.2106 0.0000 3175.3059 0.0000 0.1369 408.2624 0.0000 56.2252 1.2569 412.1159 -1.3370 0.0000 -9.7052 3000.0000 0.0000 3000.0000
22.1120 8294.0272 0.0000 3175.4183 0.0000 0.1368 408.2624 0.0000 56.2056 1.2569 412.1132 -1.3366 0.0000 -9.7053 3000.0000 0.0000 3000.0000
22.1140 8294.8437 0.0000 3175.5307 0.0000 0.1368 408.2624 0.0000 56.1860 1.2569 412.1105 -1.3361 0.0000 -9.7053 3000.0000 0.0000 3000.0000
22.1160 8295.6602 0.0000 3175.6430 0.0000 0.1367 408.2624 0.0000 56.1664 1.2569 412.1078 -1.3357 0.0000 -9.7054 3000.0000 0.0000 3000.0000
22.1180 8296.4767 0.0000 3175.7553 0.0000 0.1367 408.2624 0.0000 56.1468 1.2569 412.1052 -1.3352 0.0000 -9.7054 3000.0000 0.0000 3000.0000
22.1200 8297.2933 0.0000 3175.8676 0.0000 0.1366 408.2624 0.0000 56.1272 1.2569 412.1025 -1.3348 0.0000 -9.7055 3000.0000 0.0000 3000.0000
22.1220 8298.1098 0.0000 3175.9798 0.0000 0.1366 408.2624 0.0000 56.1076 1.2569 412.0998 -1.3343 0.0000 -9.7056 3000.0000 0.0000 3000.0000
22.1240 8298.9263 0.0000 3176.0920 0.0000 0.1365 408.2624 0.0000 56.0880 1.2568 412.0972 -1.3338 0.0000 -9.7056 3000.0000 0.0000 3000.0000
22.1260 8299.7428 0.0000 3176.2041 0.0000 0.1365 408.2624 0.0000 56.0684 1.2568 412.0945 -1.3334 0.0000 -9.7057 3000.0000 0.0000 3000.0000
22.1280 8300.5594 0.0000 3176.3162 0.0000 0.1364 408.2624 0.0000 56.0488 1.2568 412.0918 -1.3329 0.0000 -9.7058 3000.0000 0.0000 3000.0000
22.1300 8301.3759 0.0000 3176.4283 0.0000 0.1364 408.2624 0.0000 56.0292 1.2568 412.0892 -1.3325 0.0000 -9.7058 3000.0000 0.0000 3000.0000
22.1320 8302.1924 0.0000 3176.5403 0.0000 0.1363 408.2624 0.0000 56.0097 1.2568 412.0865 -1.3320 0.0000 -9.7059 3000.0000 0.0000 3000.0000
22.1340 8303.0089 0.0000 3176.6523 0.0000 0.1363 408.2624 0.0000 55.9901 1.2568 412.0838 -1.3316 0.0000 -9.7059 3000.0000 0.0000 3000.0000
22.1360 8303.8255 0.0000 3176.7642 0.0000 0.1362 408.2624 0.0000 55.9705 1.2568 412.0812 -1.3311 0.0000 -9.7060 3000.0000 0.0000 3000.0000
22.1380 8304.6420 0.0000 3176.8761 0.0000 0.1362 408.2624 0.0000 55.9509 1.2568 412.0785 -1.3306 0.0000 -9.7061 3000.0000 0.0000 3000.0000
22.1400 8305.4585 0.0000 3176.9880 0.0000 0.1362 408.2624 0.0000 55.9313 1.2568 412.0759 -1.3302 0.0000 -9.7061 3000.0000 0.0000 3000.0000
22.1420 8306.2750 0.0000 3177.0998 0.0000 0.1361 408.2624 0.0000 55.9117 1.2568 412.0732 -1.3297 0.0000 -9.7062 3000.0000 0.0000 3000.0000
22.1440 8307.0916 0.0000 3177.2116 0.0000 0.1361 408.2624 0.0000 55.8921 1.2568 412.0705 -1.3293 0.0000 -9.7063 3000.0000 0.0000 3000.0000
22.1460 8307.9081 0.0000 3177.3233 0.0000 0.1360 408.2624 0.0000 55.8725 1.2568 412.0679 -1.3288 0.0000 -9.7063 3000.0000 0.0000 3000.0000
22.1480 8308.7246 0.0000 3177.4350 0.0000 0.1360 408.2624 0.0000 55.8529 1.2568 412.0652 -1.3284 0.0000 -9.7064 3000.0000 0.0000 3000.0000
22.1500 8309.5411 0.0000 3177.5467 0.0000 0.1359 408.2624 0.0000 55.8333 1.2568 412.0626 -1.3279 0.0000 -9.7064 3000.0000 0.0000 3000.0000
22.1520 8310.3577 0.0000 3177.6583 0.0000 0.1359 408.2624 0.0000 55.8137 1.2568 412.0599 -1.3274 0.0000 -9.7065 3000.0000 0.0000 3000.0000
22.1540 8311.1742 0.0000 3177.7699 0.0000 0.1358 408.2624 0.0000 55.7941 1.2568 412.0573 -1.3270 0.0000 -9.7066 3000.0000 0.0000 3000.0000
22.1560 8311.9907 0.0000 3177.8814 0.0000 0.1358 408.2624 0.0000 55.7745 1.2567 412.0546 -1.3265 0.0000 -9.7066 3000.0000 0.0000 3000.0000
22.1580 8312.8072 0.0000 3177.9930 0.0000 0.1357 408.2624 0.0000 55.7549 1.2567 412.0520 -1.3261 0.0000 -9.7067 3000.0000 0.0000 3000.0000
22.1600 8313.6238 0.0000 3178.1044 0.0000 0.1357 408.2624 0.0000 55.7353 1.2567 412.0493 -1.3256 0.0000 -9.7068 3000.0000 0.0000 3000.0000
22.1620 8314.4403 0.0000 3178.2159 0.0000 0.1356 408.2624 0.0000 55.7157 1.2567 412.0467 -1.3252 0.0000 -9.7068 3000.0000 0.0000 3000.0000
22.1640 8315.2568 0.0000 3178.3273 0.0000 0.1356 408.2624 0.0000 55.6962 1.2567 412.0440 -1.3247 0.0000 -9.7069 3000.0000 0.0000 3000.0000
22.1660 8316.0733 0.0000 3178.4386 0.0000 0.1355 408.2624 0.0000 55.6766 1.2567 412.0414 -1.3242 0.0000 -9.7069 3000.0000 0.0000 3000.0000
22.1680 8316.8899 0.0000 3178.5499 0.0000 0.1355 408.2624 0.0000 55.6570 1.2567 412.0387 -1.3238 0.0000 -9.7070 3000.0000 0.0000 3000.0000
22.1700 8317.7064 0.0000 3178.6612 0.0000 0.1354 408.2624 0.0000 55.6374 1.2567 412.0361 -1.3233 0.0000 -9.7071 3000.0000 0.0000 3000.0000
22.1720 8318.5229 0.0000 3178.7724 0.0000 0.1354 408.2624 0.0000 55.6178 1.2567 412.0334 -1.3229 0.0000 -9.7071 3000.0000 0.0000 3000.0000
22.1740 8319.3394 0.0000 3178.8836 0.0000 0.1353 408.2624 0.0000 55.5982 1.2567 412.0308 -1.3224 0.0000 -9.7072 3000.0000 0.0000 3000.0000
22.1760 8320.1560 0.0000 3178.9948 0.0000 0.1353 408.2624 0.0000 55.5786 1.2567 412.0281 -1.3220 0.0000 -9.7072 3000.0000 0.0000 3000.0000
22.1780 8320.9725 0.0000 3179.1059 0.0000 0.1353 408.2624 0.0000 55.5590 1.2567 412.0255 -1.3215 0.0000 -9.7073 3000.0000 0.0000 3000.0000
22.1800 8321.7890 0.0000 3179.2170 0.0000 0.1352 408.2624 0.0000 55.5394 1.2567 412.0229 -1.3210 0.0000 -9.7074 3000.0000 0.0000 3000.0000
22.1820 8322.6055 0.0000 3179.3280 0.0000 0.1352 408.2624 0.0000 55.5198 1.2567 412.0202 -1.3206 0.0000 -9.7074 3000.0000 0.0000 3000.0000
22.1840 8323.4221 0.0000 3179.4390 0.0000 0.1351 408.2624 0.0000 55.5002 1.2567 412.0176 -1.3201 0.0000 -9.7075 3000.0000 0.0000 3000.0000
22.1860 8324.2386 0.0000 3179.5500 0.0000 0.1351 408.2624 0.0000 55.4806 1.2566 412.0149 -1.3197 0.0000 -9.7076 3000.0000 0.0000 3000.0000
22.1880 8325.0551 0.0000 3179.6609 0.0000 0.1350 408.2624 0.0000 55.4610 1.2566 412.0123 -1.3192 0.0000 -9.7076 3000.0000 0.0000 3000.0000
22.1900 8325.8716 0.0000 3179.7718 0.0000 0.1350 408.2624 0.0000 55.4414 1.2566 412.0097 -1.3188 0.0000 -9.7077 3000.0000 0.0000 3000.0000
22.1920 8326.6882 0.0000 3179.8826 0.0000 0.1349 408.2624 0.0000 55.4218 1.2566 412.0070 -1.3183 0.0000 -9.7077 3000.0000 0.0000 3000.0000
22.1940 8327.5047 0.0000 3179.9934 0.0000 0.1349 408.2624 0.0000 55.4022 1.2566 412.0044 -1.3178 0.0000 -9.7078 3000.0000 0.0000 3000.0000
22.1960 8328.3212 0.0000 3180.1042 0.0000 0.1348 408.2624 0.0000 55.3827 1.2566 412.0018 -1.3174 0.0000 -9.7079 3000.0000 0.0000 3000.0000
22.1980 8329.1377 0.0000 3180.2149 0.0000 0.1348 408.2624 0.0000 55.3631 1.2566 411.9991 -1.3169 0.0000 -9.7079 3000.0000 0.0000 3000.0000
22.2000 8329.9543 0.0000 3180.3256 0.0000 0.1347 408.2624 0.0000 55.3435 1.2566 411.9965 -1.3165 0.0000 -9.7080 3000.0000 0.0000 3000.0000
22.2020 8330.7708 0.0000 3180.4363 0.0000 0.1347 408.2624 0.0000 55.3239 1.2566 411.9939 -1.3160 0.0000 -9.7081 3000.0000 0.0000 3000.0000
22.2040 8331.5873 0.0000 3180.5469 0.0000 0.1346 408.2624 0.0000 55.3043 1.2566 411.9912 -1.3156 0.0000 -9.7081 3000.0000 0.0000 3000.0000
22.2060 8332.4038 0.0000 3180.6574 0.0000 0.1346 408.2624 0.0000 55.2847 1.2566 411.9886 -1.3151 0.0000 -9.7082 3000.0000 0.0000 3000.0000
22.2080 8333.2204 0.0000 3180.7680 0.0000 0.1345 408.2624 0.0000 55.2651 1.2566 411.9860 -1.3146 0.0000 -9.7082 3000.0000 0.0000 3000.0000
22.2100 8334.0369 0.0000 3180.8785 0.0000 0.1345 408.2624 0.0000 55.2455 1.2566 411.9833 -1.3142 0.0000 -9.7083 3000.0000 0.0000 3000.0000
22.2120 8334.8534 0.0000 3180.9889 0.0000 0.1345 408.2624 0.0000 55.2259 1.2566 411.9807 -1.3137 0.0000 -9.7084 3000.0000 0.0000 3000.0000
22.2140 8335.6699 0.0000 3181.0993 0.0000 0.1344 408.2624 0.0000 55.2063 1.2566 411.9781 -1.3133 0.0000 -9.7084 3000.0000 0.0000 3000.0000
22.2160 8336.4865 0.0000 3181.2097 0.0000 0.1344 408.2624 0.0000 55.1867 1.2566 411.9755 -1.3128 0.0000 -9.7085 3000.0000 0.0000 3000.0000
22.2180 8337.3030 0.0000 3181.3200 0.0000 0.1343 408.2624 0.0000 55.1671 1.2565 411.9728 -1.3123 0.0000 -9.7085 3000.0000 0.0000 3000.0000
22.2200 8338.1195 0.0000 3181.4303 0.0000 0.1343 408.2624 0.0000 55.1475 1.2565 411.9702 -1.3119 0.0000 -9.7086 3000.0000 0.0000 3000.0000
22.2220 8338.9360 0.0000 3181.5406 0.0000 0.1342 408.2624 0.0000 55.1279 1.2565 411.9676 -1.3114 0.0000 -9.7087 3000.0000 0.0000 3000.0000
22.2240 8339.7526 0.0000 3181.6508 0.0000 0.1342 408.2624 0.0000 55.1083 1.2565 411.9650 -1.3110 0.0000 -9.7087 3000.0000 0.0000 3000.0000
22.2260 8340.5691 0.0000 3181.7610 0.0000 0.1341 408.2624 0.0000 55.0887 1.2565 411.9623 -1.3105 0.0000 -9.7088 3000.0000 0.0000 3000.0000
22.2280 8341.3856 0.0000 3181.8711 0.0000 0.1341 408.2624 0.0000 55.0692 1.2565 411.9597 -1.3101 0.0000 -9.7089 3000.0000 0.0000 3000.0000
22.2300 8342.2021 0.0000 3181.9812 0.0000 0.1340 408.2624 0.0000 55.0496 1.2565 411.9571 -1.3096 0.0000 -9.7089 3000.0000 0.0000 3000.0000
22.2320 8343.0187 0.0000 3182.0913 0.0000 0.1340 408.2624 0.0000 55.0300 1.2565 411.9545 -1.3091 0.0000 -9.7090 3000.0000 0.0000 3000.0000
22.2340 8343.8352 0.0000 3182.2013 0.0000 0.1339 408.2624 0.0000 55.0104 1.2565 411.9519 -1.3087 0.0000 -9.7090 3000.0000 0.0000 3000.0000
22.2360 8344.6517 0.0000 3182.3113 0.0000 0.1339 408.2624 0.0000 54.9908 1.2565 411.9493 -1.3082 0.0000 -9.7091 3000.0000 0.0000 3000.0000
22.2380 8345.4682 0.0000 3182.4212 0.0000 0.1338 408.2624 0.0000 54.9712 1.2565 411.9466 -1.3078 0.0000 -9.7092 3000.0000 0.0000 3000.0000
22.2400 8346.2848 0.0000 3182.5311 0.0000 0.1338 408.2624 0.0000 54.9516 1.2565 411.9440 -1.3073 0.0000 -9.7092 3000.0000 0.0000 3000.0000
22.2420 8347.1013 0.0000 3182.6410 0.0000 0.1337 408.2624 0.0000 54.9320 1.2565 411.9414 -1.3069 0.0000 -9.7093 3000.0000 0.0000 3000.0000
22.2440 8347.9178 0.0000 3182.7508 0.0000 0.1337 408.2624 0.0000 54.9124 1.2565 411.9388 -1.3064 0.0000 -9.7093 3000.0000 0.0000 3000.0000
22.2460 8348.7343 0.0000 3182.8606 0.0000 0.1337 408.2624 0.0000 54.8928 1.2565 411.9362 -1.3059 0.0000 -9.7094 3000.0000 0.0000 3000.0000
22.2480 8349.5509 0.0000 3182.9703 0.0000 0.1336 408.2624 0.0000 54.8732 1.2565 411.9336 -1.3055 0.0000 -9.7095 3000.0000 0.0000 3000.0000
22.2500 8350.3674 0.0000 3183.0801 0.0000 0.1336 408.2624 0.0000 54.8536 1.2564 411.9310 -1.3050 0.0000 -9.7095 3000.0000 0.0000 3000.0000
22.2520 8351.1839 0.0000 3183.1897 0.0000 0.1335 408.2624 0.0000 54.8340 1.2564 411.9284 -1.3046 0.0000 -9.7096 3000.0000 0.0000 3000.0000
22.2540 8352.0004 0.0000 3183.2993 0.0000 0.1335 408.2624 0.0000 54.8144 1.2564 411.9258 -1.3041 0.0000 -9.7096 3000.0000 0.0000 3000.0000
22.2560 8352.8170 0.0000 3183.4089 0.0000 0.1334 408.2624 0.0000 54.7948 1.2564 411.9231 -1.3037 0.0000 -9.7097 3000.0000 0.0000 3000.0000
22.2580 8353.6335 0.0000 3183.5185 0.0000 0.1334 408.2624 0.0000 54.7752 1.2564 411.9205 -1.3032 0.0000 -9.7098 3000.0000 0.0000 3000.0000
22.2600 8354.4500 0.0000 3183.6280 0.0000 0.1333 408.2624 0.0000 54.7557 1.2564 411.9179 -1.3027 0.0000 -9.7098 3000.0000 0.0000 3000.0000
22.2620 8355.2665 0.0000 3183.7375 0.0000 0.1333 408.2624 0.0000 54.7361 1.2564 411.9153 -1.3023 0.0000 -9.7099 3000.0000 0.0000 3000.0000
22.2640 8356.0831 0.0000 3183.8469 0.0000 0.1332 408.2624 0.0000 54.7165 1.2564 411.9127 -1.3018 0.0000 -9.7100 3000.0000 0.0000 3000.0000
22.2660 8356.8996 0.0000 3183.9563 0.0000 0.1332 408.2624 0.0000 54.6969 1.2564 411.9101 -1.3014 0.0000 -9.7100 3000.0000 0.0000 3000.0000
22.2680 8357.7161 0.0000 3184.0657 0.0000 0.1331 408.2624 0.0000 54.6773 1.2564 411.9075 -1.3009 0.0000 -9.7101 3000.0000 0.0000 3000.0000
22.2700 8358.5326 0.0000 3184.1750 0.0000 0.1331 408.2624 0.0000 54.6577 1.2564 411.9049 -1.3004 0.0000 -9.7101 3000.0000 0.0000 3000.0000
22.2720 8359.3492 0.0000 3184.2842 0.0000 0.1330 408.2624 0.0000 54.6381 1.2564 411.9023 -1.3000 0.0000 -9.7102 3000.0000 0.0000 3000.0000
22.2740 8360.1657 0.0000 3184.3935 0.0000 0.1330 408.2624 0.0000 54.6185 1.2564 411.8997 -1.2995 0.0000 -9.7103 3000.0000 0.0000 3000.0000
22.2760 8360.9822 0.0000 3184.5027 0.0000 0.1329 408.2624 0.0000 54.5989 1.2564 411.8971 -1.2991 0.0000 -9.7103 3000.0000 0.0000 3000.0000
22.2780 8361.7987 0.0000 3184.6118 0.0000 0.1329 408.2624 0.0000 54.5793 1.2564 411.8945 -1.2986 0.0000 -9.7104 3000.0000 0.0000 3000.0000
22.2800 8362.6153 0.0000 3184.7210 0.0000 0.1329 408.2624 0.0000 54.5597 1.2564 411.8919 -1.2982 0.0000 -9.7104 3000.0000 0.0000 3000.0000
22.2820 8363.4318 0.0000 3184.8300 0.0000 0.1328 408.2624 0.0000 54.5401 1.2563 411.8893 -1.2977 0.0000 -9.7105 3000.0000 0.0000 3000.0000
22.2840 8364.2483 0.0000 3184.9391 0.0000 0.1328 408.2624 0.0000 54.5205 1.2563 411.8867 -1.2972 0.0000 -9.7106 3000.0000 0.0000 3000.0000
22.2860 8365.0648 0.0000 3185.0481 0.0000 0.1327 408.2624 0.0000 54.5009 1.2563 411.8842 -1.2968 0.0000 -9.7106 3000.0000 0.0000 3000.0000
22.2880 8365.8814 0.0000 3185.1570 0.0000 0.1327 408.2624 0.0000 54.4813 1.2563 411.8816 -1.2963 0.0000 -9.7107 3000.0000 0.0000 3000.0000
22.2900 8366.6979 0.0000 3185.2660 0.0000 0.1326 408.2624 0.0000 54.4617 1.2563 411.8790 -1.2959 0.0000 -9.7107 3000.0000 0.0000 3000.0000
22.2920 8367.5144 0.0000 3185.3749 0.0000 0.1326 408.2624 0.0000 54.4422 1.2563 411.8764 -1.2954 0.0000 -9.7108 3000.0000 0.0000 3000.0000
22.2940 8368.3309 0.0000 3185.4837 0.0000 0.1325 408.2624 0.0000 54.4226 1.2563 411.8738 -1.2950 0.0000 -9.7109 3000.0000 0.0000 3000.0000
22.2960 8369.1474 0.0000 3185.5925 0.0000 0.1325 408.2624 0.0000 54.4030 1.2563 411.8712 -1.2945 0.0000 -9.7109 3000.0000 0.0000 3000.0000
22.2980 8369.9640 0.0000 3185.7013 0.0000 0.1324 408.2624 0.0000 54.3834 1.2563 411.8686 -1.2940 0.0000 -9.7110 3000.0000 0.0000 3000.0000
22.3000 8370.7805 0.0000 3185.8100 0.0000 0.1324 408.2624 0.0000 54.3638 1.2563 411.8660 -1.2936 0.0000 -9.7111 3000.0000 0.0000 3000.0000
22.3020 8371.5970 0.0000 3185.9187 0.0000 0.1323 408.2624 0.0000 54.3442 1.2563 411.8634 -1.2931 0.0000 -9.7111 3000.0000 0.0000 3000.0000
22.3040 8372.4135 0.0000 3186.0273 0.0000 0.1323 408.2624 0.0000 54.3246 1.2563 411.8609 -1.2927 0.0000 -9.7112 3000.0000 0.0000 3000.0000
22.3060 8373.2301 0.0000 3186.1359 0.0000 0.1322 408.2624 0.0000 54.3050 1.2563 411.8583 -1.2922 0.0000 -9.7112 3000.0000 0.0000 3000.0000
22.3080 8374.0466 0.0000 3186.2445 0.0000 0.1322 408.2624 0.0000 54.2854 1.2563 411.8557 -1.2917 0.0000 -9.7113 3000.0000 0.0000 3000.0000
22.3100 8374.8631 0.0000 3186.3530 0.0000 0.1321 408.2624 0.0000 54.2658 1.2563 411.8531 -1.2913 0.0000 -9.7114 3000.0000 0.0000 3000.0000
22.3120 8375.6796 0.0000 3186.4615 0.0000 0.1321 408.2624 0.0000 54.2462 1.2563 411.8505 -1.2908 0.0000 -9.7114 3000.0000 0.0000 3000.0000
22.3140 8376.4962 0.0000 3186.5700 0.0000 0.1321 408.2624 0.0000 54.2266 1.2562 411.8479 -1.2904 0.0000 -9.7115 3000.0000 0.0000 3000.0000
22.3160 8377.3127 0.0000 3186.6784 0.0000 0.1320 408.2624 0.0000 54.2070 1.2562 411.8454 -1.2899 0.0000 -9.7115 3000.0000 0.0000 3000.0000
22.3180 8378.1292 0.0000 3186.7868 0.0000 0.1320 408.2624 0.0000 54.1874 1.2562 411.8428 -1.2895 0.0000 -9.7116 3000.0000 0.0000 3000.0000
22.3200 8378.9457 0.0000 3186.8951 0.0000 0.1319 408.2624 0.0000 54.1678 1.2562 411.8402 -1.2890 0.0000 -9.7117 3000.0000 0.0000 3000.0000
22.3220 8379.7623 0.0000 3187.0034 0.0000 0.1319 408.2624 0.0000 54.1483 1.2562 411.8376 -1.2885 0.0000 -9.7117 3000.0000 0.0000 3000.0000
22.3240 8380.5788 0.0000 3187.1117 0.0000 0.1318 408.2624 0.0000 54.1287 1.2562 411.8351 -1.2881 0.0000 -9.7118 3000.0000 0.0000 3000.0000
22.3260 8381.3953 0.0000 3187.2199 0.0000 0.1318 408.2624 0.0000 54.1091 1.2562 411.8325 -1.2876 0.0000 -9.7118 3000.0000 0.0000 3000.0000
22.3280 8382.2118 0.0000 3187.3281 0.0000 0.1317 408.2624 0.0000 54.0895 1.2562 411.8299 -1.2872 0.0000 -9.7119 3000.0000 0.0000 3000.0000
22.3300 8383.0284 0.0000 3187.4362 0.0000 0.1317 408.2624 0.0000 54.0699 1.2562 411.8273 -1.2867 0.0000 -9.7120 3000.0000 0.0000 3000.0000
22.3320 8383.8449 0.0000 3187.5443 0.0000 0.1316 408.2624 0.0000 54.0503 1.2562 411.8248 -1.2863 0.0000 -9.7120 3000.0000 0.0000 3000.0000
22.3340 8384.6614 0.0000 3187.6524 0.0000 0.1316 408.2624 0.0000 54.0307 1.2562 411.8222 -1.2858 0.0000 -9.7121 3000.0000 0.0000 3000.0000
22.3360 8385.4779 0.0000 3187.7604 0.0000 0.1315 408.2624 0.0000 54.0111 1.2562 411.8196 -1.2853 0.0000 -9.7121 3000.0000 0.0000 3000.0000
