tof posE posN posU psiRads thetaRads velE velN velU mach speed specificForceX specificForceY specificForceZ tgtE tgtN tgtU
12.8840 4526.5815 0.0000 2239.6811 0.0000 0.3448 408.2624 0.0000 146.6223 1.3082 433.7929 -3.3127 0.0000 -9.2228 3000.0000 0.0000 3000.0000
12.8860 4527.3981 0.0000 2239.9743 0.0000 0.3447 408.2624 0.0000 146.6027 1.3082 433.7863 -3.3123 0.0000 -9.2230 3000.0000 0.0000 3000.0000
12.8880 4528.2146 0.0000 2240.2675 0.0000 0.3447 408.2624 0.0000 146.5831 1.3082 433.7797 -3.3119 0.0000 -9.2231 3000.0000 0.0000 3000.0000
12.8900 4529.0311 0.0000 2240.5606 0.0000 0.3447 408.2624 0.0000 146.5635 1.3082 433.7731 -3.3115 0.0000 -9.2233 3000.0000 0.0000 3000.0000
12.8920 4529.8476 0.0000 2240.8537 0.0000 0.3446 408.2624 0.0000 146.5439 1.3082 433.7664 -3.3111 0.0000 -9.2234 3000.0000 0.0000 3000.0000
12.8940 4530.6642 0.0000 2241.1468 0.0000 0.3446 408.2624 0.0000 146.5243 1.3082 433.7598 -3.3108 0.0000 -9.2235 3000.0000 0.0000 3000.0000
12.8960 4531.4807 0.0000 2241.4398 0.0000 0.3445 408.2624 0.0000 146.5047 1.3081 433.7532 -3.3104 0.0000 -9.2237 3000.0000 0.0000 3000.0000
12.8980 4532.2972 0.0000 2241.7328 0.0000 0.3445 408.2624 0.0000 146.4851 1.3081 433.7466 -3.3100 0.0000 -9.2238 3000.0000 0.0000 3000.0000
12.9000 4533.1137 0.0000 2242.0257 0.0000 0.3445 408.2624 0.0000 146.4655 1.3081 433.7400 -3.3096 0.0000 -9.2240 3000.0000 0.0000 3000.0000
12.9020 4533.9303 0.0000 2242.3186 0.0000 0.3444 408.2624 0.0000 146.4459 1.3081 433.7334 -3.3092 0.0000 -9.2241 3000.0000 0.0000 3000.0000
12.9040 4534.7468 0.0000 2242.6114 0.0000 0.3444 408.2624 0.0000 146.4263 1.3081 433.7267 -3.3088 0.0000 -9.2242 3000.0000 0.0000 3000.0000
12.9060 4535.5633 0.0000 2242.9042 0.0000 0.3443 408.2624 0.0000 146.4067 1.3081 433.7201 -3.3084 0.0000 -9.2244 3000.0000 0.0000 3000.0000
12.9080 4536.3798 0.0000 2243.1970 0.0000 0.3443 408.2624 0.0000 146.3871 1.3081 433.7135 -3.3080 0.0000 -9.2245 3000.0000 0.0000 3000.0000
12.9100 4537.1964 0.0000 2243.4898 0.0000 0.3442 408.2624 0.0000 146.3675 1.3080 433.7069 -3.3076 0.0000 -9.2247 3000.0000 0.0000 3000.0000
12.9120 4538.0129 0.0000 2243.7825 0.0000 0.3442 408.2624 0.0000 146.3479 1.3080 433.7003 -3.3072 0.0000 -9.2248 3000.0000 0.0000 3000.0000
12.9140 4538.8294 0.0000 2244.0751 0.0000 0.3442 408.2624 0.0000 146.3283 1.3080 433.6937 -3.3068 0.0000 -9.2249 3000.0000 0.0000 3000.0000
12.9160 4539.6459 0.0000 2244.3677 0.0000 0.3441 408.2624 0.0000 146.3087 1.3080 433.6870 -3.3064 0.0000 -9.2251 3000.0000 0.0000 3000.0000
12.9180 4540.4625 0.0000 2244.6603 0.0000 0.3441 408.2624 0.0000 146.2891 1.3080 433.6804 -3.3060 0.0000 -9.2252 3000.0000 0.0000 3000.0000
12.9200 4541.2790 0.0000 2244.9528 0.0000 0.3440 408.2624 0.0000 146.2695 1.3080 433.6738 -3.3056 0.0000 -9.2254 3000.0000 0.0000 3000.0000
12.9220 4542.0955 0.0000 2245.2453 0.0000 0.3440 408.2624 0.0000 146.2499 1.3079 433.6672 -3.3053 0.0000 -9.2255 3000.0000 0.0000 3000.0000
12.9240 4542.9120 0.0000 2245.5378 0.0000 0.3439 408.2624 0.0000 146.2303 1.3079 433.6606 -3.3049 0.0000 -9.2256 3000.0000 0.0000 3000.0000
12.9260 4543.7286 0.0000 2245.8302 0.0000 0.3439 408.2624 0.0000 146.2108 1.3079 433.6540 -3.3045 0.0000 -9.2258 3000.0000 0.0000 3000.0000
12.9280 4544.5451 0.0000 2246.1226 0.0000 0.3439 408.2624 0.0000 146.1912 1.3079 433.6474 -3.3041 0.0000 -9.2259 3000.0000 0.0000 3000.0000
12.9300 4545.3616 0.0000 2246.4150 0.0000 0.3438 408.2624 0.0000 146.1716 1.3079 433.6408 -3.3037 0.0000 -9.2261 3000.0000 0.0000 3000.0000
12.9320 4546.1781 0.0000 2246.7073 0.0000 0.3438 408.2624 0.0000 146.1520 1.3079 433.6342 -3.3033 0.0000 -9.2262 3000.0000 0.0000 3000.0000
12.9340 4546.9947 0.0000 2246.9995 0.0000 0.3437 408.2624 0.0000 146.1324 1.3079 433.6276 -3.3029 0.0000 -9.2263 3000.0000 0.0000 3000.0000
12.9360 4547.8112 0.0000 2247.2917 0.0000 0.3437 408.2624 0.0000 146.1128 1.3078 433.6210 -3.3025 0.0000 -9.2265 3000.0000 0.0000 3000.0000
12.9380 4548.6277 0.0000 2247.5839 0.0000 0.3436 408.2624 0.0000 146.0932 1.3078 433.6144 -3.3021 0.0000 -9.2266 3000.0000 0.0000 3000.0000
12.9400 4549.4442 0.0000 2247.8761 0.0000 0.3436 408.2624 0.0000 146.0736 1.3078 433.6078 -3.3017 0.0000 -9.2268 3000.0000 0.0000 3000.0000
12.9420 4550.2608 0.0000 2248.1682 0.0000 0.3436 408.2624 0.0000 146.0540 1.3078 433.6012 -3.3013 0.0000 -9.2269 3000.0000 0.0000 3000.0000
12.9440 4551.0773 0.0000 2248.4603 0.0000 0.3435 408.2624 0.0000 146.0344 1.3078 433.5946 -3.3009 0.0000 -9.2270 3000.0000 0.0000 3000.0000
12.9460 4551.8938 0.0000 2248.7523 0.0000 0.3435 408.2624 0.0000 146.0148 1.3078 433.5880 -3.3005 0.0000 -9.2272 3000.0000 0.0000 3000.0000
12.9480 4552.7103 0.0000 2249.0443 0.0000 0.3434 408.2624 0.0000 145.9952 1.3077 433.5814 -3.3001 0.0000 -9.2273 3000.0000 0.0000 3000.0000
12.9500 4553.5269 0.0000 2249.3362 0.0000 0.3434 408.2624 0.0000 145.9756 1.3077 433.5748 -3.2998 0.0000 -9.2275 3000.0000 0.0000 3000.0000
12.9520 4554.3434 0.0000 2249.6281 0.0000 0.3433 408.2624 0.0000 145.9560 1.3077 433.5682 -3.2994 0.0000 -9.2276 3000.0000 0.0000 3000.0000
12.9540 4555.1599 0.0000 2249.9200 0.0000 0.3433 408.2624 0.0000 145.9364 1.3077 433.5616 -3.2990 0.0000 -9.2277 3000.0000 0.0000 3000.0000
12.9560 4555.9764 0.0000 2250.2118 0.0000 0.3433 408.2624 0.0000 145.9168 1.3077 433.5550 -3.2986 0.0000 -9.2279 3000.0000 0.0000 3000.0000
12.9580 4556.7930 0.0000 2250.5036 0.0000 0.3432 408.2624 0.0000 145.8972 1.3077 433.5484 -3.2982 0.0000 -9.2280 3000.0000 0.0000 3000.0000
12.9600 4557.6095 0.0000 2250.7954 0.0000 0.3432 408.2624 0.0000 145.8776 1.3077 433.5418 -3.2978 0.0000 -9.2282 3000.0000 0.0000 3000.0000
12.9620 4558.4260 0.0000 2251.0871 0.0000 0.3431 408.2624 0.0000 145.8580 1.3076 433.5352 -3.2974 0.0000 -9.2283 3000.0000 0.0000 3000.0000
12.9640 4559.2425 0.0000 2251.3788 0.0000 0.3431 408.2624 0.0000 145.8384 1.3076 433.5286 -3.2970 0.0000 -9.2284 3000.0000 0.0000 3000.0000
12.9660 4560.0591 0.0000 2251.6704 0.0000 0.3430 408.2624 0.0000 145.8188 1.3076 433.5220 -3.2966 0.0000 -9.2286 3000.0000 0.0000 3000.0000
12.9680 4560.8756 0.0000 2251.9620 0.0000 0.3430 408.2624 0.0000 145.7992 1.3076 433.5154 -3.2962 0.0000 -9.2287 3000.0000 0.0000 3000.0000
12.9700 4561.6921 0.0000 2252.2536 0.0000 0.3430 408.2624 0.0000 145.7796 1.3076 433.5088 -3.2958 0.0000 -9.2289 3000.0000 0.0000 3000.0000
12.9720 4562.5086 0.0000 2252.5451 0.0000 0.3429 408.2624 0.0000 145.7600 1.3076 433.5022 -3.2954 0.0000 -9.2290 3000.0000 0.0000 3000.0000
12.9740 4563.3252 0.0000 2252.8366 0.0000 0.3429 408.2624 0.0000 145.7404 1.3075 433.4956 -3.2950 0.0000 -9.2291 3000.0000 0.0000 3000.0000
12.9760 4564.1417 0.0000 2253.1280 0.0000 0.3428 408.2624 0.0000 145.7208 1.3075 433.4890 -3.2946 0.0000 -9.2293 3000.0000 0.0000 3000.0000
12.9780 4564.9582 0.0000 2253.4194 0.0000 0.3428 408.2624 0.0000 145.7012 1.3075 433.4825 -3.2942 0.0000 -9.2294 3000.0000 0.0000 3000.0000
12.9800 4565.7747 0.0000 2253.7108 0.0000 0.3427 408.2624 0.0000 145.6816 1.3075 433.4759 -3.2939 0.0000 -9.2296 3000.0000 0.0000 3000.0000
12.9820 4566.5913 0.0000 2254.0021 0.0000 0.3427 408.2624 0.0000 145.6620 1.3075 433.4693 -3.2935 0.0000 -9.2297 3000.0000 0.0000 3000.0000
12.9840 4567.4078 0.0000 2254.2934 0.0000 0.3427 408.2624 0.0000 145.6424 1.3075 433.4627 -3.2931 0.0000 -9.2298 3000.0000 0.0000 3000.0000
12.9860 4568.2243 0.0000 2254.5846 0.0000 0.3426 408.2624 0.0000 145.6228 1.3075 433.4561 -3.2927 0.0000 -9.2300 3000.0000 0.0000 3000.0000
12.9880 4569.0408 0.0000 2254.8759 0.0000 0.3426 408.2624 0.0000 145.6032 1.3074 433.4495 -3.2923 0.0000 -9.2301 3000.0000 0.0000 3000.0000
12.9900 4569.8574 0.0000 2255.1670 0.0000 0.3425 408.2624 0.0000 145.5836 1.3074 433.4429 -3.2919 0.0000 -9.2303 3000.0000 0.0000 3000.0000
12.9920 4570.6739 0.0000 2255.4581 0.0000 0.3425 408.2624 0.0000 145.5640 1.3074 433.4364 -3.2915 0.0000 -9.2304 3000.0000 0.0000 3000.0000
12.9940 4571.4904 0.0000 2255.7492 0.0000 0.3425 408.2624 0.0000 145.5444 1.3074 433.4298 -3.2911 0.0000 -9.2305 3000.0000 0.0000 3000.0000
12.9960 4572.3069 0.0000 2256.0403 0.0000 0.3424 408.2624 0.0000 145.5248 1.3074 433.4232 -3.2907 0.0000 -9.2307 3000.0000 0.0000 3000.0000
12.9980 4573.1235 0.0000 2256.3313 0.0000 0.3424 408.2624 0.0000 145.5052 1.3074 433.4166 -3.2903 0.0000 -9.2308 3000.0000 0.0000 3000.0000
13.0000 4573.9400 0.0000 2256.6223 0.0000 0.3423 408.2624 0.0000 145.4856 1.3073 433.4100 -3.2899 0.0000 -9.2309 3000.0000 0.0000 3000.0000
13.0020 4574.7565 0.0000 2256.9132 0.0000 0.3423 408.2624 0.0000 145.4660 1.3073 433.4035 -3.2895 0.0000 -9.2311 3000.0000 0.0000 3000.0000
13.0040 4575.5730 0.0000 2257.2041 0.0000 0.3422 408.2624 0.0000 145.4464 1.3073 433.3969 -3.2891 0.0000 -9.2312 3000.0000 0.0000 3000.0000
13.0060 4576.3896 0.0000 2257.4949 0.0000 0.3422 408.2624 0.0000 145.4268 1.3073 433.3903 -3.2887 0.0000 -9.2314 3000.0000 0.0000 3000.0000
13.0080 4577.2061 0.0000 2257.7858 0.0000 0.3422 408.2624 0.0000 145.4072 1.3073 433.3837 -3.2883 0.0000 -9.2315 3000.0000 0.0000 3000.0000
13.0100 4578.0226 0.0000 2258.0765 0.0000 0.3421 408.2624 0.0000 145.3876 1.3073 433.3771 -3.2880 0.0000 -9.2316 3000.0000 0.0000 3000.0000
13.0120 4578.8391 0.0000 2258.3673 0.0000 0.3421 408.2624 0.0000 145.3680 1.3073 433.3706 -3.2876 0.0000 -9.2318 3000.0000 0.0000 3000.0000
13.0140 4579.6557 0.0000 2258.6580 0.0000 0.3420 408.2624 0.0000 145.3484 1.3072 433.3640 -3.2872 0.0000 -9.2319 3000.0000 0.0000 3000.0000
13.0160 4580.4722 0.0000 2258.9486 0.0000 0.3420 408.2624 0.0000 145.3288 1.3072 433.3574 -3.2868 0.0000 -9.2321 3000.0000 0.0000 3000.0000
13.0180 4581.2887 0.0000 2259.2392 0.0000 0.3419 408.2624 0.0000 145.3092 1.3072 433.3509 -3.2864 0.0000 -9.2322 3000.0000 0.0000 3000.0000
13.0200 4582.1052 0.0000 2259.5298 0.0000 0.3419 408.2624 0.0000 145.2896 1.3072 433.3443 -3.2860 0.0000 -9.2323 3000.0000 0.0000 3000.0000
13.0220 4582.9218 0.0000 2259.8204 0.0000 0.3419 408.2624 0.0000 145.2700 1.3072 433.3377 -3.2856 0.0000 -9.2325 3000.0000 0.0000 3000.0000
13.0240 4583.7383 0.0000 2260.1109 0.0000 0.3418 408.2624 0.0000 145.2504 1.3072 433.3311 -3.2852 0.0000 -9.2326 3000.0000 0.0000 3000.0000
13.0260 4584.5548 0.0000 2260.4013 0.0000 0.3418 408.2624 0.0000 145.2308 1.3071 433.3246 -3.2848 0.0000 -9.2328 3000.0000 0.0000 3000.0000
13.0280 4585.3713 0.0000 2260.6917 0.0000 0.3417 408.2624 0.0000 145.2112 1.3071 433.3180 -3.2844 0.0000 -9.2329 3000.0000 0.0000 3000.0000
13.0300 4586.1879 0.0000 2260.9821 0.0000 0.3417 408.2624 0.0000 145.1916 1.3071 433.3114 -3.2840 0.0000 -9.2330 3000.0000 0.0000 3000.0000
13.0320 4587.0044 0.0000 2261.2725 0.0000 0.3416 408.2624 0.0000 145.1720 1.3071 433.3049 -3.2836 0.0000 -9.2332 3000.0000 0.0000 3000.0000
13.0340 4587.8209 0.0000 2261.5628 0.0000 0.3416 408.2624 0.0000 145.1524 1.3071 433.2983 -3.2832 0.0000 -9.2333 3000.0000 0.0000 3000.0000
13.0360 4588.6374 0.0000 2261.8530 0.0000 0.3416 408.2624 0.0000 145.1328 1.3071 433.2917 -3.2828 0.0000 -9.2335 3000.0000 0.0000 3000.0000
13.0380 4589.4539 0.0000 2262.1433 0.0000 0.3415 408.2624 0.0000 145.1132 1.3071 433.2852 -3.2824 0.0000 -9.2336 3000.0000 0.0000 3000.0000
13.0400 4590.2705 0.0000 2262.4335 0.0000 0.3415 408.2624 0.0000 145.0936 1.3070 433.2786 -3.2820 0.0000 -9.2337 3000.0000 0.0000 3000.0000
13.0420 4591.0870 0.0000 2262.7236 0.0000 0.3414 408.2624 0.0000 145.0740 1.3070 433.2720 -3.2817 0.0000 -9.2339 3000.0000 0.0000 3000.0000
13.0440 4591.9035 0.0000 2263.0137 0.0000 0.3414 408.2624 0.0000 145.0544 1.3070 433.2655 -3.2813 0.0000 -9.2340 3000.0000 0.0000 3000.0000
13.0460 4592.7200 0.0000 2263.3038 0.0000 0.3413 408.2624 0.0000 145.0348 1.3070 433.2589 -3.2809 0.0000 -9.2341 3000.0000 0.0000 3000.0000
13.0480 4593.5366 0.0000 2263.5938 0.0000 0.3413 408.2624 0.0000 145.0152 1.3070 433.2524 -3.2805 0.0000 -9.2343 3000.0000 0.0000 3000.0000
13.0500 4594.3531 0.0000 2263.8838 0.0000 0.3413 408.2624 0.0000 144.9956 1.3070 433.2458 -3.2801 0.0000 -9.2344 3000.0000 0.0000 3000.0000
13.0520 4595.1696 0.0000 2264.1738 0.0000 0.3412 408.2624 0.0000 144.9760 1.3069 433.2392 -3.2797 0.0000 -9.2346 3000.0000 0.0000 3000.0000
13.0540 4595.9861 0.0000 2264.4637 0.0000 0.3412 408.2624 0.0000 144.9564 1.3069 433.2327 -3.2793 0.0000 -9.2347 3000.0000 0.0000 3000.0000
13.0560 4596.8027 0.0000 2264.7535 0.0000 0.3411 408.2624 0.0000 144.9368 1.3069 433.2261 -3.2789 0.0000 -9.2348 3000.0000 0.0000 3000.0000
13.0580 4597.6192 0.0000 2265.0434 0.0000 0.3411 408.2624 0.0000 144.9172 1.3069 433.2196 -3.2785 0.0000 -9.2350 3000.0000 0.0000 3000.0000
13.0600 4598.4357 0.0000 2265.3332 0.0000 0.3410 408.2624 0.0000 144.8976 1.3069 433.2130 -3.2781 0.0000 -9.2351 3000.0000 0.0000 3000.0000
13.0620 4599.2522 0.0000 2265.6229 0.0000 0.3410 408.2624 0.0000 144.8780 1.3069 433.2065 -3.2777 0.0000 -9.2353 3000.0000 0.0000 3000.0000
13.0640 4600.0688 0.0000 2265.9126 0.0000 0.3410 408.2624 0.0000 144.8584 1.3069 433.1999 -3.2773 0.0000 -9.2354 3000.0000 0.0000 3000.0000
13.0660 4600.8853 0.0000 2266.2023 0.0000 0.3409 408.2624 0.0000 144.8388 1.3068 433.1934 -3.2769 0.0000 -9.2355 3000.0000 0.0000 3000.0000
13.0680 4601.7018 0.0000 2266.4920 0.0000 0.3409 408.2624 0.0000 144.8192 1.3068 433.1868 -3.2765 0.0000 -9.2357 3000.0000 0.0000 3000.0000
13.0700 4602.5183 0.0000 2266.7816 0.0000 0.3408 408.2624 0.0000 144.7996 1.3068 433.1802 -3.2761 0.0000 -9.2358 3000.0000 0.0000 3000.0000
13.0720 4603.3349 0.0000 2267.0711 0.0000 0.3408 408.2624 0.0000 144.7800 1.3068 433.1737 -3.2757 0.0000 -9.2360 3000.0000 0.0000 3000.0000
13.0740 4604.1514 0.0000 2267.3606 0.0000 0.3407 408.2624 0.0000 144.7604 1.3068 433.1671 -3.2753 0.0000 -9.2361 3000.0000 0.0000 3000.0000
13.0760 4604.9679 0.0000 2267.6501 0.0000 0.3407 408.2624 0.0000 144.7408 1.3068 433.1606 -3.2750 0.0000 -9.2362 3000.0000 0.0000 3000.0000
13.0780 4605.7844 0.0000 2267.9396 0.0000 0.3407 408.2624 0.0000 144.7212 1.3067 433.1540 -3.2746 0.0000 -9.2364 3000.0000 0.0000 3000.0000
13.0800 4606.6010 0.0000 2268.2290 0.0000 0.3406 408.2624 0.0000 144.7016 1.3067 433.1475 -3.2742 0.0000 -9.2365 3000.0000 0.0000 3000.0000
13.0820 4607.4175 0.0000 2268.5183 0.0000 0.3406 408.2624 0.0000 144.6820 1.3067 433.1410 -3.2738 0.0000 -9.2366 3000.0000 0.0000 3000.0000
13.0840 4608.2340 0.0000 2268.8077 0.0000 0.3405 408.2624 0.0000 144.6624 1.3067 433.1344 -3.2734 0.0000 -9.2368 3000.0000 0.0000 3000.0000
13.0860 4609.0505 0.0000 2269.0969 0.0000 0.3405 408.2624 0.0000 144.6428 1.3067 433.1279 -3.2730 0.0000 -9.2369 3000.0000 0.0000 3000.0000
13.0880 4609.8671 0.0000 2269.3862 0.0000 0.3404 408.2624 0.0000 144.6232 1.3067 433.1213 -3.2726 0.0000 -9.2371 3000.0000 0.0000 3000.0000
13.0900 4610.6836 0.0000 2269.6754 0.0000 0.3404 408.2624 0.0000 144.6036 1.3067 433.1148 -3.2722 0.0000 -9.2372 3000.0000 0.0000 3000.0000
13.0920 4611.5001 0.0000 2269.9646 0.0000 0.3404 408.2624 0.0000 144.5840 1.3066 433.1082 -3.2718 0.0000 -9.2373 3000.0000 0.0000 3000.0000
13.0940 4612.3166 0.0000 2270.2537 0.0000 0.3403 408.2624 0.0000 144.5644 1.3066 433.1017 -3.2714 0.0000 -9.2375 3000.0000 0.0000 3000.0000
13.0960 4613.1332 0.0000 2270.5428 0.0000 0.3403 408.2624 0.0000 144.5448 1.3066 433.0951 -3.2710 0.0000 -9.2376 3000.0000 0.0000 3000.0000
13.0980 4613.9497 0.0000 2270.8318 0.0000 0.3402 408.2624 0.0000 144.5252 1.3066 433.0886 -3.2706 0.0000 -9.2378 3000.0000 0.0000 3000.0000
13.1000 4614.7662 0.0000 2271.1208 0.0000 0.3402 408.2624 0.0000 144.5056 1.3066 433.0821 -3.2702 0.0000 -9.2379 3000.0000 0.0000 3000.0000
13.1020 4615.5827 0.0000 2271.4098 0.0000 0.3401 408.2624 0.0000 144.4860 1.3066 433.0755 -3.2698 0.0000 -9.2380 3000.0000 0.0000 3000.0000
13.1040 4616.3993 0.0000 2271.6987 0.0000 0.3401 408.2624 0.0000 144.4664 1.3066 433.0690 -3.2694 0.0000 -9.2382 3000.0000 0.0000 3000.0000
13.1060 4617.2158 0.0000 2271.9876 0.0000 0.3401 408.2624 0.0000 144.4468 1.3065 433.0624 -3.2690 0.0000 -9.2383 3000.0000 0.0000 3000.0000
13.1080 4618.0323 0.0000 2272.2765 0.0000 0.3400 408.2624 0.0000 144.4272 1.3065 433.0559 -3.2686 0.0000 -9.2385 3000.0000 0.0000 3000.0000
13.1100 4618.8488 0.0000 2272.5653 0.0000 0.3400 408.2624 0.0000 144.4076 1.3065 433.0494 -3.2683 0.0000 -9.2386 3000.0000 0.0000 3000.0000
13.1120 4619.6654 0.0000 2272.8541 0.0000 0.3399 408.2624 0.0000 144.3880 1.3065 433.0428 -3.2679 0.0000 -9.2387 3000.0000 0.0000 3000.0000
13.1140 4620.4819 0.0000 2273.1428 0.0000 0.3399 408.2624 0.0000 144.3684 1.3065 433.0363 -3.2675 0.0000 -9.2389 3000.0000 0.0000 3000.0000
13.1160 4621.2984 0.0000 2273.4315 0.0000 0.3399 408.2624 0.0000 144.3488 1.3065 433.0298 -3.2671 0.0000 -9.2390 3000.0000 0.0000 3000.0000
13.1180 4622.1149 0.0000 2273.7202 0.0000 0.3398 408.2624 0.0000 144.3292 1.3064 433.0232 -3.2667 0.0000 -9.2391 3000.0000 0.0000 3000.0000
13.1200 4622.9315 0.0000 2274.0088 0.0000 0.3398 408.2624 0.0000 144.3096 1.3064 433.0167 -3.2663 0.0000 -9.2393 3000.0000 0.0000 3000.0000
13.1220 4623.7480 0.0000 2274.2974 0.0000 0.3397 408.2624 0.0000 144.2900 1.3064 433.0102 -3.2659 0.0000 -9.2394 3000.0000 0.0000 3000.0000
13.1240 4624.5645 0.0000 2274.5859 0.0000 0.3397 408.2624 0.0000 144.2704 1.3064 433.0036 -3.2655 0.0000 -9.2396 3000.0000 0.0000 3000.0000
13.1260 4625.3810 0.0000 2274.8744 0.0000 0.3396 408.2624 0.0000 144.2508 1.3064 432.9971 -3.2651 0.0000 -9.2397 3000.0000 0.0000 3000.0000
13.1280 4626.1976 0.0000 2275.1629 0.0000 0.3396 408.2624 0.0000 144.2312 1.3064 432.9906 -3.2647 0.0000 -9.2398 3000.0000 0.0000 3000.0000
13.1300 4627.0141 0.0000 2275.4513 0.0000 0.3396 408.2624 0.0000 144.2116 1.3064 432.9841 -3.2643 0.0000 -9.2400 3000.0000 0.0000 3000.0000
13.1320 4627.8306 0.0000 2275.7397 0.0000 0.3395 408.2624 0.0000 144.1920 1.3063 432.9775 -3.2639 0.0000 -9.2401 3000.0000 0.0000 3000.0000
13.1340 4628.6471 0.0000 2276.0280 0.0000 0.3395 408.2624 0.0000 144.1724 1.3063 432.9710 -3.2635 0.0000 -9.2403 3000.0000 0.0000 3000.0000
13.1360 4629.4637 0.0000 2276.3163 0.0000 0.3394 408.2624 0.0000 144.1528 1.3063 432.9645 -3.2631 0.0000 -9.2404 3000.0000 0.0000 3000.0000
13.1380 4630.2802 0.0000 2276.6046 0.0000 0.3394 408.2624 0.0000 144.1332 1.3063 432.9580 -3.2627 0.0000 -9.2405 3000.0000 0.0000 3000.0000
13.1400 4631.0967 0.0000 2276.8928 0.0000 0.3393 408.2624 0.0000 144.1136 1.3063 432.9514 -3.2623 0.0000 -9.2407 3000.0000 0.0000 3000.0000
13.1420 4631.9132 0.0000 2277.1810 0.0000 0.3393 408.2624 0.0000 144.0940 1.3063 432.9449 -3.2619 0.0000 -9.2408 3000.0000 0.0000 3000.0000
13.1440 4632.7298 0.0000 2277.4692 0.0000 0.3393 408.2624 0.0000 144.0744 1.3062 432.9384 -3.2615 0.0000 -9.2409 3000.0000 0.0000 3000.0000
13.1460 4633.5463 0.0000 2277.7573 0.0000 0.3392 408.2624 0.0000 144.0548 1.3062 432.9319 -3.2611 0.0000 -9.2411 3000.0000 0.0000 3000.0000
13.1480 4634.3628 0.0000 2278.0454 0.0000 0.3392 408.2624 0.0000 144.0352 1.3062 432.9253 -3.2608 0.0000 -9.2412 3000.0000 0.0000 3000.0000
13.1500 4635.1793 0.0000 2278.3334 0.0000 0.3391 408.2624 0.0000 144.0156 1.3062 432.9188 -3.2604 0.0000 -9.2414 3000.0000 0.0000 3000.0000
13.1520 4635.9959 0.0000 2278.6214 0.0000 0.3391 408.2624 0.0000 143.9960 1.3062 432.9123 -3.2600 0.0000 -9.2415 3000.0000 0.0000 3000.0000
13.1540 4636.8124 0.0000 2278.9093 0.0000 0.3390 408.2624 0.0000 143.9764 1.3062 432.9058 -3.2596 0.0000 -9.2416 3000.0000 0.0000 3000.0000
13.1560 4637.6289 0.0000 2279.1972 0.0000 0.3390 408.2624 0.0000 143.9568 1.3062 432.8993 -3.2592 0.0000 -9.2418 3000.0000 0.0000 3000.0000
13.1580 4638.4454 0.0000 2279.4851 0.0000 0.3390 408.2624 0.0000 143.9372 1.3061 432.8927 -3.2588 0.0000 -9.2419 3000.0000 0.0000 3000.0000
13.1600 4639.2620 0.0000 2279.7730 0.0000 0.3389 408.2624 0.0000 143.9176 1.3061 432.8862 -3.2584 0.0000 -9.2421 3000.0000 0.0000 3000.0000
13.1620 4640.0785 0.0000 2280.0607 0.0000 0.3389 408.2624 0.0000 143.8980 1.3061 432.8797 -3.2580 0.0000 -9.2422 3000.0000 0.0000 3000.0000
13.1640 4640.8950 0.0000 2280.3485 0.0000 0.3388 408.2624 0.0000 143.8784 1.3061 432.8732 -3.2576 0.0000 -9.2423 3000.0000 0.0000 3000.0000
13.1660 4641.7115 0.0000 2280.6362 0.0000 0.3388 408.2624 0.0000 143.8588 1.3061 432.8667 -3.2572 0.0000 -9.2425 3000.0000 0.0000 3000.0000
13.1680 4642.5281 0.0000 2280.9239 0.0000 0.3387 408.2624 0.0000 143.8392 1.3061 432.8602 -3.2568 0.0000 -9.2426 3000.0000 0.0000 3000.0000
13.1700 4643.3446 0.0000 2281.2115 0.0000 0.3387 408.2624 0.0000 143.8196 1.3060 432.8537 -3.2564 0.0000 -9.2427 3000.0000 0.0000 3000.0000
13.1720 4644.1611 0.0000 2281.4991 0.0000 0.3387 408.2624 0.0000 143.8000 1.3060 432.8471 -3.2560 0.0000 -9.2429 3000.0000 0.0000 3000.0000
13.1740 4644.9776 0.0000 2281.7867 0.0000 0.3386 408.2624 0.0000 143.7804 1.3060 432.8406 -3.2556 0.0000 -9.2430 3000.0000 0.0000 3000.0000
13.1760 4645.7942 0.0000 2282.0742 0.0000 0.3386 408.2624 0.0000 143.7608 1.3060 432.8341 -3.2552 0.0000 -9.2432 3000.0000 0.0000 3000.0000
13.1780 4646.6107 0.0000 2282.3617 0.0000 0.3385 408.2624 0.0000 143.7412 1.3060 432.8276 -3.2548 0.0000 -9.2433 3000.0000 0.0000 3000.0000
13.1800 4647.4272 0.0000 2282.6492 0.0000 0.3385 408.2624 0.0000 143.7216 1.3060 432.8211 -3.2544 0.0000 -9.2434 3000.0000 0.0000 3000.0000
13.1820 4648.2437 0.0000 2282.9366 0.0000 0.3384 408.2624 0.0000 143.7020 1.3060 432.8146 -3.2540 0.0000 -9.2436 3000.0000 0.0000 3000.0000
13.1840 4649.0603 0.0000 2283.2239 0.0000 0.3384 408.2624 0.0000 143.6824 1.3059 432.8081 -3.2536 0.0000 -9.2437 3000.0000 0.0000 3000.0000
13.1860 4649.8768 0.0000 2283.5112 0.0000 0.3384 408.2624 0.0000 143.6628 1.3059 432.8016 -3.2532 0.0000 -9.2438 3000.0000 0.0000 3000.0000
13.1880 4650.6933 0.0000 2283.7985 0.0000 0.3383 408.2624 0.0000 143.6432 1.3059 432.7951 -3.2529 0.0000 -9.2440 3000.0000 0.0000 3000.0000
