 tof posE posN posU range velE velN velU u v w speed mach accE accN accU udot vdot wdot ENUToFLU_0_0 ENUToFLU_0_1 ENUToFLU_0_2 ENUToFLU_1_0 ENUToFLU_1_1 ENUToFLU_1_2 ENUToFLU_2_0 ENUToFLU_2_1 ENUToFLU_2_2 alphaRadians betaRadians alphaDegrees betaDegrees phi theta psi phiDot thetaDot psiDot p q r pdot qdot rdot gravity axialGravity sideGravity normalGravity pressure dynamicPressure rollFinCommand pitchFinCommand yawFinCommand rollFinDeflection pitchFinDeflection yawFinDeflection finOneDeflection finOneDeflectionDerived finOneRate finOneRateDerived finTwoDeflection finTwoDeflectionDerived finTwoRate finTwoRateDerived finThreeDeflection finThreeDeflectionDerived finThreeRate finThreeRateDerived finFourDeflection finFourDeflectionDerived finFourRate finFourRateDerived alphaPrimeRadians alphaPrimeDegrees sinPhiPrime cosPhiPrime rollFinDeflectionDegrees pitchFinDeflectionDegreesAeroBallisticFrame yawFinDeflectionDegreesAeroBallisticFrame totalFinDeflectionDegrees pitchRateDegreesAeroBallisticFrame yawRateDegreesAeroBallisticFrame rollRateDegrees sinOfFourTimesPhiPrime squaredSinOfTwoTimesPhiPrime CA0 CAA CAD CAOFF CYP CYDR CN0 CNP CNDQ CLLAP CLLP CLLDP CLM0 CLMP CLMQ CLMDQ CLNP mass unadjustedThrust transverseMomentOfInertia axialMomentOfInertia centerOfGravityFromNose thrust CX CY CZ CL CM CN CNA CMA CND CMD CMQ CLP CLD staticMargin lethality launch
0.9530000000 118.7170237365 0.0000000000 116.2089757989 166.1346079304 265.3800443780 0.0000000000 267.3404333162 289.1532267093 0.0000000000 -241.4288440170 376.6928176505 1.1069433372 499.8200817820 0.0000000000 406.4160280345 447.8574152982 0.0000000000 -463.0527373403 0.0859198118 -0.0000000000 0.9963020556 0.0000000000 1.0000000000 -0.0000000000 -0.9963020556 0.0000000000 0.0859198118 -0.6956926952 -0.0000000000 -39.8602552736 -0.0000000000 -0.0000000000 1.4847704492 -0.0000000000 -0.0000000000 9.8567226747 -0.0000000000 -0.0000000000 9.8567182591 -0.0000000000 -0.0000000000 182.5776447038 -0.0000000000 9.8070000000 -9.7707345433 -0.0000000000 -0.8426122982 101469.0000000000 86983.1545469954 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.6956926952 39.8602552736 -0.0000000000 -1.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -564.7486090918 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.8232686883 -0.0288759244 0.0140203778 0.0000000000 -1.6414470339 0.1840341497 23.0778708587 -0.3736839759 0.1840341497 -0.0009055898 -0.1793534454 0.0965563450 -26.6147753210 -3.2618697748 -15.5949447943 -1.4290876341 15.8836081812 79.2166133829 35733.5799256507 53.5473342007 0.2795438662 1.4326802974 35731.7799256507 -0.3277330315 0.0000000000 -23.0778708587 -0.0000000000 40.4334221624 -0.0000000000 44.0591913758 -81.8637116058 10.5443800669 -81.8806899864 -893.5245184516 -10.2761954638 5.5322710513 1.8580393568 FLYING 1
0.9540000000 118.9826547419 0.0000000000 116.4765201907 166.5116222970 265.8830113666 0.0000000000 267.7491123814 287.1827659631 0.0000000000 -244.7640125676 377.3372130800 1.1088369470 506.0903662817 0.0000000000 410.9874887075 448.2633195530 0.0000000000 -473.3900833990 0.0760037640 -0.0000000000 0.9971075307 0.0000000000 1.0000000000 -0.0000000000 -0.9971075307 0.0000000000 0.0760037640 -0.7058244714 -0.0000000000 -40.4407632906 -0.0000000000 -0.0000000000 1.4947191983 -0.0000000000 -0.0000000000 10.0415321533 -0.0000000000 -0.0000000000 10.0415462231 -0.0000000000 -0.0000000000 187.1750822778 -0.0000000000 9.8070000000 -9.7786338267 -0.0000000000 -0.7453653350 101469.0000000000 87281.0072658763 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7058244714 40.4407632906 -0.0000000000 -1.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -575.3374122262 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.8229783348 -0.0288784493 0.0140077537 0.0000000000 -1.6293712711 0.1831130756 23.5144511008 -0.4078212584 0.1831130756 -0.0008911847 -0.1778119234 0.0957368429 -27.1945044538 -3.0810859176 -15.5040856068 -1.4224370555 15.9182431775 79.2035449814 35731.2825278812 53.5414371747 0.2795085502 1.4325698885 35729.4825278812 -0.3448881960 0.0000000000 -23.5144511008 -0.0000000000 41.3055592495 -0.0000000000 44.0720421067 -81.9148875192 10.4916064045 -81.4996399040 -888.3186704792 -10.1878727571 5.4853170421 1.8586587688 FLYING 1
0.9550000000 119.2487918462 0.0000000000 116.7444755912 166.8892849175 266.3922495549 0.0000000000 268.1624938109 285.1331830580 0.0000000000 -248.1431474553 377.9893627260 1.1107533433 512.4040221131 0.0000000000 415.8192370001 448.6793842794 0.0000000000 -483.8908243186 0.0658934171 -0.0000000000 0.9978266671 0.0000000000 1.0000000000 -0.0000000000 -0.9978266671 0.0000000000 0.0658934171 -0.7161457672 -0.0000000000 -41.0321299761 -0.0000000000 -0.0000000000 1.5048551320 -0.0000000000 -0.0000000000 10.2311315211 -0.0000000000 -0.0000000000 10.2311261287 -0.0000000000 -0.0000000000 192.0047687317 -0.0000000000 9.8070000000 -9.7856863794 -0.0000000000 -0.6462128780 101469.0000000000 87582.9624587692 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7161457672 41.0321299761 -0.0000000000 -1.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -586.2006558023 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.8226844874 -0.0288810045 0.0139949777 0.0000000000 -1.6121671390 0.1823457787 23.9549634021 -0.4467701790 0.1823457787 -0.0008793574 -0.1760547218 0.0947873666 -27.8141080168 -2.8585443595 -15.4121330816 -1.4168855159 15.9186651038 79.1904765799 35728.9851301116 53.5355401487 0.2794732342 1.4324594796 35727.1851301116 -0.3623646414 0.0000000000 -23.9549634021 -0.0000000000 42.2206360988 -0.0000000000 44.0850474746 -81.9663138835 10.4476435294 -81.1815601157 -883.0501788714 -10.0871925242 5.4309160597 1.8592769789 FLYING 1
0.9560000000 119.5154413631 0.0000000000 117.0128468329 167.2676036829 266.9078540401 0.0000000000 268.5808395927 283.0015707547 0.0000000000 -251.5662554775 378.6495409096 1.1126933321 518.8227754527 0.0000000000 420.9183550890 449.1059556538 0.0000000000 -494.6242761688 0.0555845838 -0.0000000000 0.9984539819 0.0000000000 1.0000000000 -0.0000000000 -0.9984539819 0.0000000000 0.0555845838 -0.7266611255 -0.0000000000 -41.6346156263 -0.0000000000 -0.0000000000 1.5151830803 -0.0000000000 -0.0000000000 10.4256009231 -0.0000000000 -0.0000000000 10.4255953682 -0.0000000000 -0.0000000000 196.9543553156 -0.0000000000 9.8070000000 -9.7918384214 -0.0000000000 -0.5451140522 101469.0000000000 87889.1660714343 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7266611255 41.6346156263 -0.0000000000 -1.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -597.3429317795 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.8223870224 -0.0288835911 0.0139820445 0.0000000000 -1.5945617081 0.1815542321 24.4026865452 -0.4866934984 0.1815542321 -0.0008673077 -0.1742662350 0.0938192918 -28.4460620505 -2.6315631446 -15.3190485397 -1.4111547693 15.9193871384 79.1774081784 35726.6877323421 53.5296431227 0.2794379182 1.4323490706 35724.8877323421 -0.3801701913 0.0000000000 -24.4026865452 -0.0000000000 43.1533774761 -0.0000000000 44.0982129500 -82.0179992400 10.4022912508 -80.8532125199 -877.7168274835 -9.9847197749 5.3754494569 1.8598939448 FLYING 1
0.9570000000 119.7826097112 0.0000000000 117.2816390162 167.6465867485 267.4299293371 0.0000000000 269.0044235928 280.7849173544 0.0000000000 -255.0332864628 379.3180093007 1.1146576823 525.3454307694 0.0000000000 426.2979252407 449.5433913196 0.0000000000 -505.5971538841 0.0450730582 -0.0000000000 0.9989836933 0.0000000000 1.0000000000 -0.0000000000 -0.9989836933 0.0000000000 0.0450730582 -0.7373751581 -0.0000000000 -42.2484844754 -0.0000000000 -0.0000000000 1.5257079930 -0.0000000000 -0.0000000000 10.6250814130 -0.0000000000 -0.0000000000 10.6250756912 -0.0000000000 -0.0000000000 202.0275847061 -0.0000000000 9.8070000000 -9.7970332632 -0.0000000000 -0.4420274194 101469.0000000000 88199.7592862236 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7373751581 42.2484844754 -0.0000000000 -1.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -608.7723219462 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.8220858220 -0.0288862102 0.0139689488 0.0000000000 -1.5765438773 0.1807376500 24.8577676909 -0.5276195462 0.1807376500 -0.0008550303 -0.1724458146 0.0928321889 -29.0906632873 -2.4000371784 -15.2247950859 -1.4052390666 15.9204267329 79.1643397770 35724.3903345726 53.5237460967 0.2794026022 1.4322386617 35722.5903345726 -0.3983127830 0.0000000000 -24.8577676909 -0.0000000000 44.1042024246 -0.0000000000 44.1115437513 -82.0699517678 10.3555045418 -80.5142677234 -872.3165023743 -9.8804173728 5.3188926261 1.8605096260 FLYING 1
0.9580000000 120.0503034131 0.0000000000 117.5508575217 168.0262425422 267.9585786133 0.0000000000 269.4335330518 278.4801035641 0.0000000000 -258.5441171331 379.9950447534 1.1166472076 531.9704549970 0.0000000000 431.9716296847 449.9920633499 0.0000000000 -516.8164052778 0.0343546216 -0.0000000000 0.9994097058 0.0000000000 1.0000000000 -0.0000000000 -0.9994097058 0.0000000000 0.0343546216 -0.7482925766 -0.0000000000 -42.8740064799 -0.0000000000 -0.0000000000 1.5364349438 -0.0000000000 -0.0000000000 10.8296985716 -0.0000000000 -0.0000000000 10.8296926782 -0.0000000000 -0.0000000000 207.2283558724 -0.0000000000 9.8070000000 -9.8012111276 -0.0000000000 -0.3369116084 101469.0000000000 88514.8914647505 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7482925766 42.8740064799 -0.0000000000 -1.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -620.4960215504 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.8217807615 -0.0288888629 0.0139556853 0.0000000000 -1.5581022168 0.1798952172 25.3203557341 -0.5695775668 0.1798952172 -0.0008425199 -0.1705928061 0.0918256208 -29.7482146817 -2.1638593106 -15.1293336839 -1.3991324512 15.9218024542 79.1512713755 35722.0929368031 53.5178490706 0.2793672862 1.4321282528 35720.2929368031 -0.4168005355 0.0000000000 -25.3203557341 -0.0000000000 45.0735422275 -0.0000000000 44.1250453995 -82.1221801152 10.3072367013 -80.1643844344 -866.8469669347 -9.7742478062 5.2612205226 1.8611239801 FLYING 1
0.9590000000 120.3185290935 0.0000000000 117.8205080243 168.4065797732 268.4939033050 0.0000000000 269.8684692081 276.0838993473 0.0000000000 -262.0985450281 380.6809327264 1.1186627468 538.6959126329 0.0000000000 437.9537861867 450.4523584633 0.0000000000 -528.2891990922 0.0234250502 -0.0000000000 0.9997255959 0.0000000000 1.0000000000 -0.0000000000 -0.9997255959 0.0000000000 0.0234250502 -0.7594181929 -0.0000000000 -43.5114573387 -0.0000000000 -0.0000000000 1.5473691337 -0.0000000000 -0.0000000000 11.0395819484 -0.0000000000 -0.0000000000 11.0395758785 -0.0000000000 -0.0000000000 212.5607082539 -0.0000000000 9.8070000000 -9.8043090187 -0.0000000000 -0.2297251953 101469.0000000000 88834.7171678899 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7594181929 43.5114573387 -0.0000000000 -1.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -632.5214532301 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.8214717122 -0.0288915503 0.0139422484 0.0000000000 -1.5392249487 0.1790260875 25.7906011426 -0.6125977711 0.1790260875 -0.0008297709 -0.1687065464 0.0907991416 -30.4190259935 -1.9229200660 -15.0326240844 -1.3928287392 15.9235339001 79.1382029740 35719.7955390336 53.5119520446 0.2793319703 1.4320178439 35717.9955390336 -0.4356417474 0.0000000000 -25.7906011426 -0.0000000000 46.0618373294 -0.0000000000 44.1387235875 -82.1746932046 10.2574392357 -79.8032083413 -861.3059150432 -9.6661730876 5.2024075969 1.8617369630 FLYING 1
0.9600000000 120.5872934779 0.0000000000 118.0905965074 168.7876074401 269.0360026951 0.0000000000 270.3095479463 273.5929607688 0.0000000000 -265.6962820117 381.3759674318 1.1207051644 545.5194251890 0.0000000000 444.2593732051 450.9246786779 0.0000000000 -540.0229329374 0.0122801227 -0.0000000000 0.9999245965 0.0000000000 1.0000000000 -0.0000000000 -0.9999245965 0.0000000000 0.0122801227 -0.7707569214 -0.0000000000 -44.1611186280 -0.0000000000 -0.0000000000 1.5585158954 -0.0000000000 -0.0000000000 11.2548652050 -0.0000000000 -0.0000000000 11.2548589537 -0.0000000000 -0.0000000000 218.0288278131 -0.0000000000 9.8070000000 -9.8062605712 -0.0000000000 -0.1204267821 101469.0000000000 89159.3962916558 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7707569214 44.1611186280 -0.0000000000 -1.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -644.8562752336 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.8211585415 -0.0288942736 0.0139286322 0.0000000000 -1.5198999328 0.1781293817 26.2686559180 -0.6567113756 0.1781293817 -0.0008167776 -0.1667863643 0.0897522963 -31.1034139781 -1.6771075814 -14.9346248037 -1.3863215091 15.9256417502 79.1251345725 35717.4981412641 53.5060550186 0.2792966543 1.4319074349 35715.6981412641 -0.4548449006 0.0000000000 -26.2686559180 -0.0000000000 47.0695375574 -0.0000000000 44.1525841823 -82.2275002371 10.2060617774 -79.4303715210 -855.6909698617 -9.5561547546 5.1424277814 1.8623485298 FLYING 1
0.9610000000 120.8566033894 0.0000000000 118.3611292779 169.1693348407 269.5849734483 0.0000000000 270.7571004702 271.0038268476 0.0000000000 -269.3369473320 382.0804519718 1.1227753511 552.4381271642 0.0000000000 450.9040554435 451.4094419945 0.0000000000 -552.0252414865 0.0009156292 -0.0000000000 0.9999995808 0.0000000000 1.0000000000 -0.0000000000 -0.9999995808 0.0000000000 0.0009156292 -0.7823137816 -0.0000000000 -44.8232779396 -0.0000000000 -0.0000000000 1.5698806975 -0.0000000000 -0.0000000000 11.4756862649 -0.0000000000 -0.0000000000 11.4756798270 -0.0000000000 -0.0000000000 223.6370533636 -0.0000000000 9.8070000000 -9.8069958931 -0.0000000000 -0.0089750824 101469.0000000000 89489.0942005338 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7823137816 44.8232779396 -0.0000000000 -1.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -657.5083899950 -0.0000000000 -0.0000000000 0.0000000000 0.0000000000 0.8208411128 -0.0288970338 0.0139148310 0.0000000000 -1.5001146535 0.1772041865 26.7546735535 -0.7019506437 0.1772041865 -0.0008035344 -0.1648315801 0.0886846208 -31.8017025847 -1.4263075390 -14.8352931046 -1.3796040911 15.9281478178 79.1120661710 35715.2007434945 53.5001579926 0.2792613383 1.4317970260 35713.4007434945 -0.4744186649 0.0000000000 -26.7546735535 -0.0000000000 48.0971023472 -0.0000000000 44.1666332287 -82.2806106974 10.1530520009 -79.0454918198 -849.9996827317 -9.4441538710 5.0812544780 1.8629586338 FLYING 1
0.9620000000 121.1264656892 0.0000000000 118.6321129815 169.5517715393 270.1407039639 -0.0000000000 271.2114724732 268.3129168978 -0.0000000000 -273.0198552578 382.7945753257 1.1248738623 558.9047563095 -0.0000000000 457.8983861783 451.9070639883 -0.0000000000 -563.7601122885 -0.0106726197 -0.0000000000 0.9999430460 -0.0000000000 1.0000000000 -0.0000000000 -0.9999430460 -0.0000000000 -0.0106726197 -0.7940935816 0.0000000000 -45.4982107623 0.0000000000 0.0000000000 1.5814691491 0.0000000000 0.0000000000 11.7021895573 0.0000000000 0.0000000000 11.7021833869 0.0000000000 0.0000000000 229.3966519010 0.0000000000 9.8070000000 -9.8064414026 -0.0000000000 0.1046709931 101469.0000000000 89823.9240689498 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.7940935816 45.4982107623 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -670.4860726935 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.8205193411 -0.0288998318 0.0139008409 0.0000000000 -1.4647614348 0.1749538884 27.2225681744 -0.7602556734 0.1749538884 -0.0007900358 -0.1628919327 0.0876457248 -32.5336176452 -1.0802049208 -14.7346023412 -1.3627032269 15.8288865668 79.0989977695 35712.9033457250 53.4942609665 0.2792260223 1.4316866171 35711.1033457250 -0.4943712979 -0.0000000000 -27.2225681744 0.0000000000 49.1464827405 0.0000000000 44.1808744952 -82.3340306641 10.0241194153 -78.0771436300 -844.2305269564 -9.3330202602 5.0217301241 1.8635672473 FLYING 1
0.9630000000 121.3968868966 0.0000000000 118.9035546126 169.9349271064 270.7027636517 -0.0000000000 271.6730147271 265.5165306224 -0.0000000000 -276.7438981185 383.5182142914 1.1270003359 565.2209530925 -0.0000000000 465.2470017390 452.4179271907 -0.0000000000 -575.5410650844 -0.0224887867 -0.0000000000 0.9997470953 -0.0000000000 1.0000000000 -0.0000000000 -0.9997470953 -0.0000000000 -0.0224887867 -0.8061004566 0.0000000000 -46.1861540259 0.0000000000 0.0000000000 1.5932870095 0.0000000000 0.0000000000 11.9345294463 0.0000000000 0.0000000000 11.9345227343 0.0000000000 0.0000000000 235.3077922757 0.0000000000 9.8070000000 -9.8045196567 -0.0000000000 0.2205522657 101469.0000000000 90163.8532849728 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.8061004566 46.1861540259 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -683.7981677457 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.8201932818 -0.0289026671 0.0138866644 0.0000000000 -1.4231514737 0.1721932744 27.6875568024 -0.8242605331 0.1721932744 -0.0007762769 -0.1609120302 0.0865940675 -33.2884193949 -0.6935482904 -14.6325698850 -1.3418703283 15.6912684289 79.0859293680 35710.6059479555 53.4883639405 0.2791907063 1.4315762082 35708.8059479555 -0.5147097533 -0.0000000000 -27.6875568024 0.0000000000 50.2173000231 0.0000000000 44.1953055250 -82.3877568575 9.8659478832 -76.8835064639 -838.3844978415 -9.2195802031 4.9614745976 1.8641743932 FLYING 1
0.9640000000 121.6678733274 0.0000000000 119.1754615213 170.3188112200 271.2711559278 -0.0000000000 272.1420890680 262.6108443006 -0.0000000000 -280.5082906732 384.2516943249 1.1291557283 571.5686250349 -0.0000000000 472.9652141432 452.9424993796 -0.0000000000 -587.5626597815 -0.0345369939 -0.0000000000 0.9994034201 -0.0000000000 1.0000000000 -0.0000000000 -0.9994034201 -0.0000000000 -0.0345369939 -0.8183398317 0.0000000000 -46.8874185641 0.0000000000 0.0000000000 1.6053401904 0.0000000000 0.0000000000 12.1728567577 0.0000000000 0.0000000000 12.1728498480 0.0000000000 0.0000000000 241.3729605716 0.0000000000 9.8070000000 -9.8011491728 -0.0000000000 0.3387091549 101469.0000000000 90509.0604946038 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.8183398317 46.8874185641 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -697.4533168339 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.8198627883 -0.0289055410 0.0138722951 0.0000000000 -1.3806112687 0.1693828614 28.1588576977 -0.8897795667 0.1693828614 -0.0007622516 -0.1588684943 0.0855093577 -34.0597868577 -0.2979505881 -14.5291498469 -1.3206448118 15.5515265337 79.0728609665 35708.3085501860 53.4824669145 0.2791553903 1.4314657993 35706.5085501860 -0.5354434100 -0.0000000000 -28.1588576977 0.0000000000 51.3095482143 0.0000000000 44.2099328083 -82.4417994624 9.7049230823 -75.6673739502 -832.4589661413 -9.1024942234 4.8993253075 1.8647800217 FLYING 1
0.9650000000 121.9394313286 0.0000000000 119.4478414270 170.7034338416 271.8459084226 -0.0000000000 272.6190730632 259.5919060756 -0.0000000000 -284.3121510312 384.9952795188 1.1313408155 577.9400608470 -0.0000000000 481.0690669322 453.4812559440 -0.0000000000 -599.8307357900 -0.0468213063 -0.0000000000 0.9989032812 -0.0000000000 1.0000000000 -0.0000000000 -0.9989032812 -0.0000000000 -0.0468213063 -0.8308170751 0.0000000000 -47.6023119502 0.0000000000 0.0000000000 1.6176347572 0.0000000000 0.0000000000 12.4173282769 0.0000000000 0.0000000000 12.4173211640 0.0000000000 0.0000000000 247.5970493618 0.0000000000 9.8070000000 -9.7962442457 -0.0000000000 0.4591815305 101469.0000000000 90859.6968993355 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.8308170751 47.6023119502 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -711.4605030920 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.8195277416 -0.0289084544 0.0138577279 0.0000000000 -1.3371161510 0.1665216105 28.6365438472 -0.9568548894 0.1665216105 -0.0007479538 -0.1567592213 0.0843905155 -34.8481439276 0.1068284042 -14.4243049901 -1.2990180890 15.4096298063 79.0597925651 35706.0111524165 53.4765698885 0.2791200743 1.4313553903 35704.2111524165 -0.5565815237 -0.0000000000 -28.6365438472 0.0000000000 52.4237305769 0.0000000000 44.2247616119 -82.4961668393 9.5409854770 -74.4282540137 -826.4517983417 -8.9816417790 4.8352203688 1.8653840933 FLYING 1
0.9660000000 122.2115672710 0.0000000000 119.7207024350 171.0888052219 272.4270407560 -0.0000000000 273.1043606184 256.4556332338 -0.0000000000 -288.1544594597 385.7492619429 1.1335564559 584.3268272704 -0.0000000000 489.5751900386 454.0346945800 -0.0000000000 -612.3513728953 -0.0593457173 -0.0000000000 0.9982374897 -0.0000000000 1.0000000000 0.0000000000 -0.9982374897 -0.0000000000 -0.0593457173 -0.8435377321 0.0000000000 -48.3311519102 0.0000000000 -0.0000000000 1.6301769345 0.0000000000 0.0000000000 12.6681054682 0.0000000000 0.0000000000 12.6680981466 0.0000000000 0.0000000000 253.9851774237 0.0000000000 9.8070000000 -9.7897147579 -0.0000000000 0.5820085565 101469.0000000000 91215.9282638717 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.8435377321 48.3311519102 0.0000000000 -1.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 -725.8289777545 0.0000000000 -0.0000000000 -0.0000000000 0.0000000000 0.8191880101 -0.0289114086 0.0138429570 0.0000000000 -1.2926405536 0.1636084531 29.1206882503 -1.0255302091 0.1636084531 -0.0007333770 -0.1545820227 0.0832364177 -35.6539284927 0.5210372805 -14.3179941330 -1.2769813263 15.2655471395 79.0467241636 35703.7137546470 53.4706728625 0.2790847584 1.4312449814 35701.9137546470 -0.5781336713 -0.0000000000 -29.1206882503 0.0000000000 53.5603662411 0.0000000000 44.2397977602 -82.5508682048 9.3740738571 -73.1656405162 -820.3606349131 -8.8568974905 4.7690954354 1.8659865638 FLYING 1
