DT TOF MAX_TOF RNG ALT THT THT_DEG THT_DOT THT_DOT_DEG VEL_HRZ VEL_VRT SPD U W ACC_HRZ ACC_VRT U_DOT W_DOT AOA AOA_DEG AOA_DOT AOA_DOT_DEG RHO P A G Q MACH T_MOI MASS W_Z W_AF Z_AF K1 K2 K3 TA
0.004 6.439999999999734 10 773.1029200586802 1875.4321418146085 1.0833790254979543 1.0833790254979543 -0.04792950682263723 0.0 110.24727634635099 141.37597375258633 183.84776310850236 176.53992527561743 -31.229516165961932 -2.478253302718443 1.3130520976557043 176.53992527561743 -31.229516165961932 0.07403359648616788 0.0 -0.06318458187650697 0.0 1.0192700412148088 80743.624823333 333.0224482600853 9.800867805063834 17225.66369653027 0.5520581692586686 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.4439999999997335 10 773.5439091640656 1875.9976457096188 1.0832214165949658 1.0832214165949658 -0.03940222574709074 0.0 110.23750182071328 141.3811549864052 183.84776310850236 176.54590929238006 -31.184606861212743 -2.44363140942632 1.2953084547125702 176.54590929238006 -31.184606861212743 0.07381581364021361 0.0 -0.054445711488566556 0.0 1.0192122996228354 80737.97596196554 333.02023177655195 9.80086606185412 17224.68786362592 0.5520618435935133 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.447999999999733 10 773.9848591713484 1876.5631703295644 1.083099863509548 1.083099863509548 -0.030388271354459734 0.0 110.22784656492796 141.3862749477302 183.84776310850236 176.55082207128706 -31.145852498995623 -2.4138139463301944 1.2799903312481606 176.55082207128706 -31.145852498995623 0.07363481589397845 0.0 -0.04524943655878952 0.0 1.0191545583985486 80732.32721176383 333.0180151963129 9.800864318580102 17223.71203693547 0.5520655181375842 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.451999999999733 10 774.4257705576081 1877.1287154293552 1.0830159830697859 1.0830159830697859 -0.02097010994048646 0.0 110.218290405458 141.39134384885142 183.84776310850236 176.55460664146432 -31.113574673505784 -2.3890398674887394 1.2672252803098152 176.55460664146432 -31.113574673505784 0.0734920971082307 0.0 -0.03567969643694019 0.0 1.0190968175711381 80726.67857558517 333.0157985204789 9.800862575242663 17222.736216952235 0.5520691928890473 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.455999999999732 10 774.86664371923 1877.6942808047506 1.0829710492302935 1.0829710492302935 -0.01123345987308378 0.0 110.2088123914797 141.3963723177864 183.84776310850236 176.55721584067464 -31.08803576876252 -2.3695034945774403 1.2571172337417549 176.55721584067464 -31.08803576876252 0.07338880347650775 0.0 -0.025823407930736578 0.0 1.0190390771658253 80721.03005589862 333.0135817500089 9.800860831842554 17221.76040410245 0.55207286784632 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.459999999999732 10 775.3074789687959 1878.2598662940218 1.0829659831244098 1.0829659831244098 -0.0012665264709112844 0.0 110.1993909782862 141.40137130023277 183.84776310850236 176.55861256724464 -31.06943684557352 -2.3553532983716274 1.2497456115941905 176.55861256724464 -31.06943684557352 0.07332572470824851 0.0 -0.015769692064810242 0.0 1.0189813372036576 80715.38165476471 333.01136488570154 9.800859088380408 17220.784598741815 0.5520765430080858 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.463999999999731 10 775.748276532709 1878.8254717792227 1.0830013462447334 1.0830013462447334 0.00884078008087716 0.0 110.19000421419028 141.40635195888197 183.84776310850236 176.5587699660357 -31.057916078239398 -2.346691023981375 1.2451646623033057 176.5587699660357 -31.057916078239398 0.0733032883637876 0.0 -0.005609086115227056 0.0 1.0189235977013391 80709.73337381904 333.009147928189 9.800857344856723 17219.80880115263 0.5520802183733037 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.467999999999731 10 776.1890365495658 1879.3910971870582 1.0830773367944841 1.0830773367944841 0.018997637437655673 0.0 110.18062992956439 141.4113255710411 183.84776310850236 176.55767155081486 -31.053547752055373 -2.343571156474124 1.2434030397806395 176.55767155081486 -31.053547752055373 0.0733215573747495 0.0 0.004567252740473324 0.0 1.0188658586711024 80704.08521425963 333.00693087793184 9.800855601271863 17218.83301154163 0.5520838939412172 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.47199999999973 10 776.6297590692841 1879.9567424893423 1.0831937892267804 1.0831937892267804 0.029113108074060326 0.0 110.17124592667048 141.4163034255258 183.84776310850236 176.55531126487998 -31.056341827984735 -2.3460007234763665 1.2444636211794142 176.55531126487998 -31.056341827984735 0.07338023075800201 0.0 0.014668345813127462 0.0 1.0188081201206183 80698.43717683831 333.0047137352153 9.800853857626052 17217.857230038448 0.5520875697113606 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.47599999999973 10 777.0704440529908 1880.5224077030443 1.083350176963581 1.083350176963581 0.039096934200108874 0.0 110.16183016894428 141.4212967197926 183.84776310850236 176.55169348119585 -31.06624407618032 -2.3539394315491466 1.248323566697203 176.55169348119585 -31.06624407618032 0.0734786475060386 0.0 0.024604187009143692 0.0 1.0187503820529533 80692.78926185638 333.0024965001483 9.800852113919378 17216.88145669491 0.5520912456835605 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.4799999999997295 10 777.5110913736665 1881.0880928899235 1.0835456182608758 1.0835456182608758 0.048860324323711554 0.0 110.1523609684104 141.426316458274 183.84776310850236 176.54683294264032 -31.083136775336737 -2.36730013346881 1.254934620351877 176.54683294264032 -31.083136775336737 0.07361579361156087 0.0 0.03428652638056891 0.0 1.0186926444665636 80687.14146916426 333.0002791726625 9.800850370151789 17215.905691484928 0.5520949218579372 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.483999999999729 10 777.9517008175402 1881.6537981557565 1.0837788851618286 1.0837788851618286 0.058316725238194075 0.0 110.14281716991482 141.431373352867 183.84776310850236 176.54075464229743 -31.10683997019759 -2.385949623896728 1.2642236482535585 176.54075464229743 -31.10683997019759 0.07379031215923212 0.0 0.04362963691781331 0.0 1.0186349073553356 80681.49379816528 332.99806175251393 9.800848626323095 17214.929934305175 0.5520985982349023 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.487999999999729 10 778.3922720862198 1882.219523649168 1.084048415455068 1.084048415455068 0.06738257330984058 0.0 110.13317833087012 141.43647772650107 183.84776310850236 176.53349364310947 -31.137113274940887 -2.4097097611732985 1.276093408511946 176.53349364310947 -31.137113274940887 0.07400051639317708 0.0 0.052551058486237215 0.0 1.0185771707086624 80675.84624782334 332.99584423928616 9.800846882432968 17213.954184976395 0.5521022748151534 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.491999999999728 10 778.8328047995433 1882.785269560074 1.0843523275313274 1.0843523275313274 0.07597801906485946 0.0 110.12342489521808 141.44163942067942 183.84776310850236 176.52509483566232 -31.173658205649534 -2.438358913011955 1.2904235445888113 176.52509483566232 -31.173658205649534 0.07424440564492933 0.0 0.06097231293806464 0.0 1.0185194345115685 80670.19881667505 332.99362663239475 9.800845138480952 17212.978443245505 0.5521059515996666 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.495999999999728 10 779.2732984991242 1883.3510361177568 1.0846884380082453 1.0846884380082453 0.08402761922946794 0.0 110.11353836032369 141.44686770784602 183.84776310850236 176.51561263246438 -31.216121020670666 -2.471633723598354 1.307071791653511 176.51561263246438 -31.216121020670666 0.07451968398329926 0.0 0.06881958459248497 0.0 1.0184616987448658 80664.55150284512 332.9914089310934 9.800843394466458 17212.002708788234 0.5521096285896864 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.499999999999727 10 779.7137526525655 1883.9168235885882 1.085054281970499 1.085054281970499 0.0914609905634009 0.0 110.10350143552796 141.45217120937943 183.84776310850236 176.50511059683154 -31.26409604340355 -2.5092311989330596 1.3258753833497434 176.50511059683154 -31.26409604340355 0.07482378142518761 0.0 0.07602436047208594 0.0 1.0184039633853517 80658.90430406565 332.9891911344816 9.800841650388787 17211.026981212446 0.5521133057867134 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.503999999999727 10 780.1541666583076 1884.4826322734257 1.0854471356506943 1.0854471356506943 0.09821342004885864 0.0 110.09329819110346 141.45755781995686 183.84776310850236 176.49366100443274 -31.317129437961537 -2.550811106125294 1.3466526443600284 176.49366100443274 -31.317129437961537 0.07515387752485149 0.0 0.08252402491596976 0.0 1.0183462284060445 80653.25721769923 332.98697324151317 9.800839906247111 17210.051260062155 0.5521169831924891 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.5079999999997264 10 780.5945398510721 1885.0484625047054 1.085864041355721 1.085864041355721 0.10422642625668697 0.0 110.08291419638064 141.463034638966 183.84776310850236 176.48134433570894 -31.374723404261744 -2.595998680704573 1.3692047522868096 176.48134433570894 -31.374723404261744 0.07550692713870014 0.0 0.08826240346216047 0.0 1.0182884937764476 80647.6102407648 332.98475525100696 9.800838162040503 17209.075544821964 0.5521206608089798 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.511999999999726 10 781.0348715078576 1885.6143146432612 1.0863018344237705 1.0863018344237705 0.10944826701237709 0.0 110.07233664584527 141.46860790956873 183.84776310850236 176.4682486977636 -31.43634075543521 -2.6443876338435053 1.3933176506822502 176.4682486977636 -31.43634075543521 0.075879688143529 0.0 0.09319025120721433 0.0 1.0182307594628488 80641.96336996695 332.9825371616577 9.800836417767943 17208.099834922145 0.5521243386383569 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.515999999999726 10 781.475160854441 1886.1801890748995 1.0867571719790865 1.0867571719790865 0.1138343888290017 0.0 110.06155447205055 141.47428296594305 183.84776310850236 176.45446917493922 -31.501409837058038 -2.6955434486803003 1.4187640935783112 176.45446917493922 -31.501409837058038 0.07626875086837683 0.0 0.09726568121195674 0.0 1.0181730254286427 80636.31660172752 332.9803189720492 9.800834673428312 17207.12412974406 0.5521280166829764 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.519999999999725 10 781.9154070723292 1886.7460862067633 1.0872265632349454 1.0872265632349454 0.11734781396473434 0.0 110.05055844424366 141.48006418914554 183.84776310850236 176.44010710813646 -31.569329744610727 -2.749006951722001 1.445305800619412 176.44010710813646 -31.569329744610727 0.07667056898410113 0.0 0.10045452893107666 0.0 1.0181152916346838 80630.66993222004 332.97810068066696 9.800832929020427 17206.14842862616 0.552131694945357 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.523999999999725 10 782.3556093061062 1887.3120064635198 1.0877064010805484 1.0877064010805484 0.11995946140074096 0.0 110.03934125167706 141.48595497194916 183.84776310850236 176.42526930398424 -31.6394757928145 -2.804298141651553 1.4726957009033663 176.42526930398424 -31.6394757928145 0.0770814915805101 0.0 0.10273064910224364 0.0 1.0180575580396563 80625.02335740603 332.9758822859129 9.800831184543027 17205.172730870192 0.5521353734281563 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.527999999999724 10 782.7957666711129 1887.8779502834075 1.0881929946746354 1.0881929946746354 0.12164839852174017 0.0 110.02789757066174 141.4919576929208 183.84776310850236 176.41006717620536 -31.711205188104007 -2.8609202538317917 1.5006802429110047 176.41006717620536 -31.711205188104007 0.07749779614866142 0.0 0.10407614203782943 0.0 1.017999824600464 80619.37687307305 332.9736637861203 9.800829439994812 17204.197035747842 0.5521390521341463 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.531999999999724 10 783.2358782613956 1888.4439181141793 1.0886826027579 1.0886826027579 0.12240202081612434 0.0 110.01622411452375 141.49807369991066 183.84776310850236 176.39461582291023 -31.78386285350438 -2.9183640344965944 1.529001747464129 176.39461582291023 -31.78386285350438 0.07791572217593526 0.0 0.1044815068184573 0.0 1.0179420912726334 80613.73047487425 332.9714451795692 9.80082769537442 17203.221342507506 0.5521427310661866 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.535999999999723 10 783.6759431578537 1889.0099104089788 1.089171467387875 1.089171467387875 0.12221615749375961 0.0 110.0043196657471 141.50430330303269 183.84776310850236 176.37903304504945 -31.856787353622117 -2.976112194163542 1.5574007805031287 176.37903304504945 -31.856787353622117 0.07833150505389702 0.0 0.10394571949043971 0.0 1.0178843580107286 80608.08415836885 332.96922646450196 9.800825950680478 17202.245650381315 0.5521464102272 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.539999999999723 10 784.1159604365166 1889.5759276221909 1.0896558477940537 1.0896558477940537 0.12109510154469905 0.0 109.9921850897258 141.51064577712316 183.84776310850236 176.36343831281692 -31.929316866355535 -3.0336440053282225 1.5856185226207475 176.36343831281692 -31.929316866355535 0.07874140999395833 0.0 0.10247623501532845 0.0 1.0178266247687724 80602.43791906336 332.9670076391403 9.800824205911587 17201.269958592256 0.5521500896201436 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.5439999999997225 10 784.5559291768756 1890.1419702052995 1.0901320540477615 1.0901320540477615 0.1190515634269476 0.0 109.97982332970518 141.51709937357404 183.84776310850236 176.3479516883684 -32.00079514730973 -3.090440005154201 1.6133991127211678 176.3479516883684 -32.00079514730973 0.0791417656435764 0.0 0.10008891240451853 0.0 1.0177688915006684 80596.79175245289 332.9647887017006 9.800822461066346 17200.294266361296 0.5521537692479834 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.547999999999722 10 784.9958484701943 1890.7080386027937 1.090596480240844 1.090596480240844 0.11610654827063412 0.0 109.96723938266595 141.52366134134957 183.84776310850236 176.3326927147482 -32.07057743277706 -3.1459867598071543 1.6404919438805874 176.3326927147482 -32.07057743277706 0.07952899709633218 0.0 0.09680786318894474 0.0 1.0177111581606237 80591.1456540625 332.96256965041084 9.800820716143367 17199.31857291454 0.5521574491136665 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.551999999999722 10 785.435717427725 1891.2741332481592 1.0910456368696946 1.0910456368696946 0.11228915721264708 0.0 109.95444025609216 141.53032795691135 183.84776310850236 176.31777928234877 -32.13803622753527 -3.199781643450063 1.6666538904463035 176.31777928234877 -32.13803622753527 0.0798996579927957 0.0 0.09266522411588016 0.0 1.017653424703568 80585.49961948802 332.9603504835261 9.800818971141274 17198.3428774903 0.552161129220095 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.555999999999721 10 785.8755351887494 1891.8402545599868 1.0914761821265822 1.0914761821265822 0.10763631422187571 0.0 109.94143490576468 141.53709456269775 183.84776310850236 176.3033264855023 -32.202566924624406 -3.2513375818670744 1.691651446599253 176.3033264855023 -32.202566924624406 0.08025046141568741 0.0 0.08770085572292491 0.0 1.017595691085559 80579.85364443608 332.9581311993448 9.800817226058735 17197.36717934595 0.5521648095700993 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.559999999999721 10 786.3153009283725 1892.4064029382375 1.091884951808708 1.091884951808708 0.1021924205314217 0.0 109.92823415493126 141.5439556137297 183.84776310850236 176.28944548287703 -32.26359320569567 -3.3001877083546534 1.7152627579875164 176.28944548287703 -32.26359320569567 0.0805783092925019 0.0 0.08196196920362252 0.0 1.0175379572641838 80574.20772476288 332.9559117962236 9.800815480894457 17196.391477764708 0.5521684901664137 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.56399999999972 10 786.7550138649922 1892.9725787606924 1.0922689875669092 1.0922689875669092 0.0960089395502936 0.0 109.91485059541914 141.55090473184802 183.84776310850236 176.27624237617002 -32.3205721724692 -3.3458898780317785 1.7372795295790078 176.27624237617002 -32.3205721724692 0.08088032003145798 0.0 0.07550268473901944 0.0 1.0174802231989357 80568.56185651127 332.95369227259215 9.800813735647209 17195.415772062017 0.552172171011651 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.56799999999972 10 787.1946732673739 1893.5387823796198 1.0926255632303978 1.0926255632303978 0.08914391587219538 0.0 109.90129847147443 141.55793476702618 183.84776310850236 176.26381712212012 -32.37299916228862 -3.388030986177209 1.757508794541256 176.26381712212012 -32.37299916228862 0.081153854132312 0.0 0.06838352521350632 0.0 1.017422488851575 80562.91603594611 332.951472626967 9.800811990315827 17194.44006159162 0.5521758521082806 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.571999999999719 10 787.6342784612598 1894.105014118688 1.0929522089612842 1.0929522089612842 0.08166143272160667 0.0 109.88759354732773 141.56503786514895 183.84776310850236 176.25226249307184 -32.4204122036883 -3.4262310366766546 1.7757745306950818 176.25226249307184 -32.4204122036883 0.08139653753211072 0.0 0.060670849949680576 0.0 1.0173647541864732 80557.27025958773 332.94925285796484 9.800810244899221 17193.464345751396 0.5521795334586057 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.575999999999719 10 788.0738288354491 1894.6712742701484 1.093246733012747 1.093246733012747 0.07363101286573752 0.0 109.87375295969491 141.57220554160043 183.84776310850236 176.2416631011883 -32.46239607127711 -3.460146908202492 1.791919112868076 176.2416631011883 -32.46239607127711 0.08160628246720633 0.0 0.05243623377390379 0.0 1.0173070191709213 80551.62452424214 332.9470329643142 9.8008084993964 17192.48862398857 0.5521832150647441 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.5799999999997185 10 788.5133238472879 1895.2375630923148 1.0935072408874011 1.0935072408874011 0.06512696866352491 0.0 109.85979505662144 141.57942875996545 183.84776310850236 176.23209450092534 -32.49858590305004 -3.4894757683688087 1.8058045912574219 176.23209450092534 -32.49858590305004 0.08178130565660663 0.0 0.04375579735007416 0.0 1.0172492837754206 80545.97882702948 332.94481294486695 9.800806753806455 17191.51289580461 0.5521868969286093 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.583999999999718 10 788.9527630275144 1895.8038808073545 1.0937321517174348 1.0937321517174348 0.05622770750841756 0.0 109.84573922426229 141.58669801511613 183.84776310850236 176.22362238353975 -32.52867034743222 -3.513958089786908 1.8173137876680543 176.22362238353975 -32.52867034743222 0.08192014363773795 0.0 0.03470949528283009 0.0 1.0171915479739377 80540.33316540885 332.94259279860785 9.800805008128599 17190.537160759548 0.5521905790518944 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.587999999999718 10 789.3921459844114 1896.3702275994149 1.0939202117151938 1.0939202117151938 0.047014999439765476 0.0 109.83160570335573 141.59400341992892 183.84776310850236 176.2163018762282 -32.55239421188958 -3.5333802266403045 1.8263512031960278 176.2163018762282 -32.55239421188958 0.08202166511366885 0.0 0.025380368982725755 0.0 1.017133811744129 80534.68753720027 332.9403725246634 9.800803262362138 17189.561418475783 0.5521942614360575 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.591999999999717 10 789.8314724072249 1896.9366036130946 1.0940705045717487 1.0940705045717487 0.03757321413869254 0.0 109.81741539729165 141.60133479485916 183.84776310850236 176.2101769569993 -32.56956058976071 -3.547576516020713 1.8328437325592195 176.2101769569993 -32.56956058976071 0.08208508020045209 0.0 0.01585377169581011 0.0 1.0170760750675312 80529.0419406033 332.9381521223092 9.80080151650651 17188.585668641277 0.5521979440823096 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.595999999999717 10 790.270742068814 1897.503008952274 1.0941824587112694 1.0941824587112694 0.02798853488015376 0.0 109.80318967379283 141.60868175958646 183.84776310850236 176.20527999460728 -32.58003244701911 -3.5564308747049242 1.8367411818266803 176.20527999460728 -32.58003244701911 0.08210994649413542 0.0 0.0062165734208325385 0.0 1.0170183379297129 80523.39637421191 332.93593159097577 9.80079977056127 17187.609911012147 0.5522016269916046 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.599999999999716 10 790.7099548275091 1898.0694436793124 1.0942558513403764 1.0942558513403764 0.018348157276747656 0.0 109.78895016231616 141.6160338259375 183.84776310850236 176.20163142086207 -32.583733655910066 -3.559877869167901 1.8380165877596637 176.20163142086207 -32.583733655910066 0.08209617190878726 0.0 -0.003443646337036761 0.0 1.0169606003204 80517.75083702656 332.93371093025337 9.800798024526095 17186.63414541476 0.5522053101646316 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.603999999999716 10 791.1491106281584 1898.635907814616 1.0942908092636434 1.0942908092636434 0.008739480816759931 0.0 109.77471854933911 141.62338049129093 183.84776310850236 176.199239540432 -32.580649467759976 -3.5579032442587817 1.8366663383540869 176.199239540432 -32.580649467759976 0.08204401426918419 0.0 -0.013039409900769735 0.0 1.0169028622335492 80512.10532846149 332.93149013989495 9.800796278400794 17185.658371746984 0.5522089936018101 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.607999999999715 10 791.5882095023558 1899.2024013365813 1.0942878064687063 1.0942878064687063 -0.000750698734294529 0.0 109.76051637372336 141.63071133167284 183.84776310850236 176.19810048092543 -32.57082642267058 -3.5505439039365756 1.8327100954744482 176.19810048092543 -32.57082642267058 0.08195407767420636 0.0 -0.022484148744457085 0.0 1.0168451236673959 80506.45984834932 332.9292692198179 9.800794532185304 17184.68258997899 0.5522126773032867 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.611999999999715 10 792.0272515678506 1899.768924181908 1.0942476585165708 1.0942476585165708 -0.010036988033893905 0.0 109.74636482434103 141.63801609375966 183.84776310850236 176.19819828364376 -32.55437169922402 -3.5378873455824436 1.826190521705835 176.19819828364376 -32.55437169922402 0.08182730567907794 0.0 -0.031692998782105256 0.0 1.0167873846244577 80500.81439694129 332.9270481701045 9.800792785879691 17183.706800153337 0.5522163612689344 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.6159999999997146 10 792.4662370271479 1900.335476246283 1.0941715138043115 1.0941715138043115 -0.019036178064830097 0.0 109.7322845421111 141.64528478501862 183.84776310850236 176.19950513299693 -32.53145191267747 -3.5200705574831495 1.8171728147397719 176.19950513299693 -32.53145191267747 0.08166497137596922 0.0 -0.040583575777181136 0.0 1.0167296451115013 80495.1689749042 332.92482699100043 9.800791039484151 17182.731002384375 0.5522200454983555 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.619999999999714 10 792.9051661653164 1900.902057385423 1.0940608417980202 1.0940608417980202 -0.02766800157284269 0.0 109.7182954285234 141.6525077612337 183.84776310850236 176.20198172023592 -32.50229137535927 -3.497278396924554 1.805744053768543 176.20198172023592 -32.50229137535927 0.08146866448276141 0.0 -0.04907672330195176 0.0 1.016671905139471 80489.5235833132 332.922605682912 9.800789292999005 17181.755196857062 0.5522237299908853 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.623999999999714 10 793.3440393470305 1901.468667416468 1.0939174183632248 1.0939174183632248 -0.035855858698864755 0.0 109.70441646262836 141.65967581068773 183.84776310850236 176.20557773493744 -32.467169838036 -3.4697414737623706 1.792012363507966 176.20557773493744 -32.467169838036 0.08124027557859778 0.0 -0.05709722604090582 0.0 1.0166141647233844 80483.8782236416 332.9203842464025 9.8007875464247 17180.779383825196 0.5522274147455992 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
0.004 6.627999999999713 10 793.782857012881 1902.0353061197106 1.0937433083477122 1.0937433083477122 -0.04352750387812563 0.0 109.69066552834363 141.6667802342982 183.84776310850236 176.21023247563855 -32.42641973584679 -3.4377335711816066 1.7761059026151098 176.21023247563855 -32.42641973584679 0.08098197765187075 0.0 -0.0645744816817597 0.0 1.0165564238821854 80478.23289774658 332.9181626821863 9.800785799761796 17179.803563608933 0.5522310997613218 12.9291077535 45 15.947092235996628 23.983130902444174 0.017366894787779974 -0.022697771347546223 -0.022697771347546223 -0.22778296253464772 3.9155745595427325
