tof posE posN posU tgtE tgtN tgtU alpha beta lethality
1.3700000000 -12.3576657876 -2.3111886079 351.5183000833 -3500.0000000000 0.0000000000 3000.0000000000 0.0018233000 -0.0001351045 FLYING
1.3800000000 -12.8684592371 -2.3455018221 356.9570980137 -3500.0000000000 0.0000000000 3000.0000000000 0.0018398408 -0.0001337020 FLYING
1.3900000000 -13.3933653748 -2.3800253018 362.4375494894 -3500.0000000000 0.0000000000 3000.0000000000 0.0018563439 -0.0001323274 FLYING
1.4000000000 -13.9326291069 -2.4147572972 367.9596033406 -3500.0000000000 0.0000000000 3000.0000000000 0.0018728807 -0.0001309860 FLYING
1.4100000000 -14.4864974322 -2.4496960341 373.5232068192 -3500.0000000000 0.0000000000 3000.0000000000 0.0018894507 -0.0001296764 FLYING
1.4200000000 -15.0552194360 -2.4848397140 379.1283055764 -3500.0000000000 0.0000000000 3000.0000000000 0.0019060543 -0.0001283977 FLYING
1.4300000000 -15.6390462879 -2.5201865143 384.7748436396 -3500.0000000000 0.0000000000 3000.0000000000 0.0019226920 -0.0001271486 FLYING
1.4400000000 -16.2382312390 -2.5557345875 390.4627633895 -3500.0000000000 0.0000000000 3000.0000000000 0.0019393641 -0.0001259281 FLYING
1.4500000000 -16.8530296200 -2.5914820616 396.1920055362 -3500.0000000000 0.0000000000 3000.0000000000 0.0019560709 -0.0001247352 FLYING
1.4600000000 -17.4836988375 -2.6274270395 401.9625090956 -3500.0000000000 0.0000000000 3000.0000000000 0.0019728128 -0.0001235690 FLYING
1.4700000000 -18.1304983714 -2.6635675994 407.7742113656 -3500.0000000000 0.0000000000 3000.0000000000 0.0019895900 -0.0001224285 FLYING
1.4800000000 -18.7936897711 -2.6999017941 413.6270479021 -3500.0000000000 0.0000000000 3000.0000000000 0.0020064029 -0.0001213130 FLYING
1.4900000000 -19.4735366520 -2.7364276512 419.5209524940 -3500.0000000000 0.0000000000 3000.0000000000 0.0020232517 -0.0001202215 FLYING
1.5000000000 -20.1703046913 -2.7731431728 425.4558571397 -3500.0000000000 0.0000000000 3000.0000000000 0.0020401366 -0.0001191533 FLYING
1.5100000000 -20.8842616241 -2.8100463354 431.4316920213 -3500.0000000000 0.0000000000 3000.0000000000 0.0020570579 -0.0001181076 FLYING
1.5200000000 -21.6156772384 -2.8471350898 437.4483854802 -3500.0000000000 0.0000000000 3000.0000000000 0.0020740158 -0.0001170838 FLYING
1.5300000000 -22.3648233706 -2.8844073607 443.5058639920 -3500.0000000000 0.0000000000 3000.0000000000 0.0020910104 -0.0001160810 FLYING
1.5400000000 -23.1319739002 -2.9218610470 449.6040521407 -3500.0000000000 0.0000000000 3000.0000000000 0.0021080421 -0.0001150987 FLYING
