tof posE posN posU tgtE tgtN tgtU normAch pitchRate thetaRate alpha theta sideAch yawRate psiRate beta psi rollAngleComm rollRate phiRate phi
1.4890000000 329.3337741521 -5.3083286483 271.5752674048 4000.0000000000 -2000.0000000000 1500.0000000000 9.1070470306 0.1473575439 0.1474072800 0.0119304424 0.6729320767 -1.7897567732 0.0278439808 -0.0352638041 0.0013236359 -0.0825727686 0.0000000000 -0.0192688592 0.0027063328 -0.0017921570
1.4900000000 329.8085012458 -5.3468477891 271.9458042549 4000.0000000000 -2000.0000000000 1500.0000000000 9.0210464213 0.1458299481 0.1458786527 0.0119218408 0.6730787197 -1.7585049129 0.0273072326 -0.0345855812 0.0013219166 -0.0826076933 0.0000000000 -0.0186562788 0.0029002755 -0.0017893537
1.4910000000 330.2835091305 -5.3854070281 272.3166789793 4000.0000000000 -2000.0000000000 1500.0000000000 8.9343484008 0.1442935976 0.1443412844 0.0119132334 0.6732238296 -1.7277425557 0.0267793819 -0.0339185824 0.0013201796 -0.0826419454 0.0000000000 -0.0180502535 0.0030944621 -0.0017863564
1.4920000000 330.7587982949 -5.4240061193 272.6878909336 4000.0000000000 -2000.0000000000 1500.0000000000 8.8469647727 0.1427487020 0.1427953849 0.0119046204 0.6733673980 -1.6974752917 0.0262605012 -0.0332629048 0.0013184251 -0.0826755362 0.0000000000 -0.0174508753 0.0032888673 -0.0017831647
1.4930000000 331.2343692320 -5.4626448220 273.0594394677 4000.0000000000 -2000.0000000000 1500.0000000000 8.7589073397 0.1411954702 0.1412411633 0.0118960023 0.6735094163 -1.6677086541 0.0257506619 -0.0326186445 0.0013166534 -0.0827084769 0.0000000000 -0.0168582360 0.0034834651 -0.0017797785
1.4940000000 331.7102224392 -5.5013229005 273.4313239265 4000.0000000000 -2000.0000000000 1500.0000000000 8.6701879038 0.1396341103 0.1396788284 0.0118873793 0.6736498762 -1.6384481174 0.0252499345 -0.0319858955 0.0013148648 -0.0827407792 0.0000000000 -0.0162724271 0.0036782287 -0.0017761977
1.4950000000 332.1863584178 -5.5400401247 273.8035436491 4000.0000000000 -2000.0000000000 1500.0000000000 8.5808182644 0.1380648301 0.1381085881 0.0118787516 0.6737887700 -1.6096990968 0.0247583880 -0.0313647507 0.0013130594 -0.0827724545 0.0000000000 -0.0156935398 0.0038731308 -0.0017724220
1.4960000000 332.6627776737 -5.5787962694 274.1760979697 4000.0000000000 -2000.0000000000 1500.0000000000 8.4908102175 0.1364878364 0.1365306494 0.0118701196 0.6739260896 -1.5814669465 0.0242760903 -0.0307553011 0.0013112375 -0.0828035146 0.0000000000 -0.0151216648 0.0040681435 -0.0017684514
1.4970000000 333.1394807166 -5.6175911150 274.5489862173 4000.0000000000 -2000.0000000000 1500.0000000000 8.4001755548 0.1349033354 0.1349452191 0.0118614836 0.6740618275 -1.5537569594 0.0238031081 -0.0301576363 0.0013093995 -0.0828339710 0.0000000000 -0.0145568925 0.0042632382 -0.0017642857
1.4980000000 333.6164680602 -5.6564244473 274.9222077157 4000.0000000000 -2000.0000000000 1500.0000000000 8.3089260625 0.1333115327 0.1333525027 0.0118528439 0.6741959764 -1.5265743653 0.0233395069 -0.0295718444 0.0013075454 -0.0828638358 0.0000000000 -0.0139993128 0.0044583857 -0.0017599249
1.4990000000 334.0937402224 -5.6952960574 275.2957617837 4000.0000000000 -2000.0000000000 1500.0000000000 8.2170735202 0.1317126331 0.1317527056 0.0118442006 0.6743285290 -1.4999243302 0.0228853510 -0.0289980115 0.0013056757 -0.0828931207 0.0000000000 -0.0134490151 0.0046535563 -0.0017553689
1.5000000000 334.5712977246 -5.7342057421 275.6696477355 4000.0000000000 -2000.0000000000 1500.0000000000 8.1246297003 0.1301068406 0.1301460319 0.0118355542 0.6744594783 -1.4738119552 0.0224407032 -0.0284362223 0.0013037906 -0.0829218378 0.0000000000 -0.0129060883 0.0048487198 -0.0017506178
1.5010000000 335.0491410924 -5.7731533036 276.0438648802 4000.0000000000 -2000.0000000000 1500.0000000000 8.0316063665 0.1284943587 0.1285326852 0.0118269049 0.6745888177 -1.4482422755 0.0220056254 -0.0278865599 0.0013018903 -0.0829499992 0.0000000000 -0.0123706209 0.0050438452 -0.0017456715
1.5020000000 335.5272708546 -5.8121385497 276.4184125223 4000.0000000000 -2000.0000000000 1500.0000000000 7.9380152729 0.1268753899 0.1269128684 0.0118182530 0.6747165405 -1.4232202592 0.0215801779 -0.0273491057 0.0012999751 -0.0829776170 0.0000000000 -0.0118427007 0.0052389012 -0.0017405301
1.5030000000 336.0056875442 -5.8511612938 276.7932899616 4000.0000000000 -2000.0000000000 1500.0000000000 7.8438681631 0.1252501359 0.1252867835 0.0118095987 0.6748426403 -1.3987508063 0.0211644198 -0.0268239391 0.0012980453 -0.0830047036 0.0000000000 -0.0113224147 0.0054338560 -0.0017351937
1.5040000000 336.4843916972 -5.8902213551 277.1684964936 4000.0000000000 -2000.0000000000 1500.0000000000 7.7491767693 0.1236187978 0.1236546316 0.0118009424 0.6749671110 -1.3748387480 0.0207584091 -0.0263111381 0.0012961011 -0.0830312711 0.0000000000 -0.0108098497 0.0056286774 -0.0017296625
1.5050000000 336.9633838536 -5.9293185584 277.5440314091 4000.0000000000 -2000.0000000000 1500.0000000000 7.6539528110 0.1219815759 0.1220166132 0.0117922842 0.6750899466 -1.3514888453 0.0203622022 -0.0258107789 0.0012941428 -0.0830573321 0.0000000000 -0.0103050913 0.0058233324 -0.0017239364
1.5060000000 337.4426645564 -5.9684527342 277.9198939947 4000.0000000000 -2000.0000000000 1500.0000000000 7.5582079939 0.1203386695 0.1203729278 0.0117836246 0.6752111414 -1.3287057882 0.0199758544 -0.0253229358 0.0012921707 -0.0830828989 0.0000000000 -0.0098082247 0.0060177881 -0.0017180159
1.5070000000 337.9222343522 -6.0076237190 278.2960835326 4000.0000000000 -2000.0000000000 1500.0000000000 7.4619540096 0.1186902773 0.1187237742 0.0117749637 0.6753306898 -1.3064941948 0.0195994194 -0.0248476815 0.0012901850 -0.0831079842 0.0000000000 -0.0093193343 0.0062120107 -0.0017119010
1.5080000000 338.4020937908 -6.0468313550 278.6725993009 4000.0000000000 -2000.0000000000 1500.0000000000 7.3652025337 0.1170365969 0.1170693503 0.0117663018 0.6754485863 -1.2848586101 0.0192329499 -0.0243850869 0.0012881861 -0.0831326006 0.0000000000 -0.0088385037 0.0064059664 -0.0017055920
1.5090000000 338.8822434250 -6.0860754902 279.0494405736 4000.0000000000 -2000.0000000000 1500.0000000000 7.2679652254 0.1153778254 0.1154098532 0.0117576392 0.6755648259 -1.2638035054 0.0188764969 -0.0239352210 0.0012861741 -0.0831567608 0.0000000000 -0.0083658155 0.0065996208 -0.0016990892
1.5100000000 339.3626838109 -6.1253559788 279.4266066206 4000.0000000000 -2000.0000000000 1500.0000000000 7.1702537264 0.1137141587 0.1137454788 0.0117489762 0.6756794036 -1.2433332771 0.0185301102 -0.0234981510 0.0012841494 -0.0831804774 0.0000000000 -0.0079013517 0.0067929393 -0.0016923929
1.5110000000 339.8434155077 -6.1646726806 279.8040967080 4000.0000000000 -2000.0000000000 1500.0000000000 7.0720796597 0.1120457920 0.1120764226 0.0117403130 0.6757923145 -1.2234522457 0.0181938383 -0.0230739423 0.0012821123 -0.0832037635 0.0000000000 -0.0074451931 0.0069858870 -0.0016855035
1.5120000000 340.3244390773 -6.2040254617 280.1819100981 4000.0000000000 -2000.0000000000 1500.0000000000 6.9734546289 0.1103729196 0.1104028789 0.0117316498 0.6759035542 -1.2041646555 0.0178677281 -0.0226626585 0.0012800630 -0.0832266318 0.0000000000 -0.0069974199 0.0071784285 -0.0016784214
1.5130000000 340.8057550847 -6.2434141941 280.5600460492 4000.0000000000 -2000.0000000000 1500.0000000000 6.8743902171 0.1086957349 0.1087250411 0.0117229870 0.6760131181 -1.1854746728 0.0175518252 -0.0222643612 0.0012780019 -0.0832490953 0.0000000000 -0.0065581111 0.0073705283 -0.0016711469
1.5140000000 341.2873640976 -6.2828387558 280.9385038163 4000.0000000000 -2000.0000000000 1500.0000000000 6.7748979856 0.1070144303 0.1070431017 0.0117143248 0.6761210022 -1.1673863857 0.0172461740 -0.0218791103 0.0012759291 -0.0832711670 0.0000000000 -0.0061273447 0.0075621509 -0.0016636805
1.5150000000 341.7692666866 -6.3222990310 281.3172826504 4000.0000000000 -2000.0000000000 1500.0000000000 6.6749894737 0.1053291974 0.1053572523 0.0117056635 0.6762272024 -1.1499038033 0.0169508171 -0.0215069636 0.0012738450 -0.0832928601 0.0000000000 -0.0057051977 0.0077532601 -0.0016560228
1.5160000000 342.2514634246 -6.3617949101 281.6963817994 4000.0000000000 -2000.0000000000 1500.0000000000 6.5746761969 0.1036402268 0.1036676836 0.0116970032 0.6763317149 -1.1330308542 0.0166657959 -0.0211479773 0.0012717499 -0.0833141875 0.0000000000 -0.0052917461 0.0079438198 -0.0016481743
1.5170000000 342.7339548875 -6.4013262895 282.0758005076 4000.0000000000 -2000.0000000000 1500.0000000000 6.4739696463 0.1019477081 0.1019745851 0.0116883444 0.6764345360 -1.1167713865 0.0163911504 -0.0208022054 0.0012696440 -0.0833351626 0.0000000000 -0.0048870648 0.0081337936 -0.0016401355
1.5180000000 343.2167416534 -6.4408930720 282.4555380159 4000.0000000000 -2000.0000000000 1500.0000000000 6.3728812879 0.1002518301 0.1002781456 0.0116796871 0.6765356624 -1.1011291662 0.0161269190 -0.0204697000 0.0012675277 -0.0833557986 0.0000000000 -0.0044912273 0.0083231452 -0.0016319070
1.5190000000 343.6998243030 -6.4804951664 282.8355935622 4000.0000000000 -2000.0000000000 1500.0000000000 6.2714225612 0.0985527806 0.0985785528 0.0116710317 0.6766350907 -1.0861078772 0.0158731388 -0.0201505115 0.0012654011 -0.0833761087 0.0000000000 -0.0041043063 0.0085118379 -0.0016234895
1.5200000000 344.1832034193 -6.5201324880 283.2159663810 4000.0000000000 -2000.0000000000 1500.0000000000 6.1696048782 0.0968507462 0.0968759934 0.0116623784 0.6767328180 -1.0717111197 0.0156298454 -0.0198446881 0.0012632647 -0.0833961063 0.0000000000 -0.0037263732 0.0086998349 -0.0016148837
1.5210000000 344.6668795875 -6.5598049584 283.5966557040 4000.0000000000 -2000.0000000000 1500.0000000000 6.0674396230 0.0951459127 0.0951706531 0.0116537274 0.6768288413 -1.0579424103 0.0153970728 -0.0195522763 0.0012611187 -0.0834158048 0.0000000000 -0.0033574979 0.0088870995 -0.0016060902
1.5220000000 345.1508533953 -6.5995125053 283.9776607597 4000.0000000000 -2000.0000000000 1500.0000000000 5.9649381503 0.0934384648 0.0934627165 0.0116450790 0.6769231580 -1.0448051805 0.0151748538 -0.0192733203 0.0012589634 -0.0834352176 0.0000000000 -0.0029977494 0.0090735948 -0.0015971099
1.5230000000 345.6351254322 -6.6392550629 284.3589807737 4000.0000000000 -2000.0000000000 1500.0000000000 5.8621117846 0.0917285863 0.0917523672 0.0116364335 0.6770157655 -1.0323027765 0.0149632194 -0.0190078625 0.0012567991 -0.0834543582 0.0000000000 -0.0026471953 0.0092592838 -0.0015879434
1.5240000000 346.1196962899 -6.6790325720 284.7406149690 4000.0000000000 -2000.0000000000 1500.0000000000 5.7589718197 0.0900164600 0.0900397880 0.0116277910 0.6771066616 -1.0204384583 0.0147621994 -0.0187559435 0.0012546261 -0.0834732401 0.0000000000 -0.0023059018 0.0094441297 -0.0015785917
1.5250000000 346.6045665622 -6.7188449794 285.1225625657 4000.0000000000 -2000.0000000000 1500.0000000000 5.6555295168 0.0883022674 0.0883251603 0.0116191519 0.6771958441 -1.0092153990 0.0145718220 -0.0185176015 0.0012524446 -0.0834918768 0.0000000000 -0.0019739339 0.0096280955 -0.0015690556
1.5260000000 347.0897368445 -6.7586922388 285.5048227813 4000.0000000000 -2000.0000000000 1500.0000000000 5.5517961046 0.0865861891 0.0866086646 0.0116105163 0.6772833110 -0.9986366842 0.0143921139 -0.0182928730 0.0012502550 -0.0835102821 0.0000000000 -0.0016513551 0.0098111443 -0.0015593360
1.5270000000 347.5752077344 -6.7985743099 285.8873948307 4000.0000000000 -2000.0000000000 1500.0000000000 5.4477827777 0.0848684049 0.0848904803 0.0116018844 0.6773690606 -0.9887053111 0.0142231002 -0.0180817925 0.0012480575 -0.0835284694 0.0000000000 -0.0013382275 0.0099932391 -0.0015494338
1.5280000000 348.0609798311 -6.8384911594 286.2702779263 4000.0000000000 -2000.0000000000 1500.0000000000 5.3435006960 0.0831490930 0.0831707856 0.0115932566 0.6774530912 -0.9794241884 0.0140648047 -0.0178843923 0.0012458525 -0.0835464525 0.0000000000 -0.0010346121 0.0101743432 -0.0015393500
1.5290000000 348.5470537354 -6.8784427600 286.6534712783 4000.0000000000 -2000.0000000000 1500.0000000000 5.2389609836 0.0814284309 0.0814497580 0.0115846330 0.6775354015 -0.9707961353 0.0139172496 -0.0177007028 0.0012436403 -0.0835642451 0.0000000000 -0.0007405680 0.0103544198 -0.0015290856
1.5300000000 349.0334300500 -6.9184290914 287.0369740943 4000.0000000000 -2000.0000000000 1500.0000000000 5.1341747279 0.0797065950 0.0797275733 0.0115760139 0.6776159901 -0.9628238807 0.0137804554 -0.0175307524 0.0012414211 -0.0835818608 0.0000000000 -0.0004561532 0.0105334322 -0.0015186417
1.5310000000 349.5201093788 -6.9584501397 287.4207855799 4000.0000000000 -2000.0000000000 1500.0000000000 5.0291529790 0.0779837604 0.0780044067 0.0115673995 0.6776948561 -0.9555100634 0.0136544415 -0.0173745673 0.0012391952 -0.0835993134 0.0000000000 -0.0001814239 0.0107113438 -0.0015080193
1.5320000000 350.0070923275 -6.9985058974 287.8049049385 4000.0000000000 -2000.0000000000 1500.0000000000 4.9239067481 0.0762601012 0.0762804319 0.0115587900 0.6777719986 -0.9488572306 0.0135392254 -0.0172321718 0.0012369630 -0.0836166168 0.0000000000 0.0000835648 0.0108881182 -0.0014972196
1.5330000000 350.4943795029 -7.0385963640 288.1893313712 4000.0000000000 -2000.0000000000 1500.0000000000 4.8184470075 0.0745357904 0.0745558218 0.0115501856 0.6778474167 -0.9428678381 0.0134348232 -0.0171035881 0.0012347247 -0.0836337847 0.0000000000 0.0003387597 0.0110637191 -0.0014862437
1.5340000000 350.9819715134 -7.0787215452 288.5740640776 4000.0000000000 -2000.0000000000 1500.0000000000 4.7127846891 0.0728109999 0.0728307478 0.0115415865 0.6779211100 -0.9375442495 0.0133412496 -0.0169888364 0.0012324807 -0.0836508309 0.0000000000 0.0005841089 0.0112381103 -0.0014750928
1.5350000000 351.4698689685 -7.1188814538 288.9591022548 4000.0000000000 -2000.0000000000 1500.0000000000 4.6069306834 0.0710859003 0.0711053805 0.0115329931 0.6779930780 -0.9328887355 0.0132585175 -0.0168879349 0.0012302312 -0.0836677693 0.0000000000 0.0008195622 0.0114112558 -0.0014637681
1.5360000000 351.9580724789 -7.1590761089 289.3444450986 4000.0000000000 -2000.0000000000 1500.0000000000 4.5008958391 0.0693606611 0.0693798889 0.0115244054 0.6780633207 -0.9289034740 0.0131866386 -0.0168008996 0.0012279765 -0.0836846137 0.0000000000 0.0010450710 0.0115831200 -0.0014522709
1.5370000000 352.4465826565 -7.1993055366 289.7300918027 4000.0000000000 -2000.0000000000 1500.0000000000 4.3946909621 0.0676354507 0.0676544414 0.0115158237 0.6781318378 -0.9255905490 0.0131256227 -0.0167277445 0.0012257169 -0.0837013780 0.0000000000 0.0012605882 0.0117536671 -0.0014406025
1.5380000000 352.9354001141 -7.2395697693 290.1160415592 4000.0000000000 -2000.0000000000 1500.0000000000 4.2883268142 0.0659104364 0.0659292046 0.0115072483 0.6781986297 -0.9229519506 0.0130754784 -0.0166684815 0.0012234528 -0.0837180761 0.0000000000 0.0014660684 0.0119228619 -0.0014287642
1.5390000000 353.4245254657 -7.2798688466 290.5022935589 4000.0000000000 -2000.0000000000 1500.0000000000 4.1818141128 0.0641857842 0.0642043444 0.0114986792 0.6782636964 -0.9209895744 0.0130362126 -0.0166231206 0.0012211845 -0.0837347219 0.0000000000 0.0016614678 0.0120906692 -0.0014167575
1.5400000000 353.9139593260 -7.3202028145 290.8888469906 4000.0000000000 -2000.0000000000 1500.0000000000 4.0751635298 0.0624616589 0.0624800251 0.0114901168 0.6783270386 -0.9197052213 0.0130078306 -0.0165916696 0.0012189121 -0.0837513293 0.0000000000 0.0018467442 0.0122570541 -0.0014045836
1.5410000000 354.4037023105 -7.3605717258 291.2757010422 4000.0000000000 -2000.0000000000 1500.0000000000 3.9683856906 0.0607382241 0.0607564102 0.0114815613 0.6783886568 -0.9191005968 0.0129903364 -0.0165741343 0.0012166361 -0.0837679122 0.0000000000 0.0020218571 0.0124219821 -0.0013922441
1.5420000000 354.8937550357 -7.4009756403 291.6628548998 4000.0000000000 -2000.0000000000 1500.0000000000 3.8614911735 0.0590156422 0.0590336616 0.0114730127 0.6784485519 -0.9191773109 0.0129837322 -0.0165705183 0.0012143567 -0.0837844846 0.0000000000 0.0021867677 0.0125854187 -0.0013797404
1.5430000000 355.3841181186 -7.4414146243 292.0503077485 4000.0000000000 -2000.0000000000 1500.0000000000 3.7544905086 0.0572940745 0.0573119401 0.0114644714 0.6785067247 -0.9199368777 0.0129880188 -0.0165808233 0.0012120743 -0.0838010602 0.0000000000 0.0023414390 0.0127473299 -0.0013670740
1.5440000000 355.8747921769 -7.4818887510 292.4380587721 4000.0000000000 -2000.0000000000 1500.0000000000 3.6473941772 0.0555736810 0.0555914054 0.0114559376 0.6785631763 -0.9213807153 0.0130031955 -0.0166050488 0.0012097891 -0.0838176532 0.0000000000 0.0024858354 0.0129076820 -0.0013542465
1.5450000000 356.3657778288 -7.5223981005 292.8261071534 4000.0000000000 -2000.0000000000 1500.0000000000 3.5402126109 0.0538546203 0.0538722158 0.0114474114 0.6786179081 -0.9235101451 0.0130292599 -0.0166431924 0.0012075014 -0.0838342773 0.0000000000 0.0026199234 0.0130664415 -0.0013412594
1.5460000000 356.8570756931 -7.5629427595 293.2144520739 4000.0000000000 -2000.0000000000 1500.0000000000 3.4329561907 0.0521370501 0.0521545284 0.0114388930 0.6786709215 -0.9263263917 0.0130662083 -0.0166952496 0.0012052115 -0.0838509465 0.0000000000 0.0027436709 0.0132235754 -0.0013281144
1.5470000000 357.3486863888 -7.6035228216 293.6030927145 4000.0000000000 -2000.0000000000 1500.0000000000 3.3256352462 0.0504211265 0.0504384989 0.0114303826 0.6787222180 -0.9298305830 0.0131140352 -0.0167612138 0.0012029198 -0.0838676747 0.0000000000 0.0028570477 0.0133790507 -0.0013148131
1.5480000000 357.8406105355 -7.6441383874 293.9920282549 4000.0000000000 -2000.0000000000 1500.0000000000 3.2182600549 0.0487070045 0.0487242820 0.0114218805 0.6787717994 -0.9340237494 0.0131727338 -0.0168410762 0.0012006265 -0.0838844759 0.0000000000 0.0029600253 0.0135328351 -0.0013013572
1.5490000000 358.3328487530 -7.6847895642 294.3812578741 4000.0000000000 -2000.0000000000 1500.0000000000 3.1108408413 0.0469948378 0.0470120310 0.0114133867 0.6788196676 -0.9389068240 0.0132422957 -0.0169348262 0.0011983319 -0.0839013638 0.0000000000 0.0030525770 0.0136848966 -0.0012877483
1.5500000000 358.8254016611 -7.7254764660 294.7707807504 4000.0000000000 -2000.0000000000 1500.0000000000 3.0033877762 0.0452847790 0.0453018978 0.0114049016 0.6788658245 -0.9444806424 0.0133227109 -0.0170424511 0.0011960364 -0.0839183525 0.0000000000 0.0031346779 0.0138352034 -0.0012739883
1.5510000000 359.3182698800 -7.7661992139 295.1605960616 4000.0000000000 -2000.0000000000 1500.0000000000 2.8959109755 0.0435769792 0.0435940331 0.0113964252 0.6789102725 -0.9507459422 0.0134139680 -0.0171639361 0.0011937402 -0.0839354557 0.0000000000 0.0032063047 0.0139837241 -0.0012600788
1.5520000000 359.8114540300 -7.8069579357 295.5507029845 4000.0000000000 -2000.0000000000 1500.0000000000 2.7884205002 0.0418715882 0.0418885863 0.0113879578 0.6789530138 -0.9577033634 0.0135160539 -0.0172992643 0.0011914436 -0.0839526873 0.0000000000 0.0032674361 0.0141304279 -0.0012460217
1.5530000000 360.3049547313 -7.8477527662 295.9411006957 4000.0000000000 -2000.0000000000 1500.0000000000 2.6809263549 0.0401687547 0.0401857055 0.0113794996 0.6789940510 -0.9653534477 0.0136289542 -0.0174484169 0.0011891469 -0.0839700611 0.0000000000 0.0033180523 0.0142752842 -0.0012318189
1.5540000000 360.7987726039 -7.8885838469 296.3317883713 4000.0000000000 -2000.0000000000 1500.0000000000 2.5734384875 0.0384686258 0.0384855374 0.0113710507 0.6790333866 -0.9736966389 0.0137526528 -0.0176113730 0.0011868504 -0.0839875910 0.0000000000 0.0033581357 0.0144182630 -0.0012174721
