tof posE posN posU tgtE tgtN tgtU normComm normAch sideComm sideAch p q r phi alpha beta fin1c fin2c fin3c fin4c fin1d fin2d fin3d fin4d
1.8800000000000014 598.1601104046402 200.75000850819686 463.2645841936353 3332.0 1665.0 4999.0 6.346359502946013 3.29292484107673 4.453960914720469 5.625112729796547 0.06302789537197888 0.04572560787797825 -0.07243101727929002 -0.005582288029164946 0.00933225379358347 -0.0004335012778288843 -0.002404310944299045 -0.0031042077631343815 -0.00238456629493087 -0.0030844631137662065 -0.0024485770860032383 -0.0030496208284847633 -0.002423856515229 -0.003024900257710525
1.8880000000000015 602.4299060096306 201.7459749638254 467.5620376682038 3332.0 1665.0 4999.0 6.403688236257137 3.590026670470131 4.4862255138548 5.643555157102809 0.06437554172001124 0.04910657564184758 -0.07230322597545484 -0.0056587482512699076 0.00929099202165624 -0.0004400430423897946 -0.0023570359791644244 -0.003100820031664419 -0.002340178710793543 -0.0030839627632935377 -0.002378130954713347 -0.002995073304651681 -0.002356509156708377 -0.0029734515066467113
1.8960000000000015 606.7160013329554 202.74941234232043 471.8802022027335 3332.0 1665.0 4999.0 6.460339142120359 3.870059724088287 4.518706755291983 5.657021199439395 0.0655680775549399 0.05277799323112623 -0.07202403336034346 -0.005724007532378269 0.009250350056830198 -0.00044675225481884356 -0.002312104375808015 -0.0030984762935902985 -0.0022980081182348206 -0.003084380036017104 -0.002366577155658214 -0.0030484001381853487 -0.0023479419258454403 -0.003029764908372575
1.9040000000000015 611.0182353519525 203.76030755537894 476.21918340984894 3332.0 1665.0 4999.0 6.516360651180724 4.173854057104295 4.5514167475147005 5.658014662711121 0.06662288316635015 0.056963419165443036 -0.07153243662777575 -0.005778138583724066 0.009210472943483108 -0.0004536519299877075 -0.00226816156513831 -0.003094804690013534 -0.002256674151247798 -0.003083317276123022 -0.002378394697971937 -0.0031529956053394956 -0.00236238527787915 -0.0031369861852467086
1.9120000000000015 615.3364379256924 204.77863711092985 480.5790979050799 3332.0 1665.0 4999.0 6.571708246574595 4.522850195446946 4.5843921648017005 5.642586002632121 0.06754876575916481 0.061351912796662786 -0.07087654336367885 -0.005820596063907609 0.009171163034666334 -0.00046065900866804435 -0.0022191954777079845 -0.0030808010307498837 -0.002210265260236555 -0.003071870813278454 -0.0023516207571675778 -0.0031927878837079344 -0.002338032532014439 -0.0031791996585547955
1.9200000000000015 619.6704211085175 205.80436252568592 484.96008294388804 3332.0 1665.0 4999.0 6.626241778908206 4.894065158213458 4.617693336223081 5.614841634258391 0.06833989644416438 0.06544239155820313 -0.07016190358127838 -0.005851134444916547 0.009132094556071326 -0.0004676452429129404 -0.002161960709938549 -0.0030514834967179964 -0.0021556278027176747 -0.003045150589497122 -0.0022680441075216477 -0.0031231962200709215 -0.0022569693134708952 -0.003112121426020169
1.9280000000000015 624.0199883714552 206.83743498577024 489.36228613630993 3332.0 1665.0 4999.0 6.679836824057478 5.245528665422205 4.651375869839939 5.582497030335698 0.06898568197026982 0.06906749724852063 -0.06944245770639988 -0.005870374331223047 0.009093147648251946 -0.0004745437766653809 -0.002099836369191836 -0.003011448035447269 -0.0020961234788833194 -0.0030077351451387527 -0.0021692770542341335 -0.003013671837049112 -0.00216092508604552 -0.003005319868860498
1.9360000000000015 628.3849515222421 207.87780414412921 493.78584661852994 3332.0 1665.0 4999.0 6.732480483891736 5.560586128315559 4.685467169573055 5.54888872901852 0.06948344228887589 0.07251328390754808 -0.06867565108929638 -0.005879440178038763 0.009054489885923755 -0.00048138284453024796 -0.0020391580174014337 -0.0029696261581563556 -0.0020379816184851055 -0.0029684497592400274 -0.0021063772330424542 -0.0029632306639537243 -0.002100820724291295 -0.0029576741552025648
1.9440000000000015 632.7651374529529 208.92542183276555 498.2308875424033 3332.0 1665.0 4999.0 6.784247654258611 5.86132511124132 4.719972855956204 5.510304408942962 0.0698415118750904 0.07613971283140648 -0.0677849883281131 -0.005879143379844215 0.009016341054697712 -0.0004882155388336775 -0.001982589226780555 -0.002929720782021716 -0.0019837722439498516 -0.0029309037991910123 -0.002084061424229729 -0.00299120782910733 -0.0020811541595362366 -0.002988300564413838
1.9520000000000015 637.1603792622965 209.98023765217238 502.6975259172803 3332.0 1665.0 4999.0 6.835191640793324 6.178929298995727 4.754904070744264 5.4611365978329856 0.07007245048687907 0.07995699766150359 -0.06675469760065472 -0.005869625749100009 0.008978705421455352 -0.0004950293706479808 -0.0019269973082161323 -0.002887044283613791 -0.001930356914379229 -0.0028904038897768877 -0.002060610158015708 -0.0030236176610631826 -0.0020601014361286223 -0.003023108939176097
1.9600000000000015 641.5705036822367 211.04219244129007 507.1858865414721 3332.0 1665.0 4999.0 6.885274432668017 6.516685236700614 4.790294572105911 5.400767621083377 0.07018513889038551 0.08362130445894535 -0.06565233484528447 -0.005850798329868874 0.008941363986545802 -0.0005017351298736842 -0.0018678117232722386 -0.0028347381828401925 -0.00187323086009603 -0.002840157319663984 -0.0019981842201624344 -0.00298170645825086 -0.0019998759206955683 -0.0029833981587839946
1.9680000000000015 645.9953297279064 212.11121752078856 511.6961034658135 3332.0 1665.0 4999.0 6.934409851717607 6.846544159348045 4.82618955199258 5.334643205573471 0.07018291852844832 0.08681773323369492 -0.0645603730739054 -0.005823025278975914 0.008904110362595377 -0.0005082413872772185 -0.0018046001246877928 -0.0027719195483706604 -0.001812021231742248 -0.0027793406554251156 -0.001903998253556682 -0.00286805969073495 -0.0019078036558637349 -0.0028718650930420033
1.9760000000000015 650.4346799653324 213.18724079155353 516.228307441807 3332.0 1665.0 4999.0 6.98256406829992 7.140297130122429 4.862619902540382 5.268768274277462 0.070067251933783 0.0895810579869484 -0.06349708013023826 -0.005787290011682988 0.00886695215743059 -0.0005145278029732098 -0.0017416643646561486 -0.002704735716453531 -0.0017510248818133293 -0.0027140962336107115 -0.0018185139978561674 -0.0027572613753012475 -0.0018244074172490453 -0.0027631547946941255
1.9840000000000015 654.8883918348234 214.27019326332464 520.7826132866438 3332.0 1665.0 4999.0 7.029799008051152 7.398612639015284 4.899590605823372 5.204003961743479 0.06984175754391576 0.09221196446334527 -0.06241241591066057 -0.005744708903782979 0.008830063748634336 -0.0005206381160194882 -0.0016833842412134425 -0.002639688269556579 -0.0016945627680085298 -0.0026508667963516665 -0.0017686821245946835 -0.002709468431281414 -0.0017766187494798922 -0.002717405056166622
1.9920000000000015 659.356317335552 215.36000958186648 525.3591201400707 3332.0 1665.0 4999.0 7.076214710034858 7.646495627597478 4.937094829813578 5.136318995787594 0.06951323164301361 0.0949157665049524 -0.06125770070517248 -0.005695974661642818 0.00879356564798046 -0.0005266063938884086 -0.0016298069134671287 -0.0025770588040841466 -0.001642627077297782 -0.0025898789679148 -0.0017404840389678919 -0.002707131133070031 -0.001750357073051406 -0.0027170041671535448
2.0000000000000013 663.8383129165 216.45662308649327 529.9579225864991 3332.0 1665.0 4999.0 7.121860353476047 7.903561579107425 4.975136720682118 5.062336436266374 0.06908873290890634 0.09755837671392731 -0.06004447954843152 -0.0056413373586989175 0.00875731989800918 -0.0005323992595803482 -0.0015772857897278032 -0.00251158574988046 -0.0015915643745038827 -0.0025258643346565395 -0.0016986831262444124 -0.0026813214407028062 -0.0017103276703124674 -0.0026929659847708615
2.0080000000000013 668.3342315306019 217.5599617565342 534.5791193780632 3332.0 1665.0 4999.0 7.166710509162967 8.159398614612975 5.0137374973623485 4.983422238575278 0.06857646948558808 0.09984490200918156 -0.05884041588228059 -0.005581074904004019 0.008721121675951458 -0.0005379397182837534 -0.0015210211233711672 -0.002432369958213769 -0.00153654786490638 -0.0024478966997489816 -0.0016275937372531844 -0.0025913283813765696 -0.0016408165889013355 -0.002604551233024721
2.0160000000000013 672.8439269221535 218.66995009398272 539.222808787122 3332.0 1665.0 4999.0 7.210736647472438 8.388115702672513 5.052920024196186 4.904970625053753 0.06798529507339623 0.10163138138683553 -0.05770237834919063 -0.005515932911914817 0.008684873147995814 -0.0005431747299117225 -0.0014645312780709855 -0.002346578049075492 -0.0014811548851409691 -0.0023632016561454757 -0.0015461158112356327 -0.002465624521591731 -0.001560724128795723 -0.0024802328391518216
2.0240000000000014 677.3672640418971 219.78651509026184 543.889077065646 3332.0 1665.0 4999.0 7.253979547800824 8.575508231666724 5.092688814037654 4.831158376534728 0.0673244317210741 0.10304667696858937 -0.05662963164760075 -0.005447040468831208 0.008648641129300513 -0.0005481121697509221 -0.0014126424695046964 -0.0022628034369864135 -0.0014302317964871862 -0.0022803927639689033 -0.0014834952460317512 -0.0023636390949628248 -0.0014993104539469675 -0.002379454302878041
2.0320000000000014 681.904124653615 220.90959030613413 548.5779921038775 3332.0 1665.0 4999.0 7.296547268278396 8.771179590770398 5.1330273926371115 4.763611921261203 0.06656058824928028 0.10149969366238457 -0.055330347981866375 -0.0053754518344264375 0.008608113047800235 -0.0005525960362729594 -0.0013674998830734567 -0.002184803862498905 -0.0013859018455253166 -0.002203205824950765 -0.0014470747228337336 -0.0023094977445381453 -0.0014639424756703787 -0.00232636549737479
2.0400000000000014 686.45477368462 222.03920817944274 553.2900334680585 3332.0 1665.0 4999.0 7.339642978676223 8.677307663561807 5.174800407990644 4.674519845350052 0.06574028196426368 0.09988322668000983 -0.05403570102750938 -0.005299987152856983 0.008567752650428775 -0.0005568295630810474 -0.001391595804929832 -0.0019934480166641584 -0.0014080899029988217 -0.002009942114733148 -0.0014176588209841342 -0.0022715215219821457 -0.0014354494729488822 -0.0022893121739468937
2.0480000000000014 691.0192141282757 223.17532107038474 558.0251424174685 3332.0 1665.0 4999.0 7.382713919394433 8.577504572520825 5.217161957332342 4.585865661715297 0.06488753668957803 0.09803952304981656 -0.05286768106371881 -0.005221086642699895 0.008527454111978467 -0.0005607218752122144 -0.0014012395302888422 -0.0019649769785336692 -0.0014180694919319792 -0.0019818069401768062 -0.0013841408416248946 -0.002184603631915666 -0.0014023155015543188 -0.0022027782918450905
2.0560000000000014 695.5974519924275 224.31788210932257 562.7832573722999 3332.0 1665.0 4999.0 7.426117648142776 8.458352358880925 5.260119894204468 4.509017692703561 0.06405912650781907 0.09577627588430777 -0.052096228443285895 -0.005139993534490407 0.008487099241364792 -0.0005640989980821577 -0.0014151498630392359 -0.001938191016811549 -0.0014323582172630046 -0.001955399371035318 -0.0013675294864298154 -0.002023551637548621 -0.0013849717109179454 -0.002040993862036751
2.0640000000000014 700.1895004275418 225.46685356438493 567.5643079486802 3332.0 1665.0 4999.0 7.469912168903397 8.300922013801399 5.30364024439518 4.465804124417224 0.0632819838493798 0.09324646607507023 -0.05182941569541932 -0.005059712757652607 0.008446774536095497 -0.0005669324451462718 -0.0014335411944878327 -0.0019174467694384547 -0.0014513951523689639 -0.001935300727319586 -0.0013879113166464369 -0.0018729327892133014 -0.0014041410537629477 -0.001889162526329812
2.0720000000000014 704.7953846871565 226.62222222390045 572.3682065354177 3332.0 1665.0 4999.0 7.514221379296275 8.115877767715958 5.347609642392276 4.463291124490687 0.06250915150734476 0.09092340877577264 -0.051821592805695454 -0.004983945727605563 0.00840676084096056 -0.0005694421437234643 -0.0014558399518104477 -0.0019097379511124313 -0.0014745582729847819 -0.0019284562722867655 -0.0014314567720068643 -0.0018415161864503483 -0.001447533063638925 -0.0018575924780824087
2.0800000000000014 709.4151364641276 227.78400271136104 577.1948529849685 3332.0 1665.0 4999.0 7.559178759052762 7.944601178735008 5.391862566325833 4.480260149945821 0.0616636529977879 0.08915775111107584 -0.0517226350771007 -0.004914784555069952 0.008367273815370726 -0.0005718835640242308 -0.001479260456699252 -0.001914983200451714 -0.0014985779612509498 -0.0019343007050034117 -0.0014653250773794715 -0.0019235416930024787 -0.0014829179020556256 -0.0019411345176786326
2.0880000000000014 714.0487790990342 228.9522202620773 582.0441529251676 3332.0 1665.0 4999.0 7.604813461311573 7.820503307291591 5.436283366239448 4.488803784342517 0.06071791978639299 0.08786392002367352 -0.05144076001640465 -0.00485207289263993 0.00832827619233451 -0.0005742945422808384 -0.001500612593684778 -0.0019234600597948343 -0.0015197284901363442 -0.0019425759562464006 -0.0014731747354245143 -0.0020048100561524387 -0.0014929020376673152 -0.0020245373583952396
2.0960000000000014 718.6963171934217 230.12689014475714 586.9160325630519 3332.0 1665.0 4999.0 7.651018591766087 7.7384777207878495 5.480866363261757 4.483251064103766 0.059730603223821156 0.08668132688445129 -0.05120753890299795 -0.004795112110572414 0.008289566804752239 -0.0005764881159285829 -0.0015188002714544464 -0.0019252588996663024 -0.0015367860918499318 -0.0019432447200617878 -0.0014704130214282184 -0.0019897946175816998 -0.0014911070326559918 -0.0020104886288094736
2.1040000000000014 723.3577395756022 231.3080146565767 591.8104364618926 3332.0 1665.0 4999.0 7.697646052991912 7.66651709641725 5.525661678080148 4.48369481034021 0.05880702891414939 0.08540385185031478 -0.05129219529377363 -0.004744632699316699 0.00825102919751678 -0.000578285420502152 -0.0015350472098960564 -0.00191990993480952 -0.0015513354642556507 -0.0019361981891691143 -0.00148355379410327 -0.001899950468737578 -0.001503124838240835 -0.0019195215128751432
2.1120000000000014 728.033030084446 232.4955987252026 596.7273134153551 3332.0 1665.0 4999.0 7.744624179421082 7.58429591473637 5.57066891747208 4.511611280935104 0.058021164673996574 0.08419396404043525 -0.051698845571205805 -0.004702749064397159 0.008212758856305128 -0.0005797219059361613 -0.001550669009464223 -0.0019153931348052733 -0.001565204537292626 -0.0019299286626336763 -0.0015189952177750994 -0.0018383537742671448 -0.001536041107003983 -0.0018553996634960285
2.1200000000000014 732.7221731002487 233.6896651938441 601.6666074614942 3332.0 1665.0 4999.0 7.7919733371707185 7.50501595586632 5.615796719706049 4.565789425060678 0.05737008781591039 0.08337151886996512 -0.05217429660506428 -0.004671035975899025 0.008174944726523074 -0.0005810086470608883 -0.001565029476796053 -0.0019182531459346736 -0.0015780135451304907 -0.0019312372142691113 -0.0015565182712208234 -0.001869951564015521 -0.0015711964927742103 -0.0018846297855689077
2.1280000000000014 737.4251479460597 234.89025272071854 606.62826369053 3332.0 1665.0 4999.0 7.839713370499944 7.458370409880289 5.6609280642348505 4.624586259469234 0.05679880456440342 0.08304594481002146 -0.052493434633526175 -0.004649011301456359 0.00813765758542938 -0.0005823105226796844 -0.0015759610477521346 -0.001926174243152072 -0.0015874807600366136 -0.001937693955436551 -0.0015729175702401195 -0.0019539231034590254 -0.0015863684782374886 -0.001967374011456394
2.1360000000000015 742.1419191983258 236.09739940099703 611.6122413417986 3332.0 1665.0 4999.0 7.887774597785927 7.456523807052042 5.706013326227921 4.670183179051715 0.05626719275294638 0.08300599275957737 -0.052691747592259836 -0.004634767390976192 0.008100783746572313 -0.0005835942594136579 -0.0015820107178293385 -0.0019308640920902816 -0.001591896150814277 -0.0019407495250752201 -0.0015673987007352602 -0.0019965188048061936 -0.0015803827064980564 -0.0020095028105689893
2.1440000000000015 746.8724340245892 237.31113053320107 616.6185191964599 3332.0 1665.0 4999.0 7.936011531187445 7.48165703842959 5.751087313454133 4.706953611001475 0.05579408240567032 0.08296458527582333 -0.052997299966163064 -0.004627001838552782 0.008064162468477668 -0.0005847029517235475 -0.0015838451657189227 -0.0019272956052291585 -0.0015918366543626616 -0.0019352870938728975 -0.0015604604191332503 -0.0019565807150848783 -0.0015725414647165905 -0.0019686617606682185
2.1520000000000015 751.6166291961451 238.53146313422545 621.6470877679245 3332.0 1665.0 4999.0 7.984298379549915 7.506938621191636 5.796195952597979 4.754393088724336 0.05543902320619662 0.08286212272510729 -0.053559405001933534 -0.004626150920114069 0.00802775934699633 -0.0005855570427609116 -0.001583258429077148 -0.0019187438949890968 -0.001589275090060736 -0.0019247605559726847 -0.0015694025034768222 -0.001885019419557966 -0.0015793928481192495 -0.0018950097642003935
2.1600000000000015 756.3744397386021 239.7584207001292 626.6979375068195 3332.0 1665.0 4999.0 8.032596968741762 7.5253798439335595 5.841318286452278 4.8240975230324405 0.05524353147559201 0.08295159211744496 -0.054239557918956946 -0.0046334238431738565 0.00799159294156908 -0.000586252599258739 -0.0015810338373784098 -0.001912438792279819 -0.0015852754214130086 -0.0019166803763144178 -0.0015892604480236393 -0.0018614177066506657 -0.0015963963227020163 -0.0018685535813290429
2.1680000000000015 761.1458596877126 240.99205646275212 631.7711199404175 3332.0 1665.0 4999.0 8.08112470817244 7.559775368359798 5.886517658792872 4.903022234424082 0.05519096150185963 0.08337617349980547 -0.05485541285675312 -0.0046485574128309155 0.007955872686790936 -0.0005869662236111749 -0.0015757782806497453 -0.0019110647967836402 -0.0015785822583136982 -0.001913868774447593 -0.0015998495743344138 -0.0019053768667282357 -0.0016045112803713504 -0.0019100385727651723
2.1760000000000015 765.9308153504755 242.23241227189757 636.8666296134071 3332.0 1665.0 4999.0 8.1296592831996 7.624651809283959 5.9315892767298175 4.975748639742198 0.055222194061441084 0.08410495813893826 -0.055294137077015464 -0.004669904582707354 0.007920584862986121 -0.0005877761357016701 -0.001566414805123459 -0.0019090627700900531 -0.0015680470110888067 -0.0019106949760554009 -0.0015891213666649688 -0.0019605685886696293 -0.001592433742748439 -0.0019638809647530993
2.1840000000000015 770.7292205436107 243.4795228811882 641.9844743215132 3332.0 1665.0 4999.0 8.178102933363084 7.718792467400332 5.976541503267458 5.033655790439255 0.05529110302805352 0.08491313773532619 -0.0556609305555873 -0.0046953429296933925 0.007885605042517146 -0.0005886057971363966 -0.0015526896978976584 -0.0019013189977502621 -0.0015532107599937717 -0.0019018400598463754 -0.001565818923027407 -0.0019619783970260653 -0.0015685967415693 -0.001964756215567958
2.1920000000000015 775.540978406061 244.73341076957948 647.1246746080025 3332.0 1665.0 4999.0 8.226335291032427 7.821724738344145 6.021431703397957 5.086645953748875 0.055400848974739174 0.08562355558058317 -0.05614010003472226 -0.004723989294246359 0.00785083268505675 -0.0005893356858859111 -0.0015360857715165086 -0.001886474902991036 -0.0015354484048198456 -0.001885837536294373 -0.0015483554614181792 -0.0019064140513949885 -0.0015504577274069178 -0.0019085163173837268
2.2000000000000015 780.3659887685203 245.99409437427423 652.2872548086435 3332.0 1665.0 4999.0 8.274285013902844 7.915946097605451 6.066297104136577 5.150379654996274 0.05558968230672106 0.08627515974688965 -0.05678273383043637 -0.004756476560485008 0.007816286521105786 -0.0005899491652892466 -0.0015181414588466232 -0.001869291832163774 -0.0015163676568751912 -0.001867518030192342 -0.0015439233544747252 -0.001850334044152089 -0.0015445983990521458 -0.0018510090887295097
2.2080000000000015 785.2041533522653 247.26159955399737 657.4722353799893 3332.0 1665.0 4999.0 8.321954352397215 8.004055289837167 6.1111094461818185 5.228270886687085 0.05588337383632229 0.08704310633706566 -0.05745571538500705 -0.004793567283263756 0.0077820619994607735 -0.0005905533130803989 -0.001498963873199104 -0.0018550509888986023 -0.0014962313299627366 -0.001852318445662235 -0.0015416006858309822 -0.0018437220892270926 -0.0015403964834787198 -0.0018425178868748302
2.2160000000000015 790.055374095073 248.53596140538613 662.6796340218799 3332.0 1665.0 4999.0 8.369366628472367 8.10265039826074 6.155806616548117 5.3080964842945635 0.056263444140055685 0.08802009466766808 -0.057994469576977736 -0.00483470797662195 0.00774821041171718 -0.0005912635624932031 -0.0014774442808405872 -0.0018438337926230382 -0.001474014045095193 -0.001840403556877644 -0.0015260254445097093 -0.0018769064854826662 -0.0015233271108319702 -0.0018742081518049274
2.2240000000000015 794.9195477871388 249.81721498907422 667.9094729347538 3332.0 1665.0 4999.0 8.416499725405822 8.221636274247883 6.200361942280751 5.3758484424562445 0.056681420668886776 0.08910874371422735 -0.05837773099496675 -0.004878108550523066 0.00771467807815537 -0.0005920884390724631 -0.0014528325372807679 -0.0018308925319450164 -0.0014489034376282844 -0.001826963432292533 -0.0014949311632390884 -0.0018965771777123288 -0.0014916298011972073 -0.0018932758156704479
2.2320000000000015 799.7965639087133 251.10538567134245 673.1617831648681 3332.0 1665.0 4999.0 8.463279124464409 8.352709695544368 6.244813098187103 5.430527286276545 0.05710177695164861 0.09013101229848675 -0.058733519913271616 -0.004922178975763305 0.007681365284835353 -0.0005929381404624809 -0.001425817938457116 -0.0018122422514338017 -0.0014214497552485134 -0.001807874068225199 -0.0014608681720713773 -0.0018673688392998498 -0.0014575590098707377 -0.0018640596770992102
2.2400000000000015 804.6863084069447 252.40048939717968 678.4366009969459 3332.0 1665.0 4999.0 8.50963334164189 8.478725079171985 6.289221446930506 5.483757487397866 0.057529014718589414 0.09101551776220515 -0.05918390180012875 -0.004966685108437742 0.0076482292877027595 -0.000593736254765037 -0.0013979332449480736 -0.0017889900758430487 -0.0013931011562276943 -0.0017841579871226694 -0.0014364406695971282 -0.0018083706111880998 -0.0014329783474830626 -0.0018049082890740343
2.2480000000000016 809.5886693774804 253.7025416607168 683.7339604744707 3332.0 1665.0 4999.0 8.555546236932285 8.591907753236224 6.333610409268218 5.545797795083802 0.05799332420452103 0.09185251691819583 -0.05970996313056488 -0.005012387802139224 0.007615315735313385 -0.0005945050902329582 -0.0013700527089131392 -0.001765794972402068 -0.0013647683917543869 -0.0017605106552433156 -0.0014206548007086332 -0.0017675171232348047 -0.0014164709689243103 -0.0017633332914504815
2.2560000000000016 814.5035388649992 255.01156463176457 689.0538899963601 3332.0 1665.0 4999.0 8.601049197724196 8.700337445859926 6.3779512569264885 5.614172332638426 0.05851234960409321 0.09276980680355729 -0.06018133116153642 -0.005059652552892222 0.007582691927464159 -0.0005953356022215036 -0.0013417186638013648 -0.001745594535371795 -0.0013360996659005089 -0.001739975537470939 -0.0014013616718300166 -0.0017672830267757129 -0.0013961622990070958 -0.0017620836539527919
2.2640000000000016 819.4308097216691 256.3275847606763 694.3964158262606 3332.0 1665.0 4999.0 8.646166310285723 8.816720043450438 6.422208524553673 5.677055479821992 0.059068982189578345 0.09378122992488701 -0.060504436117655935 -0.0051076028418484964 0.007550364045983513 -0.0005962852620266584 -0.0013119913162795709 -0.001726625161284945 -0.001306220854660933 -0.001720854699666307 -0.0013698160430979914 -0.001782935845041247 -0.0013639354196441345 -0.00177705522158739
2.2720000000000016 824.3703719096427 257.65062414861137 699.761567628259 3332.0 1665.0 4999.0 8.690875876435824 8.943253720132251 6.466391353500168 5.726598345421265 0.059625869561993394 0.09477440505560111 -0.06071911319989556 -0.005154700609121122 0.007518269377995318 -0.0005973205423051445 -0.0012807700757245808 -0.001704790022775815 -0.0012749964994133297 -0.001699016446464564 -0.0013303060650805307 -0.0017737286083116736 -0.0013244016625394638 -0.0017678242057706066
2.2800000000000016 829.3221127849254 258.980695498096 705.1493794372604 3332.0 1665.0 4999.0 8.735128695964846 9.069384072208075 6.510554092741878 5.766968240714862 0.060158946508099276 0.09563730561593477 -0.060943437197477926 -0.0052000359010881455 0.007486344201385997 -0.0005983616263934692 -0.001249078079488171 -0.0016783750309035477 -0.001243353420006501 -0.0016726503714218775 -0.0012946146746793512 -0.0017283920948095812 -0.0012890703536648073 -0.0017228477737950372
2.2880000000000016 834.2859210791146 260.3178058200519 710.5598850791151 3332.0 1665.0 4999.0 8.778898315564643 9.183702536759982 6.554748543700581 5.808792092368539 0.0606748470645338 0.09637303041364745 -0.0612394239666126 -0.005243890533507202 0.007454586229703676 -0.0005993715423389625 -0.0012180603331246919 -0.0016498021951217513 -0.0012123702297203664 -0.0016441120917174258 -0.0012686467224771701 -0.0016745272944397732 -0.0012633047897555698 -0.0016691853617181729
2.2960000000000016 839.2616902352535 261.6619641934162 715.9931132088565 3332.0 1665.0 4999.0 8.822205579342977 9.333121791712436 6.598982809896697 5.860804552938854 0.061229070840128005 0.09428105542511964 -0.06132608354967365 -0.005287023678136874 0.007418700487619885 -0.0006000716570157954 -0.001187898904926666 -0.0016227546097157452 -0.001182245443883505 -0.0016171011486725841 -0.0012466167110783447 -0.0016452235798116777 -0.001241069700128841 -0.001639676568862174
2.3040000000000016 844.2495808863257 263.0132587949376 721.4494230603365 3332.0 1665.0 4999.0 8.865890981249155 9.164767084459102 6.643983056354864 5.888791615841385 0.06179979746756555 0.09224524162411292 -0.06132070986344999 -0.0053272214556652825 0.007383068633915398 -0.0006008571277129525 -0.0012193240583912304 -0.0014989012854173106 -0.0012131712755235103 -0.0014927485025495906 -0.0012185972104884325 -0.0016429844363603267 -0.0012126893268864054 -0.0016370765527582995
2.3120000000000016 849.2496104993563 264.3717224552101 726.9287187037307 3332.0 1665.0 4999.0 8.909825504904548 9.000689917128174 6.689046681295689 5.908393039516516 0.06237134116817876 0.09022741930220704 -0.061279606170316525 -0.00536354593173458 0.007347661114539551 -0.0006016906931859735 -0.001236420536774682 -0.0015142387063577921 -0.0012307515413738648 -0.001508569710956975 -0.0011918382120117274 -0.001624209902961001 -0.0011857574330284986 -0.0016181291239777723
2.3200000000000016 854.2617964859505 265.7373825750863 732.4309059100519 3332.0 1665.0 4999.0 8.9544493830301 8.837555445813337 6.73421768934288 5.9265451651461705 0.06292699421851171 0.0881128199936154 -0.06149025810692093 -0.005395663358185651 0.007312424858974222 -0.0006024029497239447 -0.0012565719470560286 -0.001529868823571719 -0.0012516006682822274 -0.0015248975447979178 -0.0011937260873190274 -0.0015499059936244267 -0.001187741808646662 -0.0015439217149520613
2.3280000000000016 859.2861565443766 267.110265705896 737.9558907030972 3332.0 1665.0 4999.0 8.999765720672745 8.662951739091062 6.779516827804791 5.970109843489954 0.06345119395441226 0.08596574408369037 -0.062140959873325706 -0.005425842604430701 0.0072774167213536 -0.000602904890378045 -0.001279595666674005 -0.0015469391599611975 -0.0012754691363461052 -0.0015428126296332977 -0.0012339797687477077 -0.0014662759779476137 -0.0012283894384732261 -0.0014606856476731321
2.3360000000000016 864.3227097474858 268.490415309277 743.503573953779 3332.0 1665.0 4999.0 9.045820711485057 8.48156950402836 6.824858297254448 6.054838854068095 0.06392811384883816 0.08411394577093598 -0.06304728675712587 -0.005458113839929795 0.007242814687830206 -0.0006033379598557037 -0.0013038085241275697 -0.0015703701778323768 -0.0013004651677235707 -0.0015670268214283778 -0.0012851765691503597 -0.0014599877835270911 -0.001280329789329043 -0.0014551410037057745
2.3440000000000016 869.3714718494202 269.87790082184364 749.0738533593919 3332.0 1665.0 4999.0 9.092674850577154 8.325786820163913 6.870054090427023 6.162083234297759 0.06435242477076711 0.08280790085896601 -0.06383827813124 -0.005495074836616042 0.0072087594217676194 -0.0006039293404158413 -0.0013249941491721825 -0.0016033657779235021 -0.0013221003926185352 -0.0016004720213698548 -0.0013127946374181547 -0.0015443212408858358 -0.0013089254524068627 -0.001540452055874544
2.3520000000000016 874.4324439532292 271.2728025865237 754.6666374242411 3332.0 1665.0 4999.0 9.140296287023203 8.222359307709114 6.914953131660227 6.257636178150196 0.06473492995294126 0.08199163244648383 -0.06435006365411466 -0.005536183240822806 0.007175230310258957 -0.0006047510116007535 -0.0013409473821336625 -0.0016384856379639881 -0.0013380084915947308 -0.0016355467474250564 -0.0013114890703720585 -0.0016426249522250675 -0.001308505010861623 -0.0016396408927146322
2.3600000000000017 879.5056061757148 272.6751879154504 760.2818570301343 3332.0 1665.0 4999.0 9.188521496272305 8.167692766370418 6.959556093290741 6.327919708831585 0.06510286219098158 0.08140225353218872 -0.06476994089142098 -0.005579389137051021 0.007142095032222678 -0.0006056607794583075 -0.0013524024352893154 -0.0016665745415094294 -0.0013490063737019876 -0.0016631784799221016 -0.0013070467890813104 -0.0016745449937525588 -0.0013044646435862953 -0.001671962848257544
2.3680000000000017 884.5909213806574 274.0851031801316 765.9194639333284 3332.0 1665.0 4999.0 9.237142916829008 8.13582631485433 7.003970601826926 6.391639312057831 0.06549214587915048 0.0808691548762841 -0.0653907183152792 -0.005624029459743083 0.007109266544817828 -0.0006064780203830056 -0.0013614190077435124 -0.0016857347480855314 -0.0013573905338128854 -0.0016817062741549043 -0.0013244587878968334 -0.0016403870066782657 -0.0013215981103374584 -0.0016375263291188904
