tof posE posN posU tgtE tgtN tgtU normComm normAch sideComm sideAch p q r phi alpha beta fin1c fin2c fin3c fin4c fin1d fin2d fin3d fin4d
2.069999999999978 461.94929401496637 431.72589676050393 547.1325075762851 5000.0 5000.0 1000.0 -19.725793985107856 -18.07339687727788 1.3374466070481157 1.1239985286290082 0.019775049707615986 -0.21056815376468696 -0.012137090580253945 -0.0013317396496425361 0.007627273935331081 -0.00036926059908887795 -0.0009505923656381694 -0.0014087857677168648 -0.0009721417074728667 -0.001430335109551562 -0.0008487874857398469 -0.0013787001543252588 -0.0008701257740076024 -0.001400038442593014
2.074999999999978 464.5129361414861 434.22588677589886 549.3963500115406 5000.0 5000.0 1000.0 -19.747562686789262 -18.26311597448273 1.3338724413401601 1.063316527010257 0.019028501283943983 -0.21202426730827795 -0.011447090473415312 -0.0012709801223409996 0.007611824731921176 -0.0003683329673596302 -0.0009882637143810253 -0.0014218118609165037 -0.001009722884014228 -0.0014432710305497063 -0.0008958575549114141 -0.0014050933915775274 -0.0009173751861137681 -0.0014266110227798814
2.079999999999978 467.0844143755771 436.733881788757 551.6620597866879 5000.0 5000.0 1000.0 -19.76879321646859 -18.435097502479948 1.3306059296183 1.0072058987906276 0.0182790436065864 -0.21331875969572078 -0.010817355780571592 -0.0012116872564419772 0.007596525456950868 -0.0003673169384539743 -0.0010237948549935076 -0.0014332857331339844 -0.0010450561272875923 -0.001454547005428069 -0.0009340872631805098 -0.0014183831765907763 -0.0009557094166457961 -0.0014400053300560628
2.0849999999999778 469.66374907945817 439.2498838263973 553.9295839785906 5000.0 5000.0 1000.0 -19.78952196653046 -18.593325411257585 1.3276294990792783 0.9560742237274534 0.017530831635841904 -0.2144839924886972 -0.010250614517186911 -0.0011540782915561377 0.007581358367562028 -0.00036621091794936686 -0.0010572617692961857 -0.0014434822330993019 -0.0010782193170859444 -0.0014644397808890606 -0.0009659823487610324 -0.001422685473099392 -0.000987592999748705 -0.001444296124087065
2.0899999999999777 472.2509584386929 441.77389444269085 556.198872402264 5000.0 5000.0 1000.0 -19.80977909517426 -18.740754449675144 1.3249235337832128 0.9101399329445607 0.016788238872664975 -0.21552834501195584 -0.00974665351029526 -0.0010983568051496887 0.007566319679251915 -0.0003650168347028948 -0.0010891083850671946 -0.0014530468683737325 -0.0011096654358632443 -0.0014736039191697822 -0.000996027554221111 -0.0014250380624769366 -0.001017504562861967 -0.0014465150711177924
2.0949999999999775 474.8460587044905 444.305915030925 558.4698770110776 5000.0 5000.0 1000.0 -19.829588384056162 -18.87820123509703 1.322466735954373 0.8693814851133697 0.016055274129427644 -0.21644360822194636 -0.009302919980405763 -0.0010447022545748948 0.007551415269733611 -0.00036373925793708995 -0.0011196496966911977 -0.0014624355500350902 -0.0011397204452592547 -0.0014825062986031472 -0.0010272278618000661 -0.001430342996946814 -0.001048460338444416 -0.0014515754735911638
2.0999999999999774 477.4490642754102 446.8459468990294 560.7425517386599 5000.0 5000.0 1000.0 -19.84897083329952 -19.004907559982563 1.3202370324028734 0.8335999974447619 0.015335441316523986 -0.21721792893746386 -0.00891582801589138 -0.000993264430951904 0.007536653117407132 -0.00036238375965515603 -0.0011488987264693694 -0.0014717231224345036 -0.0011684078147455679 -0.001491232210710702 -0.0010601086721352625 -0.001439774480875205 -0.0010810005561180307 -0.0014606663648579728
2.1049999999999773 480.05998766202873 449.39399117046094 563.0168526679118 5000.0 5000.0 1000.0 -19.867948243154068 -19.119693833420406 1.3182124746597335 0.8025255783039628 0.014631823797272958 -0.21784509564201662 -0.00858189794881979 -0.0009441628017121417 0.007522037870312355 -0.0003609556325615984 -0.001176644004831173 -0.001480699974535695 -0.0011955256175727224 -0.0014995815872772445 -0.0010934807508856594 -0.0014518071279662423 -0.001113947697730679 -0.0014722740748112618
2.1099999999999772 482.6788394251263 451.9500486349122 565.2927382887333 5000.0 5000.0 1000.0 -19.886544838598006 -19.2218392808889 1.3163717860316948 0.7759027571059631 0.013947207900483559 -0.21832711486135956 -0.00829827526218161 -0.0008974890483268542 0.007507569327543954 -0.0003594594124664641 -0.0012026171177962103 -0.0014890736748835575 -0.0012208145708945337 -0.0015072711279818809 -0.0011257371433001523 -0.0014641324968740002 -0.0011457025475876323 -0.0014840979011614803
2.114999999999977 485.3056281549937 454.5141196437946 567.5701696614037 5000.0 5000.0 1000.0 -19.904786903217357 -19.311365823069035 1.3146945031442319 0.7535248625834162 0.013284149060177218 -0.2186718090288877 -0.008062652186738052 -0.0008533106171917708 0.007493243821919982 -0.0003578990656804014 -0.0012266218051879636 -0.001496625865237327 -0.0012440876277125428 -0.0015140916877619062 -0.0011557733543520082 -0.0014750997797264148 -0.001175166395531383 -0.0014944928209057898
2.119999999999977 487.9403605119648 457.08620408192184 569.8491104257516 5000.0 5000.0 1000.0 -19.922701421847435 -19.388850932109253 1.3131608667009946 0.7352231054311076 0.012644965344308262 -0.21888885784147336 -0.007872892313250862 -0.0008116736807644928 0.0074790565116976205 -0.0003562784392206651 -0.0012485762433575391 -0.001503265905528263 -0.0012652723861160573 -0.0015199620482867812 -0.001183242882551491 -0.0014841834649689865 -0.0012019988991597002 -0.0015029394815771957
2.124999999999977 490.5830413120932 459.6663013961214 572.1295266942166 5000.0 5000.0 1000.0 -19.940314785642112 -19.45507281186285 1.3117516685063308 0.7208353761107257 0.012031688392521077 -0.2189869084451689 -0.007726678637118628 -0.0007726049452346707 0.007465003056954927 -0.000354601620008374 -0.0012684865177514033 -0.0015090008933400388 -0.0012843843457190196 -0.001524898721307655 -0.0012083297918238814 -0.0014916915482277291 -0.0012263919281518922 -0.00150975368455574
2.129999999999977 493.2336736300353 462.25441064295126 574.4113869022235 5000.0 5000.0 1000.0 -19.95765211457296 -19.510736084481312 1.3104481935937284 0.7101793826530759 0.011446010976096556 -0.2189726469801423 -0.007621361132721374 -0.0007361126033640967 0.00745108016377595 -0.00035287304910549346 -0.0012863954977053247 -0.0015138743100938294 -0.0013014754187385036 -0.0015289542311270083 -0.0012313764416295894 -0.0014982050319948727 -0.0012486973097057185 -0.0015155259000710019
2.1349999999999767 495.8922588982415 464.8505305259668 576.6946616729684 5000.0 5000.0 1000.0 -19.974737203519105 -19.556373000799567 1.3092322880431237 0.7030425866385032 0.010889257702548224 -0.21885134908703602 -0.007554008467378427 -0.0007021870827912124 0.007437285275120278 -0.00035109742466972536 -0.0013023431748466771 -0.0015179174073270208 -0.0013165939437753509 -0.0015321681762556945 -0.0012526179625540147 -0.0015041466178581345 -0.0012691605245136507 -0.0015206891798177705
2.1399999999999766 498.5587969951311 467.45465941190713 578.979323717381 5000.0 5000.0 1000.0 -19.99159279516853 -19.592385281371197 1.3080865035891067 0.6991880578630618 0.010362386684790986 -0.21862792583032895 -0.0075215652562290345 -0.0006708021132759114 0.007423615975448751 -0.00034927951652307206 -0.0013163521604473564 -0.0015211311853391433 -0.0013297699943131426 -0.0015345490192049296 -0.0012721036268711218 -0.0015096300975244487 -0.0012878411090258672 -0.001525367579679194
2.1449999999999765 501.23328632523516 470.06679533065585 581.265347760721 5000.0 5000.0 1000.0 -20.008240863939182 -19.619138767194958 1.306994246906312 0.6983678609993347 0.009866015868657697 -0.21830769760369617 -0.007521004204478398 -0.000641916282449869 0.007410069550463216 -0.000347424005576837 -0.00132843324900931 -0.0015234936772515612 -0.0013410208957093817 -0.0015360813239516328 -0.0012897546522435235 -0.0015145343008086253 -0.001304669728328748 -0.00152944937689385
2.1499999999999764 503.91572389780816 472.68693596985486 583.5527104761418 5000.0 5000.0 1000.0 -20.024702739753074 -19.637037870534133 1.3059398832724716 0.7003352451061229 0.009400461893667042 -0.2178966226305159 -0.007549409962525592 -0.0006154749340183095 0.007396642858758933 -0.00034553540089383875 -0.001338598440496138 -0.0015249772418559906 -0.0013503642983653684 -0.001536743099725221 -0.0013054641409877795 -0.001518661086406456 -0.0013195477736224 -0.0015327447190410764
2.1549999999999763 506.6061054086699 475.31507867296386 585.8413904096512 5000.0 5000.0 1000.0 -20.04099906246867 -19.64655080439428 1.3049087821816423 0.7048509909977106 0.008965780511444801 -0.21749535241869458 -0.007591470877706246 -0.0005914121282759541 0.007383265447007098 -0.00034361560879871426 -0.0013468710563650334 -0.0015255626477959012 -0.0013578283875033726 -0.0015365199789342404 -0.0013191687014547156 -0.0015218605256549652 -0.001332418970356735 -0.0015351107945569846
2.159999999999976 509.3044465450697 477.9512411888267 588.1313862509364 5000.0 5000.0 1000.0 -20.05730732214702 -19.65681621065228 1.3038976083224392 0.7105646895133195 0.008561796764611433 -0.21701598399943262 -0.007657020769118625 -0.0005696136224349692 0.007369999960418894 -0.00034167106733330965 -0.0013537842607200985 -0.0015257482341847445 -0.0013639503174801824 -0.0015359142909448283 -0.0013308689416160358 -0.0015240766492999394 -0.0013432900345071 -0.0015364977421910035
2.164999999999976 512.0107417026143 480.59542084938226 590.4226782344998 5000.0 5000.0 1000.0 -20.07347727434898 -19.659773217934895 1.3028873135567802 0.7183660207909279 0.008188063619651676 -0.21646437343059888 -0.007743405945944968 -0.000549996267592023 0.007356842959758198 -0.00033970580634271535 -0.0013600924743090745 -0.0015258405350693609 -0.0013694907066164651 -0.0015352387673767515 -0.0013406433970845324 -0.0015253593249707077 -0.001352244784973403 -0.001536960712859578
2.169999999999976 514.7249842295515 483.24761466906523 592.7152481612445 5000.0 5000.0 1000.0 -20.08951895690782 -19.655910088583536 1.301867918661377 0.7280316976012574 0.007844040483312466 -0.2158458532306684 -0.007848151580270408 -0.0005324705467437484 0.007343791452040181 -0.00033772368246152084 -0.0013647265856660874 -0.0015251031030532715 -0.001373382897874829 -0.0015337594152620131 -0.0013487130884790297 -0.001525887827256541 -0.0013595089943698635 -0.0015366837331473747
2.174999999999976 517.4471665115185 485.9078193532188 595.0090793033143 5000.0 5000.0 1000.0 -20.105449024798162 -19.645676291591826 1.3008288100476244 0.7393534229957656 0.007529019964693476 -0.21516455258202646 -0.007969069775945631 -0.0005169416810028178 0.007330843087865849 -0.00033572832171511633 -0.0013677410472408215 -0.001523542850880208 -0.0013756838079076739 -0.0015314856115470604 -0.0013554015141427418 -0.0015258979973124913 -0.0013654106946746176 -0.001535907177844367
2.1799999999999757 520.1772800500099 488.57603130537075 597.3041563164603 5000.0 5000.0 1000.0 -20.121283248348696 -19.629411438206752 1.2997603280170325 0.752146962356485 0.00724213961947131 -0.21442390766811187 -0.008104218130554269 -0.0005033114249150558 0.007317995876521942 -0.0003337231123732602 -0.001369185641993771 -0.001521164247871701 -0.001376445135702198 -0.001528423741580128 -0.0013609130741296268 -0.0015255044205025568 -0.0013701585042018246 -0.0015347498505747547
2.1849999999999756 522.91531552659 491.2522466287 599.6004651749461 5000.0 5000.0 1000.0 -20.137036676270395 -19.60738618966968 1.2986536822654458 0.7662476090524558 0.006982407209372723 -0.2136275823237761 -0.00825171965765561 -0.0004914796631134152 0.007305247668322877 -0.00033171125665860414 -0.0013690923085561146 -0.0015179592880461472 -0.0013757001449240579 -0.0015245671244140905 -0.0013652149598417627 -0.0015246303367003485 -0.0013737231578798109 -0.0015331385347383967
2.1899999999999755 525.6612628573972 493.93646112458316 601.8979931205132 5000.0 5000.0 1000.0 -20.15272379582928 -19.57988933724441 1.29750086396965 0.7814941796678376 0.006748732729525109 -0.21278001049106993 -0.008409632729208156 -0.0004813453206012942 0.007292595849466563 -0.00032969581251939207 -0.0013674824780725411 -0.0015139134038380782 -0.0013734710387178627 -0.0015199019644833998 -0.0013681297656555364 -0.001523093275340628 -0.0013759299096408576 -0.0015308934193259491
2.1949999999999754 528.415111248595 496.6286702931326 604.1967286071482 5000.0 5000.0 1000.0 -20.16835854389045 -19.547283364992353 1.2962946164925713 0.7977178203452645 0.006539959051165376 -0.2118863781804251 -0.00857593191315469 -0.000472806713577168 0.007280037351811451 -0.00032767970088704566 -0.0013643839177953758 -0.0015090171063972641 -0.0013697859160187009 -0.0015144191046205892 -0.0013694799780421074 -0.0015207212309474695 -0.0013766030279148598 -0.0015278442808202217
2.1999999999999753 531.1768492596842 499.3288693386348 606.4966612299114 5000.0 5000.0 1000.0 -20.1839541770228 -19.51000719825255 1.295028466581867 0.8147406951041655 0.00635488659608315 -0.21095225591074687 -0.008748570029669146 -0.0004657616901278143 0.007267568859054553 -0.00032566568613881237 -0.0013598418261245243 -0.001503273391824171 -0.0013646900043978879 -0.0015081215700975346 -0.0013691803536399097 -0.0015174214413047247 -0.001375658325007976 -0.0015238994126727907
2.204999999999975 533.9464648750982 502.03705317984435 608.7977816371629 5000.0 5000.0 1000.0 -20.199523097235488 -19.468543708993714 1.2936967758507674 0.8323817695866755 0.00619229115890581 -0.20998318666017998 -0.008925561919890865 -0.00046010783717406105 0.007255187038383708 -0.00032365634907977487 -0.0013539197408421158 -0.0014966981809191385 -0.001358246686993914 -0.0015010251270709367 -0.001367251902468691 -0.0015131857829443263 -0.001373117338264763 -0.0015190512187403982
2.209999999999975 536.7239455801192 504.7532164632416 611.1000814329554 5000.0 5000.0 1000.0 -20.21507672172081 -19.423380635783783 1.2922947738773862 0.8504643931733492 0.006050936069526468 -0.20898442642590884 -0.00910504575262042 -0.00045574285057626933 0.007242888687371658 -0.00032165406756041673 -0.001346693434676102 -0.0014893161074593072 -0.0013505314770490837 -0.001493154149832289 -0.0013637841979416633 -0.0015080570422889969 -0.001369069817624885 -0.0015133426619722186
2.214999999999975 539.5092784362794 507.47735357712963 613.4035530778065 5000.0 5000.0 1000.0 -20.230625432061096 -19.374984667174285 1.2908185562738597 0.8688218073854654 0.005929580396229717 -0.20796087505373112 -0.009285308084252533 -0.00045256502529806354 0.007230670775045495 -0.0003196610099648912 -0.0013382432810427891 -0.0014811554270331342 -0.0013416244236505435 -0.0014845365696408886 -0.0013588867970318907 -0.0015020893295166335 -0.0013636252768361146 -0.0015068278093208574
2.219999999999975 542.3024501529784 510.2094586652713 615.7081897933278 5000.0 5000.0 1000.0 -20.246178589436866 -19.32379348663092 1.289265052133596 0.8872994144568286 0.005826984600819048 -0.20691712877807983 -0.009464781697921745 -0.00045047377390017393 0.007218530415243055 -0.0003176791390324803 -0.001328648976886404 -0.0014722446571851266 -0.001331604847163208 -0.0014752005274619305 -0.0013526573577658232 -0.0014953239145584585 -0.0013568811959468697 -0.0014995477527395048
2.2249999999999748 545.1034471542306 512.9495256397875 618.0139854724321 5000.0 5000.0 1000.0 -20.261744580923082 -19.27021995856892 1.2876319750467735 0.9057546461985719 0.005741914626961899 -0.20585756165348698 -0.009642032799674197 -0.00044937010357393035 0.00720646482376823 -0.00031571022058618324 -0.0013179876665358873 -0.001462611587340363 -0.0013205494611017218 -0.0014651733819061974 -0.0013451731765536008 -0.0014877845944828456 -0.0013489146079117673 -0.001491526025841012
2.2299999999999747 547.9122556409537 515.6975481936828 620.3209345942715 5000.0 5000.0 1000.0 -20.277330866520334 -19.2146596891254 1.2859177707814 0.9240559196646156 0.00567314510405866 -0.20478637502536473 -0.009815750133584386 -0.0004491570280003928 0.0071944712930649465 -0.0003137558327397206 -0.001306334437557544 -0.0014522838829845338 -0.0013085328606203134 -0.0014544823060473032 -0.0013364984007734266 -0.001479485342645768 -0.0013397893354025027 -0.0014827762772748442
2.2349999999999746 550.7288616496679 518.4535198134975 622.6290321423484 5000.0 5000.0 1000.0 -20.292944013201016 -19.15749586532193 1.2841215683996723 0.9420817912960019 0.0056194621732433185 -0.20370760057633214 -0.009984740608875557 -0.00044973992491348 0.007182547192412967 -0.0003118173736066435 -0.0012937635383177535 -0.001441290109429708 -0.001295628732200293 -0.0014431553033122475 -0.0013266952996824205 -0.0014704404202706615 -0.0013295672692596452 -0.0014733123898478862
2.2399999999999745 553.5532511081883 521.2174337923728 624.9382735247965 5000.0 5000.0 1000.0 -20.308589717350145 -19.09909965506088 1.2822431355326962 0.9597207044533589 0.005579666301275824 -0.20262507378217617 -0.010147929933297925 -0.00045102686126861945 0.00717068998436363 -0.0003098960675851113 -0.0012803491346585548 -0.0014296603552148798 -0.0012819106038270281 -0.0014312218243833531 -0.0013158316306329436 -0.0014606705690382003 -0.0013183157320554193 -0.0014631546704606763
2.2449999999999743 556.3854098883977 523.9892832435371 627.248654496775 5000.0 5000.0 1000.0 -20.324272823928776 -19.039827591549983 1.2802828354815141 0.9768711825355946 0.005552575296104845 -0.2015424025416257 -0.010304364548390413 -0.0004529289012821899 0.007158897243789962 -0.00030799297116093654 -0.0012661652436837618 -0.0014174262256895977 -0.0012674517741703424 -0.0014187127561761782 -0.0013039819572626603 -0.0014502038701204839 -0.0013061087887020924 -0.0014523307015599162
2.2499999999999742 559.22532385584 526.7690611140318 629.5601710855489 5000.0 5000.0 1000.0 -20.339997349936365 -18.980018303569402 1.278241583691001 0.9934421285944248 0.00553702758839554 -0.20046294745097068 -0.010453211972356817 -0.00045536040031250106 0.007147166670496253 -0.000306108979105454 -0.0012512850883469743 -0.0014046204050894885 -0.001252324664604356 -0.0014056599813468702 -0.0012912248620585217 -0.0014390731898229247 -0.001293024450540916 -0.0014408727783053192
2.254999999999974 562.072978915803 529.5567601984668 631.8728195189748 5000.0 5000.0 1000.0 -20.355766515320038 -18.91999026146339 1.276120802505222 1.0093529700140982 0.005531885731312965 -0.19938981748169313 -0.010593758551824201 -0.00045823927861353013 0.007135496093321123 -0.0003042448314496228 -0.0012357803110998147 -0.0013912761149204287 -0.0012366000324471698 -0.0013920958362677838 -0.0012776391548026975 -0.0014273129492870537 -0.0012791408769580377 -0.0014288146714423941
2.259999999999974 564.9283610556761 532.3523731526518 634.1865961579 5000.0 5000.0 1000.0 -20.371582780332147 -18.860040999013734 1.273922374513934 1.0245335599504013 0.005536040015276758 -0.19832587611517644 -0.01072540511283251 -0.00046148726636371706 0.007123883468439054 -0.00030240112118699495 -0.0012197203671759074 -0.0013774267020582923 -0.0012203463660851077 -0.0013780527009674927 -0.0012633012343638054 -0.0014149570280263596 -0.0012645337330533448 -0.001416189526715899
2.264999999999974 567.7914563835426 535.1558925070411 636.5014974326681 5000.0 5000.0 1000.0 -20.38744788642924 -18.80044739035123 1.2716485955037973 1.0389238819242643 0.0055484120872622104 -0.19727375075381334 -0.010847661544876017 -0.00046503011345374706 0.007112326875770934 -0.0003005783024428398 -0.0012031721946194824 -0.0013631054223903264 -0.001203629559057788 -0.001363562786828632 -0.0012482841880989883 -0.001402038214679791 -0.0012492752876488936 -0.0014030293142296962
2.269999999999974 570.6622511630944 537.9673106799833 638.8175197837041 5000.0 5000.0 1000.0 -20.40336289806289 -18.741466294879316 1.2693021280157766 1.0524736523379825 0.005567958481867905 -0.1962358405425825 -0.010960141151703743 -0.0004687977611985864 0.0071008245161623155 -0.0002987766988599752 -0.001186200090304714 -0.001348345362446381 -0.0011865127921620354 -0.0013486580643037025 -0.0012326580944580828 -0.0013885886660337506 -0.0012334347168127399 -0.0013893652883884072
2.2749999999999737 573.540731845004 540.7866199907807 641.1346596060708 5000.0 5000.0 1000.0 -20.41932824401279 -18.683335077343443 1.2668859561297152 1.0651418966107868 0.005593673991574916 -0.19521432131812466 -0.01106255512876833 -0.0004727244760860512 0.0070893747100211355 -0.0002969965120508152 -0.0011688656665064508 -0.001333179403463109 -0.0011690564978229419 -0.0013333702347796 -0.0012164906711404128 -0.0013746405932017253 -0.0012170787548607257 -0.0013752286769220378
2.2799999999999736 576.4268850948838 543.6138126725496 643.452913197913 5000.0 5000.0 1000.0 -20.43534375813477 -18.626271853411463 1.2644033417079028 1.0768965310048841 0.005624594815562499 -0.19421114888356658 -0.011154707148765194 -0.0004767489470880121 0.007077975896774837 -0.00029523783005693465 -0.0011512277950745525 -0.0013176401592516177 -0.0011513183134045563 -0.0013177306775816215 -0.0011998476658569813 -0.0013602266510618468 -0.0012002720897014267 -0.001360651074906292
2.2849999999999735 579.3206978179365 546.4488808848453 645.7722767127642 5000.0 5000.0 1000.0 -20.45140871998139 -18.57047556361035 1.2618577821164174 1.0877139476226665 0.005659801430714122 -0.19322806247837246 -0.011236487889190587 -0.0004808143482903513 0.007066626634133764 -0.0002935006358142846 -0.0011333425088556643 -0.001301759867830948 -0.001133352992705996 -0.0013017703516812796 -0.0011827928178212027 -0.0013453799032324576 -0.001183077330592141 -0.0013456644160033957
2.2899999999999734 582.2221571803839 549.2918167260041 648.0927461157281 5000.0 5000.0 1000.0 -20.467521895714057 -18.516126057682293 1.2592529694136103 1.097578586777577 0.005698421131143433 -0.1922665896969194 -0.011307869372002018 -0.00048486836837777675 0.00705532559648783 -0.0002917848156194445 -0.001115262877528003 -0.0012855702529606943 -0.001115212292423153 -0.0012855196678558441 -0.0011653875274993753 -0.0013301335088447756 -0.0011655546857570055 -0.0013303006671024058
2.2949999999999733 585.1312506277645 552.1426122451521 650.4143171435383 5000.0 5000.0 1000.0 -20.48368157938334 -18.417806184556348 1.2565927510615045 1.1083387467128238 0.005742214067326817 -0.19299775750982529 -0.01129954341829 -0.0004888632083898431 0.00704140461055615 -0.00028998476495131585 -0.0010970388910376341 -0.0012691023832508085 -0.001096944866409667 -0.0012690083586228413 -0.001147690464434905 -0.0013145203505769854 -0.0011477615794647292 -0.0013145914656068096
2.299999999999973 588.0480647596398 555.0013570441209 652.7370786866322 5000.0 5000.0 1000.0 -20.500577933300622 -18.527405058178235 1.2539248167981256 1.1096622356256016 0.005787889904621414 -0.19375260910637698 -0.011280740451603667 -0.0004925398039020346 0.007027537390702754 -0.000288206802877592 -0.0007998544337873077 -0.0009361023404542753 -0.0007996505648189352 -0.0009358984714859027 -0.0011297572761615419 -0.00129857275358262 -0.00112975237121649 -0.001298567848637568
2.304999999999973 590.9726022365102 557.8680551490348 655.0609910847519 5000.0 5000.0 1000.0 -20.517283548132298 -18.6386301033727 1.2512340021441006 1.1100348187060587 0.005834399634832826 -0.19461173187694233 -0.01125020798752999 -0.0004958585805678088 0.007013676204766654 -0.0002864476046863684 -0.0008092128761981985 -0.0009446725326405598 -0.0008090208774022597 -0.000944480533844621 -0.001094211510910161 -0.0012625545707009602 -0.0010941441214423354 -0.0012624871812331345
2.309999999999973 593.9048659740052 560.7427105100509 657.3860142784881 5000.0 5000.0 1000.0 -20.533641190968286 -18.757890184019754 1.248536782743787 1.1094240557033404 0.00588147028041954 -0.19579126632832622 -0.011204979515478724 -0.0004987817077640783 0.006999702905657652 -0.0002846989272602353 -0.0008196868239015943 -0.0009541239042503841 -0.0008195299439791178 -0.0009539670243279075 -0.0010151673860888343 -0.001176709358798205 -0.0010150430088578782 -0.001176584981567249
2.314999999999973 596.8448597013014 563.6253275363007 659.7121064371753 5000.0 5000.0 1000.0 -20.549631184952293 -18.906826967787005 1.245838127648434 1.107511545627411 0.005928618012340219 -0.19743567224735473 -0.011145789354817507 -0.0005012641047823658 0.006985537873308026 -0.00028295390217158636 -0.0008324006886387431 -0.000965553366232254 -0.0008323028836947572 -0.0009654555612882681 -0.0009077684306688677 -0.0010572150885826848 -0.0009075988381391559 -0.001057045496052973
2.3199999999999728 599.7925898814905 566.5159128662184 662.0392193232082 5000.0 5000.0 1000.0 -20.56519698517277 -19.101957730654767 1.24314479549487 1.1042262542512258 0.00597522200595486 -0.1994819762365452 -0.011078702002159695 -0.0005032652009142663 0.00697122376030563 -0.00028121260120480987 -0.0008505924422074776 -0.0009820758447900227 -0.0008505777378780326 -0.0009820611404605776 -0.0008186665845135684 -0.0009561699702644063 -0.0008184801835614217 -0.0009559835693122596
2.3249999999999726 602.7480671367465 569.4144767385924 664.3672947316489 5000.0 5000.0 1000.0 -20.58024310045843 -19.339106214732183 1.2404645846905762 1.1000456715597804 0.006019738242575452 -0.2016908827842941 -0.011013295015692065 -0.0005047650851894809 0.006956887378960821 -0.00027948032053869067 -0.0008732973232487397 -0.0010022381349653908 -0.0008733872368239175 -0.0010023280485405685 -0.0007786968821250134 -0.0009085634488877658 -0.0007785330541217632 -0.0009083996208845155
2.3299999999999725 605.7113057887391 572.3210327069994 666.6962653433775 5000.0 5000.0 1000.0 -20.59466920914383 -19.595410503913907 1.2378035787342592 1.0958765089112796 0.006060645705270696 -0.20381474097533267 -0.010957897562025571 -0.0005057792572562946 0.006942660961788712 -0.00027776319987787325 -0.0009035282742941502 -0.0010296709106999693 -0.0009037398865468258 -0.001029882522952645 -0.0007890949976318961 -0.0009163490459529986 -0.0007889935326438781 -0.0009162475809649805
2.3349999999999724 608.6823217209583 575.2355958583985 669.0260595844579 5000.0 5000.0 1000.0 -20.608412684081593 -19.845939346139605 1.2351635701422128 1.0925786256678607 0.006096772462017128 -0.20569927747885056 -0.010917782516052564 -0.000506354793006684 0.006928627729498751 -0.0002760647823039117 -0.0009379050173791671 -0.0010612580502740688 -0.0009382475618973701 -0.0010616005947922719 -0.0008308156695850901 -0.0009584830359914639 -0.0008308088560886251 -0.0009584762224949987
2.3399999999999723 611.6611300832076 578.1581808607425 671.3566069519629 5000.0 5000.0 1000.0 -20.621466047702754 -20.07444706733536 1.2325415551528518 1.0907389251491133 0.006127397194245782 -0.2073028411436194 -0.010895470439638481 -0.0005065596366539488 0.006914811351724968 -0.00027438512516970493 -0.0009726810605491588 -0.0010935101174608505 -0.0009731558777399134 -0.0010939849346516051 -0.0008812045373174017 -0.0010095885099095207 -0.0008813142486147701 -0.0010096982212068886
2.344999999999972 614.6477438003424 581.0888007042228 673.6878415028843 5000.0 5000.0 1000.0 -20.633865545706477 -20.27595802687288 1.2299309736397837 1.0906568757797748 0.006152202346010408 -0.20865705552588243 -0.010891816574563652 -0.0005064722852399923 0.006901196608089083 -0.0002727220275935394 -0.0010053401853093627 -0.0011240953183308028 -0.0010059417089077719 -0.001124696841929212 -0.0009256105971274217 -0.001053234765246764 -0.0009258489777164517 -0.0010534731458357936
2.349999999999972 617.6421731031028 584.0274663448355 676.0197029420093 5000.0 5000.0 1000.0 -20.64566770894504 -20.45317907018661 1.22732335750975 1.0924340825712406 0.006171181523982725 -0.20981371129961432 -0.010906791473144247 -0.0005061748915023949 0.006887757417428961 -0.00027107295450115804 -0.0010349978147322833 -0.0011522350243123429 -0.0010357148871765396 -0.001152952096756599 -0.0009599491812000964 -0.0010850603392489838 -0.0009603205827015411 -0.0010854317407504282
2.354999999999972 620.6444257516243 586.9741869586369 678.3521360659661 5000.0 5000.0 1000.0 -20.656929255870185 -20.6111886198373 1.2247095726420905 1.0960588446636756 0.006184564235019752 -0.2108092517148768 -0.010939708670815286 -0.0005057491421930044 0.006874475609342777 -0.00026943643532033047 -0.0010618968831180855 -0.0011782232346614458 -0.001062714007459576 -0.0011790403590029362 -0.000987101160734317 -0.0011087718604063145 -0.0009876038080051843 -0.0011092745076771817
2.359999999999972 623.6545074791684 589.9289703730053 680.6850896952141 5000.0 5000.0 1000.0 -20.66769763801656 -20.753699860872658 1.2220804905809137 1.1014470568240862 0.006192772559005234 -0.21165526743891994 -0.010989197771552281 -0.0005052732314575143 0.006861345982265779 -0.0002678124506633691 -0.0010866455426317163 -0.0012026866483570019 -0.001087544002208936 -0.0012035851079342215 -0.0010117703541080044 -0.0011302117293494204 -0.001012397313932503 -0.001130838689173919
2.364999999999972 626.6724223296006 592.8918233690404 683.0185158942395 5000.0 5000.0 1000.0 -20.67801123018097 -20.881923463488388 1.2194273060647607 1.10845467214227 0.006196396464562693 -0.212346898541384 -0.011053263729462689 -0.0005048190204562969 0.006848371922398467 -0.00026620201010885375 -0.0011096766482057683 -0.0012260545236461994 -0.0011106355810643666 -0.0012270134565047976 -0.0010370218411403888 -0.0011532581337936987 -0.0010377615509077483 -0.0011539978435610584
