TOF RNG ALT THETA RATE ALPHA ALPHADOT RATEDOT WDOT
5.4800 6575.9903 9518.0874 -0.1339 -0.0339 0.0116 -0.0069 -0.0814 0.1320
5.4900 6587.9903 9516.3252 -0.1343 -0.0347 0.0116 -0.0077 -0.0809 0.1312
5.5000 6599.9903 9514.5597 -0.1346 -0.0355 0.0115 -0.0085 -0.0804 0.1303
5.5100 6611.9903 9512.7911 -0.1350 -0.0363 0.0114 -0.0093 -0.0798 0.1293
5.5200 6623.9903 9511.0192 -0.1353 -0.0371 0.0113 -0.0101 -0.0791 0.1281
5.5300 6635.9903 9509.2442 -0.1357 -0.0379 0.0112 -0.0109 -0.0784 0.1269
5.5400 6647.9903 9507.4659 -0.1361 -0.0387 0.0111 -0.0117 -0.0776 0.1256
5.5500 6659.9903 9505.6844 -0.1365 -0.0394 0.0109 -0.0125 -0.0768 0.1242
5.5600 6671.9903 9503.8998 -0.1368 -0.0402 0.0108 -0.0133 -0.0759 0.1228
5.5700 6683.9903 9502.1119 -0.1372 -0.0409 0.0107 -0.0140 -0.0749 0.1212
5.5800 6695.9903 9500.3208 -0.1377 -0.0417 0.0105 -0.0148 -0.0739 0.1195
5.5900 6707.9903 9498.5265 -0.1381 -0.0424 0.0104 -0.0155 -0.0729 0.1178
5.6000 6719.9903 9496.7290 -0.1385 -0.0431 0.0102 -0.0162 -0.0718 0.1160
5.6100 6731.9903 9494.9283 -0.1389 -0.0438 0.0100 -0.0170 -0.0706 0.1140
5.6200 6743.9904 9493.1244 -0.1394 -0.0445 0.0098 -0.0177 -0.0694 0.1120
5.6300 6755.9904 9491.3173 -0.1398 -0.0452 0.0097 -0.0184 -0.0682 0.1100
5.6400 6767.9904 9489.5070 -0.1403 -0.0459 0.0095 -0.0190 -0.0669 0.1078
5.6500 6779.9904 9487.6935 -0.1407 -0.0465 0.0093 -0.0197 -0.0655 0.1056
5.6600 6791.9904 9485.8767 -0.1412 -0.0472 0.0091 -0.0204 -0.0641 0.1033
5.6700 6803.9905 9484.0568 -0.1417 -0.0478 0.0089 -0.0210 -0.0627 0.1009
5.6800 6815.9905 9482.2337 -0.1421 -0.0484 0.0086 -0.0216 -0.0612 0.0985
5.6900 6827.9905 9480.4073 -0.1426 -0.0490 0.0084 -0.0222 -0.0597 0.0959
5.7000 6839.9906 9478.5777 -0.1431 -0.0496 0.0082 -0.0228 -0.0581 0.0934
5.7100 6851.9906 9476.7450 -0.1436 -0.0501 0.0080 -0.0234 -0.0565 0.0907
5.7200 6863.9906 9474.9090 -0.1441 -0.0507 0.0077 -0.0240 -0.0549 0.0880
5.7300 6875.9907 9473.0698 -0.1446 -0.0512 0.0075 -0.0245 -0.0532 0.0852
5.7400 6887.9907 9471.2274 -0.1451 -0.0517 0.0072 -0.0251 -0.0515 0.0824
5.7500 6899.9907 9469.3818 -0.1456 -0.0522 0.0070 -0.0256 -0.0497 0.0796
5.7600 6911.9908 9467.5330 -0.1462 -0.0527 0.0067 -0.0261 -0.0479 0.0766
5.7700 6923.9908 9465.6810 -0.1467 -0.0532 0.0064 -0.0266 -0.0461 0.0737
5.7800 6935.9908 9463.8258 -0.1472 -0.0536 0.0062 -0.0270 -0.0442 0.0706
5.7900 6947.9909 9461.9673 -0.1478 -0.0540 0.0059 -0.0275 -0.0424 0.0676
5.8000 6959.9909 9460.1057 -0.1483 -0.0544 0.0056 -0.0279 -0.0405 0.0645
5.8100 6971.9910 9458.2408 -0.1488 -0.0548 0.0053 -0.0283 -0.0385 0.0613
5.8200 6983.9910 9456.3727 -0.1494 -0.0552 0.0050 -0.0287 -0.0366 0.0581
5.8300 6995.9910 9454.5014 -0.1499 -0.0555 0.0048 -0.0291 -0.0346 0.0549
5.8400 7007.9911 9452.6270 -0.1505 -0.0559 0.0045 -0.0294 -0.0326 0.0517
5.8500 7019.9911 9450.7492 -0.1511 -0.0562 0.0042 -0.0297 -0.0305 0.0484
5.8600 7031.9912 9448.8683 -0.1516 -0.0565 0.0039 -0.0300 -0.0285 0.0451
5.8700 7043.9912 9446.9842 -0.1522 -0.0567 0.0036 -0.0303 -0.0264 0.0418
5.8800 7055.9913 9445.0968 -0.1528 -0.0570 0.0033 -0.0306 -0.0243 0.0385
5.8900 7067.9913 9443.2063 -0.1533 -0.0572 0.0030 -0.0308 -0.0222 0.0351
5.9000 7079.9914 9441.3125 -0.1539 -0.0574 0.0026 -0.0310 -0.0201 0.0317
5.9100 7091.9914 9439.4155 -0.1545 -0.0576 0.0023 -0.0312 -0.0180 0.0283
5.9200 7103.9915 9437.5153 -0.1550 -0.0577 0.0020 -0.0314 -0.0158 0.0249
5.9300 7115.9915 9435.6119 -0.1556 -0.0579 0.0017 -0.0316 -0.0137 0.0215
5.9400 7127.9916 9433.7053 -0.1562 -0.0580 0.0014 -0.0317 -0.0115 0.0181
5.9500 7139.9916 9431.7954 -0.1568 -0.0581 0.0011 -0.0318 -0.0094 0.0147
5.9600 7151.9917 9429.8824 -0.1574 -0.0581 0.0007 -0.0319 -0.0072 0.0113
5.9700 7163.9917 9427.9661 -0.1579 -0.0582 0.0004 -0.0320 -0.0050 0.0079
5.9800 7175.9918 9426.0466 -0.1585 -0.0582 0.0001 -0.0321 -0.0029 0.0045
5.9900 7187.9918 9424.1239 -0.1591 -0.0582 -0.0002 -0.0321 -0.0007 0.0011
6.0000 7199.9919 9422.1980 -0.1597 -0.0582 -0.0005 -0.0321 0.0015 -0.0023
6.0100 7211.9919 9420.2688 -0.1603 -0.0582 -0.0009 -0.0321 0.0037 -0.0057
6.0200 7223.9920 9418.3365 -0.1609 -0.0581 -0.0012 -0.0320 0.0058 -0.0091
6.0300 7235.9920 9416.4009 -0.1614 -0.0580 -0.0015 -0.0320 0.0080 -0.0124
6.0400 7247.9921 9414.4621 -0.1620 -0.0579 -0.0018 -0.0319 0.0101 -0.0157
6.0500 7259.9921 9412.5201 -0.1626 -0.0578 -0.0021 -0.0318 0.0123 -0.0191
6.0600 7271.9922 9410.5748 -0.1632 -0.0577 -0.0025 -0.0317 0.0144 -0.0223
6.0700 7283.9922 9408.6264 -0.1638 -0.0575 -0.0028 -0.0315 0.0165 -0.0256
6.0800 7295.9923 9406.6747 -0.1643 -0.0573 -0.0031 -0.0314 0.0186 -0.0288
6.0900 7307.9923 9404.7198 -0.1649 -0.0571 -0.0034 -0.0312 0.0207 -0.0320
6.1000 7319.9924 9402.7617 -0.1655 -0.0569 -0.0037 -0.0310 0.0228 -0.0352
6.1100 7331.9924 9400.8004 -0.1660 -0.0566 -0.0040 -0.0308 0.0249 -0.0384
6.1200 7343.9925 9398.8358 -0.1666 -0.0564 -0.0043 -0.0305 0.0269 -0.0415
6.1300 7355.9925 9396.8680 -0.1672 -0.0561 -0.0046 -0.0302 0.0289 -0.0445
6.1400 7367.9926 9394.8970 -0.1677 -0.0558 -0.0049 -0.0300 0.0309 -0.0476
6.1500 7379.9926 9392.9228 -0.1683 -0.0554 -0.0052 -0.0296 0.0329 -0.0506
6.1600 7391.9926 9390.9454 -0.1688 -0.0551 -0.0055 -0.0293 0.0349 -0.0535
6.1700 7403.9927 9388.9647 -0.1694 -0.0547 -0.0058 -0.0290 0.0368 -0.0564
6.1800 7415.9927 9386.9808 -0.1699 -0.0543 -0.0061 -0.0286 0.0387 -0.0593
6.1900 7427.9928 9384.9937 -0.1705 -0.0539 -0.0064 -0.0282 0.0406 -0.0621
6.2000 7439.9928 9383.0034 -0.1710 -0.0535 -0.0066 -0.0278 0.0425 -0.0649
6.2100 7451.9929 9381.0098 -0.1716 -0.0531 -0.0069 -0.0274 0.0443 -0.0676
6.2200 7463.9929 9379.0130 -0.1721 -0.0526 -0.0072 -0.0269 0.0461 -0.0703
6.2300 7475.9929 9377.0130 -0.1726 -0.0521 -0.0075 -0.0265 0.0479 -0.0729
6.2400 7487.9930 9375.0098 -0.1731 -0.0516 -0.0077 -0.0260 0.0496 -0.0755
6.2500 7499.9930 9373.0033 -0.1737 -0.0511 -0.0080 -0.0255 0.0513 -0.0780
6.2600 7511.9930 9370.9937 -0.1742 -0.0506 -0.0082 -0.0250 0.0529 -0.0804
6.2700 7523.9931 9368.9808 -0.1747 -0.0500 -0.0085 -0.0245 0.0546 -0.0828
6.2800 7535.9931 9366.9646 -0.1752 -0.0495 -0.0087 -0.0239 0.0562 -0.0852
6.2900 7547.9931 9364.9453 -0.1757 -0.0489 -0.0089 -0.0234 0.0577 -0.0874
6.3000 7559.9931 9362.9227 -0.1762 -0.0483 -0.0092 -0.0228 0.0592 -0.0897
6.3100 7571.9932 9360.8969 -0.1766 -0.0477 -0.0094 -0.0222 0.0607 -0.0918
6.3200 7583.9932 9358.8679 -0.1771 -0.0471 -0.0096 -0.0216 0.0622 -0.0939
6.3300 7595.9932 9356.8356 -0.1776 -0.0464 -0.0098 -0.0210 0.0635 -0.0960
6.3400 7607.9932 9354.8001 -0.1781 -0.0458 -0.0100 -0.0203 0.0649 -0.0979
6.3500 7619.9933 9352.7614 -0.1785 -0.0451 -0.0102 -0.0197 0.0662 -0.0998
6.3600 7631.9933 9350.7195 -0.1790 -0.0445 -0.0104 -0.0190 0.0675 -0.1017
6.3700 7643.9933 9348.6743 -0.1794 -0.0438 -0.0106 -0.0184 0.0687 -0.1034
6.3800 7655.9933 9346.6259 -0.1798 -0.0431 -0.0108 -0.0177 0.0699 -0.1052
6.3900 7667.9933 9344.5743 -0.1803 -0.0424 -0.0109 -0.0170 0.0710 -0.1068
6.4000 7679.9933 9342.5194 -0.1807 -0.0416 -0.0111 -0.0163 0.0721 -0.1084
6.4100 7691.9933 9340.4613 -0.1811 -0.0409 -0.0113 -0.0156 0.0731 -0.1099
6.4200 7703.9933 9338.4000 -0.1815 -0.0402 -0.0114 -0.0148 0.0741 -0.1113
6.4300 7715.9933 9336.3355 -0.1819 -0.0394 -0.0115 -0.0141 0.0751 -0.1127
6.4400 7727.9933 9334.2678 -0.1823 -0.0387 -0.0117 -0.0133 0.0760 -0.1140
6.4500 7739.9933 9332.1968 -0.1827 -0.0379 -0.0118 -0.0126 0.0768 -0.1152
6.4600 7751.9933 9330.1225 -0.1831 -0.0371 -0.0119 -0.0118 0.0776 -0.1163
6.4700 7763.9933 9328.0451 -0.1835 -0.0363 -0.0120 -0.0110 0.0784 -0.1174
6.4800 7775.9933 9325.9644 -0.1838 -0.0355 -0.0121 -0.0103 0.0791 -0.1184
6.4900 7787.9933 9323.8805 -0.1842 -0.0347 -0.0122 -0.0095 0.0797 -0.1194
6.5000 7799.9933 9321.7934 -0.1845 -0.0339 -0.0123 -0.0087 0.0803 -0.1202
6.5100 7811.9933 9319.7030 -0.1849 -0.0331 -0.0124 -0.0079 0.0809 -0.1210
6.5200 7823.9933 9317.6094 -0.1852 -0.0323 -0.0125 -0.0071 0.0814 -0.1217
6.5300 7835.9933 9315.5126 -0.1855 -0.0315 -0.0125 -0.0063 0.0818 -0.1224
6.5400 7847.9932 9313.4126 -0.1858 -0.0307 -0.0126 -0.0054 0.0822 -0.1229
6.5500 7859.9932 9311.3093 -0.1861 -0.0299 -0.0126 -0.0046 0.0826 -0.1234
6.5600 7871.9932 9309.2028 -0.1864 -0.0290 -0.0127 -0.0038 0.0828 -0.1239
6.5700 7883.9932 9307.0930 -0.1867 -0.0282 -0.0127 -0.0030 0.0831 -0.1242
6.5800 7895.9931 9304.9801 -0.1870 -0.0274 -0.0127 -0.0021 0.0833 -0.1245
6.5900 7907.9931 9302.8639 -0.1873 -0.0265 -0.0127 -0.0013 0.0834 -0.1247
6.6000 7919.9931 9300.7445 -0.1875 -0.0257 -0.0127 -0.0005 0.0835 -0.1248
6.6100 7931.9930 9298.6218 -0.1878 -0.0249 -0.0127 0.0004 0.0835 -0.1249
6.6200 7943.9930 9296.4959 -0.1881 -0.0240 -0.0127 0.0012 0.0835 -0.1248
6.6300 7955.9930 9294.3668 -0.1883 -0.0232 -0.0127 0.0020 0.0834 -0.1247
6.6400 7967.9929 9292.2345 -0.1885 -0.0224 -0.0127 0.0028 0.0832 -0.1245
6.6500 7979.9929 9290.0989 -0.1887 -0.0215 -0.0126 0.0037 0.0830 -0.1243
6.6600 7991.9928 9287.9601 -0.1890 -0.0207 -0.0126 0.0045 0.0828 -0.1240
6.6700 8003.9928 9285.8181 -0.1892 -0.0199 -0.0125 0.0053 0.0825 -0.1236
6.6800 8015.9927 9283.6728 -0.1894 -0.0190 -0.0125 0.0062 0.0822 -0.1231
6.6900 8027.9927 9281.5243 -0.1896 -0.0182 -0.0124 0.0070 0.0818 -0.1225
6.7000 8039.9926 9279.3726 -0.1897 -0.0174 -0.0123 0.0078 0.0813 -0.1219
6.7100 8051.9925 9277.2177 -0.1899 -0.0166 -0.0122 0.0086 0.0808 -0.1212
6.7200 8063.9925 9275.0595 -0.1901 -0.0158 -0.0121 0.0094 0.0802 -0.1204
6.7300 8075.9924 9272.8981 -0.1902 -0.0150 -0.0120 0.0102 0.0796 -0.1196
6.7400 8087.9924 9270.7334 -0.1904 -0.0142 -0.0119 0.0110 0.0790 -0.1187
6.7500 8099.9923 9268.5656 -0.1905 -0.0134 -0.0118 0.0118 0.0783 -0.1177
6.7600 8111.9922 9266.3945 -0.1907 -0.0127 -0.0117 0.0126 0.0775 -0.1166
6.7700 8123.9921 9264.2202 -0.1908 -0.0119 -0.0116 0.0133 0.0767 -0.1154
6.7800 8135.9921 9262.0426 -0.1909 -0.0111 -0.0114 0.0141 0.0758 -0.1142
6.7900 8147.9920 9259.8618 -0.1910 -0.0104 -0.0113 0.0149 0.0749 -0.1129
6.8000 8159.9919 9257.6778 -0.1911 -0.0096 -0.0111 0.0156 0.0740 -0.1116
6.8100 8171.9918 9255.4906 -0.1912 -0.0089 -0.0109 0.0163 0.0730 -0.1101
6.8200 8183.9917 9253.3001 -0.1913 -0.0082 -0.0108 0.0171 0.0719 -0.1086
6.8300 8195.9917 9251.1065 -0.1914 -0.0075 -0.0106 0.0178 0.0708 -0.1071
6.8400 8207.9916 9248.9095 -0.1915 -0.0068 -0.0104 0.0185 0.0697 -0.1054
6.8500 8219.9915 9246.7094 -0.1915 -0.0061 -0.0102 0.0192 0.0685 -0.1037
6.8600 8231.9914 9244.5060 -0.1916 -0.0054 -0.0100 0.0199 0.0672 -0.1019
6.8700 8243.9913 9242.2994 -0.1917 -0.0048 -0.0098 0.0205 0.0659 -0.1001
6.8800 8255.9912 9240.0896 -0.1917 -0.0041 -0.0096 0.0212 0.0646 -0.0982
6.8900 8267.9911 9237.8766 -0.1917 -0.0035 -0.0094 0.0218 0.0632 -0.0962
6.9000 8279.9910 9235.6603 -0.1918 -0.0029 -0.0092 0.0225 0.0618 -0.0941
6.9100 8291.9909 9233.4408 -0.1918 -0.0023 -0.0089 0.0231 0.0604 -0.0920
6.9200 8303.9908 9231.2180 -0.1918 -0.0017 -0.0087 0.0237 0.0589 -0.0898
6.9300 8315.9907 9228.9921 -0.1918 -0.0011 -0.0085 0.0243 0.0573 -0.0876
6.9400 8327.9906 9226.7629 -0.1919 -0.0006 -0.0082 0.0248 0.0558 -0.0853
6.9500 8339.9905 9224.5305 -0.1919 -0.0000 -0.0080 0.0254 0.0541 -0.0829
6.9600 8351.9904 9222.2949 -0.1919 0.0005 -0.0077 0.0259 0.0525 -0.0805
6.9700 8363.9903 9220.0560 -0.1919 0.0010 -0.0074 0.0264 0.0508 -0.0780
6.9800 8375.9901 9217.8139 -0.1918 0.0015 -0.0072 0.0269 0.0491 -0.0754
6.9900 8387.9900 9215.5686 -0.1918 0.0020 -0.0069 0.0274 0.0473 -0.0728
7.0000 8399.9899 9213.3201 -0.1918 0.0024 -0.0066 0.0279 0.0455 -0.0701
7.0100 8411.9898 9211.0683 -0.1918 0.0029 -0.0063 0.0284 0.0437 -0.0674
7.0200 8423.9897 9208.8133 -0.1918 0.0033 -0.0060 0.0288 0.0419 -0.0646
7.0300 8435.9896 9206.5551 -0.1917 0.0037 -0.0057 0.0292 0.0400 -0.0618
7.0400 8447.9894 9204.2937 -0.1917 0.0041 -0.0054 0.0296 0.0381 -0.0589
7.0500 8459.9893 9202.0291 -0.1916 0.0044 -0.0051 0.0300 0.0361 -0.0560
7.0600 8471.9892 9199.7612 -0.1916 0.0048 -0.0048 0.0303 0.0341 -0.0530
7.0700 8483.9891 9197.4901 -0.1916 0.0051 -0.0045 0.0307 0.0321 -0.0500
7.0800 8495.9889 9195.2158 -0.1915 0.0054 -0.0042 0.0310 0.0301 -0.0469
7.0900 8507.9888 9192.9382 -0.1915 0.0057 -0.0039 0.0313 0.0281 -0.0438
7.1000 8519.9887 9190.6575 -0.1914 0.0059 -0.0036 0.0316 0.0260 -0.0406
7.1100 8531.9886 9188.3735 -0.1913 0.0062 -0.0033 0.0318 0.0239 -0.0374
7.1200 8543.9884 9186.0863 -0.1913 0.0064 -0.0030 0.0321 0.0218 -0.0342
7.1300 8555.9883 9183.7959 -0.1912 0.0066 -0.0026 0.0323 0.0197 -0.0309
7.1400 8567.9882 9181.5022 -0.1911 0.0068 -0.0023 0.0325 0.0176 -0.0276
7.1500 8579.9881 9179.2054 -0.1911 0.0069 -0.0020 0.0326 0.0154 -0.0242
7.1600 8591.9879 9176.9053 -0.1910 0.0071 -0.0017 0.0328 0.0133 -0.0209
7.1700 8603.9878 9174.6020 -0.1909 0.0072 -0.0013 0.0329 0.0111 -0.0174
7.1800 8615.9877 9172.2955 -0.1909 0.0073 -0.0010 0.0330 0.0089 -0.0140
7.1900 8627.9875 9169.9857 -0.1908 0.0073 -0.0007 0.0331 0.0067 -0.0106
7.2000 8639.9874 9167.6728 -0.1907 0.0074 -0.0003 0.0332 0.0045 -0.0071
7.2100 8651.9873 9165.3566 -0.1906 0.0074 -0.0000 0.0332 0.0022 -0.0036
7.2200 8663.9871 9163.0372 -0.1906 0.0074 0.0003 0.0332 0.0000 -0.0000
7.2300 8675.9870 9160.7146 -0.1905 0.0074 0.0007 0.0332 -0.0022 0.0035
7.2400 8687.9869 9158.3888 -0.1904 0.0073 0.0010 0.0332 -0.0044 0.0070
7.2500 8699.9867 9156.0597 -0.1904 0.0073 0.0013 0.0332 -0.0067 0.0106
7.2600 8711.9866 9153.7275 -0.1903 0.0072 0.0017 0.0331 -0.0089 0.0142
7.2700 8723.9865 9151.3920 -0.1902 0.0071 0.0020 0.0330 -0.0111 0.0178
7.2800 8735.9864 9149.0533 -0.1901 0.0069 0.0023 0.0329 -0.0133 0.0214
7.2900 8747.9862 9146.7114 -0.1901 0.0068 0.0026 0.0327 -0.0156 0.0249
7.3000 8759.9861 9144.3663 -0.1900 0.0066 0.0030 0.0326 -0.0178 0.0285
7.3100 8771.9860 9142.0179 -0.1899 0.0064 0.0033 0.0324 -0.0200 0.0321
7.3200 8783.9858 9139.6664 -0.1899 0.0062 0.0036 0.0322 -0.0222 0.0357
7.3300 8795.9857 9137.3116 -0.1898 0.0059 0.0039 0.0320 -0.0243 0.0392
7.3400 8807.9856 9134.9536 -0.1898 0.0057 0.0043 0.0317 -0.0265 0.0428
7.3500 8819.9855 9132.5925 -0.1897 0.0054 0.0046 0.0315 -0.0287 0.0463
7.3600 8831.9853 9130.2281 -0.1896 0.0051 0.0049 0.0312 -0.0308 0.0499
7.3700 8843.9852 9127.8604 -0.1896 0.0047 0.0052 0.0309 -0.0329 0.0534
7.3800 8855.9851 9125.4896 -0.1895 0.0044 0.0055 0.0305 -0.0350 0.0568
7.3900 8867.9850 9123.1156 -0.1895 0.0040 0.0058 0.0302 -0.0371 0.0603
7.4000 8879.9848 9120.7383 -0.1895 0.0036 0.0061 0.0298 -0.0392 0.0637
7.4100 8891.9847 9118.3579 -0.1894 0.0032 0.0064 0.0294 -0.0412 0.0671
7.4200 8903.9846 9115.9742 -0.1894 0.0028 0.0067 0.0290 -0.0432 0.0705
7.4300 8915.9845 9113.5873 -0.1894 0.0023 0.0070 0.0285 -0.0452 0.0738
7.4400 8927.9844 9111.1972 -0.1893 0.0019 0.0072 0.0281 -0.0472 0.0771
7.4500 8939.9843 9108.8039 -0.1893 0.0014 0.0075 0.0276 -0.0491 0.0803
7.4600 8951.9841 9106.4074 -0.1893 0.0009 0.0078 0.0271 -0.0510 0.0835
7.4700 8963.9840 9104.0077 -0.1893 0.0003 0.0081 0.0266 -0.0529 0.0867
7.4800 8975.9839 9101.6048 -0.1893 -0.0002 0.0083 0.0261 -0.0547 0.0898
7.4900 8987.9838 9099.1986 -0.1893 -0.0008 0.0086 0.0255 -0.0565 0.0929
7.5000 8999.9837 9096.7893 -0.1893 -0.0014 0.0088 0.0250 -0.0582 0.0958
7.5100 9011.9836 9094.3767 -0.1893 -0.0020 0.0091 0.0244 -0.0600 0.0988
7.5200 9023.9835 9091.9610 -0.1893 -0.0026 0.0093 0.0238 -0.0616 0.1017
7.5300 9035.9834 9089.5420 -0.1894 -0.0032 0.0095 0.0231 -0.0633 0.1045
7.5400 9047.9833 9087.1199 -0.1894 -0.0039 0.0098 0.0225 -0.0649 0.1072
7.5500 9059.9832 9084.6945 -0.1894 -0.0045 0.0100 0.0219 -0.0664 0.1099
7.5600 9071.9831 9082.2659 -0.1895 -0.0052 0.0102 0.0212 -0.0680 0.1125
7.5700 9083.9830 9079.8341 -0.1895 -0.0059 0.0104 0.0205 -0.0694 0.1150
7.5800 9095.9829 9077.3991 -0.1896 -0.0066 0.0106 0.0198 -0.0708 0.1175
7.5900 9107.9828 9074.9609 -0.1897 -0.0073 0.0108 0.0191 -0.0722 0.1199
7.6000 9119.9828 9072.5195 -0.1897 -0.0081 0.0110 0.0184 -0.0735 0.1222
7.6100 9131.9827 9070.0749 -0.1898 -0.0088 0.0111 0.0176 -0.0748 0.1244
7.6200 9143.9826 9067.6271 -0.1899 -0.0096 0.0113 0.0169 -0.0760 0.1265
7.6300 9155.9825 9065.1760 -0.1900 -0.0104 0.0115 0.0161 -0.0772 0.1286
7.6400 9167.9824 9062.7218 -0.1901 -0.0111 0.0116 0.0153 -0.0783 0.1305
7.6500 9179.9824 9060.2644 -0.1902 -0.0119 0.0118 0.0145 -0.0794 0.1324
7.6600 9191.9823 9057.8037 -0.1903 -0.0127 0.0119 0.0138 -0.0804 0.1342
7.6700 9203.9822 9055.3399 -0.1905 -0.0135 0.0120 0.0129 -0.0814 0.1358
7.6800 9215.9822 9052.8728 -0.1906 -0.0144 0.0122 0.0121 -0.0823 0.1374
7.6900 9227.9821 9050.4026 -0.1907 -0.0152 0.0123 0.0113 -0.0831 0.1389
7.7000 9239.9820 9047.9291 -0.1909 -0.0160 0.0124 0.0105 -0.0839 0.1403
7.7100 9251.9820 9045.4525 -0.1910 -0.0169 0.0125 0.0096 -0.0846 0.1416
7.7200 9263.9819 9042.9726 -0.1912 -0.0177 0.0126 0.0088 -0.0853 0.1428
7.7300 9275.9819 9040.4896 -0.1914 -0.0186 0.0126 0.0079 -0.0859 0.1439
7.7400 9287.9818 9038.0033 -0.1916 -0.0195 0.0127 0.0071 -0.0864 0.1448
7.7500 9299.9818 9035.5138 -0.1918 -0.0203 0.0128 0.0062 -0.0869 0.1457
7.7600 9311.9817 9033.0212 -0.1920 -0.0212 0.0128 0.0053 -0.0874 0.1465
7.7700 9323.9817 9030.5253 -0.1922 -0.0221 0.0129 0.0044 -0.0877 0.1471
7.7800 9335.9816 9028.0262 -0.1924 -0.0230 0.0129 0.0036 -0.0880 0.1477
7.7900 9347.9816 9025.5239 -0.1926 -0.0238 0.0129 0.0027 -0.0883 0.1481
7.8000 9359.9816 9023.0185 -0.1929 -0.0247 0.0129 0.0018 -0.0884 0.1485
7.8100 9371.9815 9020.5098 -0.1931 -0.0256 0.0130 0.0009 -0.0886 0.1487
7.8200 9383.9815 9017.9979 -0.1934 -0.0265 0.0130 0.0000 -0.0886 0.1488
7.8300 9395.9815 9015.4828 -0.1936 -0.0274 0.0129 -0.0009 -0.0886 0.1489
7.8400 9407.9815 9012.9645 -0.1939 -0.0283 0.0129 -0.0018 -0.0885 0.1488
7.8500 9419.9814 9010.4430 -0.1942 -0.0292 0.0129 -0.0026 -0.0884 0.1485
7.8600 9431.9814 9007.9183 -0.1945 -0.0300 0.0129 -0.0035 -0.0882 0.1482
7.8700 9443.9814 9005.3904 -0.1948 -0.0309 0.0128 -0.0044 -0.0880 0.1478
7.8800 9455.9814 9002.8593 -0.1951 -0.0318 0.0128 -0.0053 -0.0876 0.1473
7.8900 9467.9814 9000.3250 -0.1954 -0.0327 0.0127 -0.0062 -0.0873 0.1466
7.9000 9479.9814 8997.7875 -0.1958 -0.0335 0.0126 -0.0071 -0.0868 0.1459
7.9100 9491.9814 8995.2468 -0.1961 -0.0344 0.0126 -0.0079 -0.0863 0.1450
7.9200 9503.9814 8992.7029 -0.1964 -0.0353 0.0125 -0.0088 -0.0858 0.1441
7.9300 9515.9814 8990.1557 -0.1968 -0.0361 0.0124 -0.0097 -0.0851 0.1430
7.9400 9527.9814 8987.6054 -0.1971 -0.0370 0.0123 -0.0105 -0.0845 0.1418
7.9500 9539.9814 8985.0519 -0.1975 -0.0378 0.0122 -0.0114 -0.0837 0.1405
7.9600 9551.9814 8982.4952 -0.1979 -0.0386 0.0120 -0.0122 -0.0829 0.1392
7.9700 9563.9814 8979.9352 -0.1983 -0.0394 0.0119 -0.0130 -0.0820 0.1377
7.9800 9575.9814 8977.3721 -0.1987 -0.0403 0.0118 -0.0138 -0.0811 0.1361
7.9900 9587.9815 8974.8058 -0.1991 -0.0411 0.0116 -0.0147 -0.0802 0.1344
8.0000 9599.9815 8972.2362 -0.1995 -0.0418 0.0115 -0.0155 -0.0791 0.1326
8.0100 9611.9815 8969.6635 -0.1999 -0.0426 0.0113 -0.0163 -0.0780 0.1308
8.0200 9623.9815 8967.0875 -0.2003 -0.0434 0.0111 -0.0170 -0.0769 0.1288
8.0300 9635.9816 8964.5084 -0.2008 -0.0442 0.0110 -0.0178 -0.0757 0.1268
8.0400 9647.9816 8961.9260 -0.2012 -0.0449 0.0108 -0.0186 -0.0745 0.1246
8.0500 9659.9816 8959.3404 -0.2017 -0.0456 0.0106 -0.0193 -0.0732 0.1224
8.0600 9671.9817 8956.7517 -0.2021 -0.0463 0.0104 -0.0200 -0.0718 0.1201
8.0700 9683.9817 8954.1597 -0.2026 -0.0471 0.0102 -0.0208 -0.0704 0.1177
8.0800 9695.9818 8951.5645 -0.2030 -0.0477 0.0100 -0.0215 -0.0690 0.1152
8.0900 9707.9818 8948.9661 -0.2035 -0.0484 0.0097 -0.0222 -0.0675 0.1126
8.1000 9719.9819 8946.3645 -0.2040 -0.0491 0.0095 -0.0228 -0.0659 0.1100
8.1100 9731.9819 8943.7597 -0.2045 -0.0497 0.0093 -0.0235 -0.0644 0.1073
8.1200 9743.9820 8941.1517 -0.2050 -0.0503 0.0090 -0.0241 -0.0627 0.1045
8.1300 9755.9820 8938.5405 -0.2055 -0.0510 0.0088 -0.0248 -0.0611 0.1016
8.1400 9767.9821 8935.9261 -0.2060 -0.0515 0.0085 -0.0254 -0.0593 0.0987
8.1500 9779.9821 8933.3085 -0.2065 -0.0521 0.0083 -0.0260 -0.0576 0.0957
8.1600 9791.9822 8930.6876 -0.2070 -0.0527 0.0080 -0.0266 -0.0558 0.0927
8.1700 9803.9822 8928.0636 -0.2076 -0.0532 0.0077 -0.0271 -0.0540 0.0896
8.1800 9815.9823 8925.4363 -0.2081 -0.0537 0.0075 -0.0277 -0.0521 0.0864
8.1900 9827.9824 8922.8059 -0.2086 -0.0542 0.0072 -0.0282 -0.0502 0.0832
8.2000 9839.9824 8920.1722 -0.2092 -0.0547 0.0069 -0.0287 -0.0483 0.0799
8.2100 9851.9825 8917.5353 -0.2097 -0.0552 0.0066 -0.0292 -0.0463 0.0766
