tof posE posN posU psiRads thetaRads velE velN velU mach speed specificForceX specificForceY specificForceZ tgtE tgtN tgtU
7.8440 1231.4123 0.0000 1588.4800 0.0000 0.7570 200.4234 0.0000 189.3515 0.8252 275.7237 -6.7317 -0.0000 -8.4682 3000.0000 0.0000 3000.0000
7.8460 1231.8131 0.0000 1588.8586 0.0000 0.7569 200.4253 0.0000 189.3300 0.8252 275.7102 -6.7313 0.0000 -8.4648 3000.0000 0.0000 3000.0000
7.8480 1232.2140 0.0000 1589.2373 0.0000 0.7569 200.4271 0.0000 189.3084 0.8251 275.6968 -6.7309 -0.0000 -8.4613 3000.0000 0.0000 3000.0000
7.8500 1232.6148 0.0000 1589.6158 0.0000 0.7568 200.4289 0.0000 189.2869 0.8251 275.6833 -6.7304 0.0000 -8.4579 3000.0000 0.0000 3000.0000
7.8520 1233.0157 0.0000 1589.9944 0.0000 0.7568 200.4308 0.0000 189.2654 0.8251 275.6699 -6.7300 0.0000 -8.4545 3000.0000 0.0000 3000.0000
7.8540 1233.4166 0.0000 1590.3728 0.0000 0.7567 200.4326 0.0000 189.2438 0.8250 275.6564 -6.7295 -0.0000 -8.4511 3000.0000 0.0000 3000.0000
7.8560 1233.8174 0.0000 1590.7513 0.0000 0.7566 200.4344 0.0000 189.2223 0.8250 275.6429 -6.7291 0.0000 -8.4477 3000.0000 0.0000 3000.0000
7.8580 1234.2183 0.0000 1591.1297 0.0000 0.7566 200.4362 0.0000 189.2008 0.8249 275.6295 -6.7287 -0.0000 -8.4443 3000.0000 0.0000 3000.0000
7.8600 1234.6192 0.0000 1591.5081 0.0000 0.7565 200.4380 0.0000 189.1793 0.8249 275.6160 -6.7282 0.0000 -8.4409 3000.0000 0.0000 3000.0000
7.8620 1235.0201 0.0000 1591.8864 0.0000 0.7564 200.4398 0.0000 189.1578 0.8249 275.6026 -6.7278 -0.0000 -8.4375 3000.0000 0.0000 3000.0000
7.8640 1235.4209 0.0000 1592.2646 0.0000 0.7564 200.4416 0.0000 189.1363 0.8248 275.5891 -6.7274 0.0000 -8.4341 3000.0000 0.0000 3000.0000
7.8660 1235.8218 0.0000 1592.6429 0.0000 0.7563 200.4434 0.0000 189.1148 0.8248 275.5757 -6.7269 0.0000 -8.4307 3000.0000 0.0000 3000.0000
7.8680 1236.2227 0.0000 1593.0211 0.0000 0.7563 200.4452 0.0000 189.0933 0.8248 275.5622 -6.7265 -0.0000 -8.4273 3000.0000 0.0000 3000.0000
7.8700 1236.6236 0.0000 1593.3992 0.0000 0.7562 200.4469 0.0000 189.0718 0.8247 275.5488 -6.7260 0.0000 -8.4239 3000.0000 0.0000 3000.0000
7.8720 1237.0245 0.0000 1593.7773 0.0000 0.7561 200.4487 0.0000 189.0503 0.8247 275.5353 -6.7256 -0.0000 -8.4205 3000.0000 0.0000 3000.0000
7.8740 1237.4254 0.0000 1594.1554 0.0000 0.7561 200.4505 0.0000 189.0288 0.8247 275.5219 -6.7252 0.0000 -8.4171 3000.0000 0.0000 3000.0000
7.8760 1237.8263 0.0000 1594.5334 0.0000 0.7560 200.4522 0.0000 189.0074 0.8246 275.5084 -6.7247 -0.0000 -8.4137 3000.0000 0.0000 3000.0000
7.8780 1238.2272 0.0000 1594.9113 0.0000 0.7560 200.4540 0.0000 188.9859 0.8246 275.4950 -6.7243 0.0000 -8.4103 3000.0000 0.0000 3000.0000
7.8800 1238.6281 0.0000 1595.2893 0.0000 0.7559 200.4557 0.0000 188.9644 0.8245 275.4815 -6.7239 0.0000 -8.4069 3000.0000 0.0000 3000.0000
7.8820 1239.0291 0.0000 1595.6672 0.0000 0.7558 200.4575 0.0000 188.9430 0.8245 275.4681 -6.7234 -0.0000 -8.4035 3000.0000 0.0000 3000.0000
7.8840 1239.4300 0.0000 1596.0450 0.0000 0.7558 200.4592 0.0000 188.9215 0.8245 275.4546 -6.7230 0.0000 -8.4001 3000.0000 0.0000 3000.0000
7.8860 1239.8309 0.0000 1596.4228 0.0000 0.7557 200.4610 0.0000 188.9001 0.8244 275.4412 -6.7225 -0.0000 -8.3967 3000.0000 0.0000 3000.0000
7.8880 1240.2318 0.0000 1596.8006 0.0000 0.7557 200.4627 0.0000 188.8787 0.8244 275.4277 -6.7221 0.0000 -8.3933 3000.0000 0.0000 3000.0000
7.8900 1240.6327 0.0000 1597.1783 0.0000 0.7556 200.4644 0.0000 188.8572 0.8244 275.4143 -6.7217 -0.0000 -8.3899 3000.0000 0.0000 3000.0000
7.8920 1241.0337 0.0000 1597.5559 0.0000 0.7555 200.4661 0.0000 188.8358 0.8243 275.4009 -6.7212 0.0000 -8.3865 3000.0000 0.0000 3000.0000
7.8940 1241.4346 0.0000 1597.9336 0.0000 0.7555 200.4678 0.0000 188.8144 0.8243 275.3874 -6.7208 0.0000 -8.3831 3000.0000 0.0000 3000.0000
7.8960 1241.8356 0.0000 1598.3112 0.0000 0.7554 200.4695 0.0000 188.7930 0.8243 275.3740 -6.7204 -0.0000 -8.3797 3000.0000 0.0000 3000.0000
7.8980 1242.2365 0.0000 1598.6887 0.0000 0.7553 200.4712 0.0000 188.7716 0.8242 275.3605 -6.7199 0.0000 -8.3763 3000.0000 0.0000 3000.0000
7.9000 1242.6374 0.0000 1599.0662 0.0000 0.7553 200.4729 0.0000 188.7502 0.8242 275.3471 -6.7195 -0.0000 -8.3729 3000.0000 0.0000 3000.0000
7.9020 1243.0384 0.0000 1599.4437 0.0000 0.7552 200.4746 0.0000 188.7288 0.8241 275.3337 -6.7191 0.0000 -8.3696 3000.0000 0.0000 3000.0000
7.9040 1243.4393 0.0000 1599.8211 0.0000 0.7552 200.4763 0.0000 188.7074 0.8241 275.3202 -6.7186 -0.0000 -8.3662 3000.0000 0.0000 3000.0000
7.9060 1243.8403 0.0000 1600.1984 0.0000 0.7551 200.4780 0.0000 188.6860 0.8241 275.3068 -6.7182 0.0000 -8.3628 3000.0000 0.0000 3000.0000
7.9080 1244.2413 0.0000 1600.5758 0.0000 0.7550 200.4797 0.0000 188.6646 0.8240 275.2934 -6.7178 -0.0000 -8.3594 3000.0000 0.0000 3000.0000
7.9100 1244.6422 0.0000 1600.9531 0.0000 0.7550 200.4813 0.0000 188.6432 0.8240 275.2799 -6.7173 0.0000 -8.3560 3000.0000 0.0000 3000.0000
7.9120 1245.0432 0.0000 1601.3303 0.0000 0.7549 200.4830 0.0000 188.6218 0.8240 275.2665 -6.7169 0.0000 -8.3526 3000.0000 0.0000 3000.0000
7.9140 1245.4442 0.0000 1601.7075 0.0000 0.7549 200.4847 0.0000 188.6005 0.8239 275.2531 -6.7165 -0.0000 -8.3493 3000.0000 0.0000 3000.0000
7.9160 1245.8451 0.0000 1602.0847 0.0000 0.7548 200.4863 0.0000 188.5791 0.8239 275.2396 -6.7160 0.0000 -8.3459 3000.0000 0.0000 3000.0000
7.9180 1246.2461 0.0000 1602.4618 0.0000 0.7547 200.4880 0.0000 188.5578 0.8238 275.2262 -6.7156 -0.0000 -8.3425 3000.0000 0.0000 3000.0000
7.9200 1246.6471 0.0000 1602.8389 0.0000 0.7547 200.4896 0.0000 188.5364 0.8238 275.2128 -6.7152 0.0000 -8.3391 3000.0000 0.0000 3000.0000
7.9220 1247.0481 0.0000 1603.2159 0.0000 0.7546 200.4913 0.0000 188.5151 0.8238 275.1993 -6.7147 -0.0000 -8.3358 3000.0000 0.0000 3000.0000
7.9240 1247.4491 0.0000 1603.5929 0.0000 0.7546 200.4929 0.0000 188.4937 0.8237 275.1859 -6.7143 0.0000 -8.3324 3000.0000 0.0000 3000.0000
7.9260 1247.8500 0.0000 1603.9698 0.0000 0.7545 200.4945 0.0000 188.4724 0.8237 275.1725 -6.7139 0.0000 -8.3290 3000.0000 0.0000 3000.0000
7.9280 1248.2510 0.0000 1604.3467 0.0000 0.7544 200.4961 0.0000 188.4511 0.8237 275.1590 -6.7134 -0.0000 -8.3256 3000.0000 0.0000 3000.0000
7.9300 1248.6520 0.0000 1604.7236 0.0000 0.7544 200.4977 0.0000 188.4297 0.8236 275.1456 -6.7130 0.0000 -8.3223 3000.0000 0.0000 3000.0000
7.9320 1249.0530 0.0000 1605.1004 0.0000 0.7543 200.4994 0.0000 188.4084 0.8236 275.1322 -6.7126 -0.0000 -8.3189 3000.0000 0.0000 3000.0000
7.9340 1249.4540 0.0000 1605.4772 0.0000 0.7543 200.5010 0.0000 188.3871 0.8236 275.1188 -6.7121 0.0000 -8.3155 3000.0000 0.0000 3000.0000
7.9360 1249.8550 0.0000 1605.8539 0.0000 0.7542 200.5026 0.0000 188.3658 0.8235 275.1054 -6.7117 -0.0000 -8.3122 3000.0000 0.0000 3000.0000
7.9380 1250.2560 0.0000 1606.2306 0.0000 0.7541 200.5042 0.0000 188.3445 0.8235 275.0919 -6.7113 0.0000 -8.3088 3000.0000 0.0000 3000.0000
7.9400 1250.6571 0.0000 1606.6072 0.0000 0.7541 200.5058 0.0000 188.3232 0.8234 275.0785 -6.7108 0.0000 -8.3054 3000.0000 0.0000 3000.0000
7.9420 1251.0581 0.0000 1606.9838 0.0000 0.7540 200.5073 0.0000 188.3019 0.8234 275.0651 -6.7104 -0.0000 -8.3021 3000.0000 0.0000 3000.0000
7.9440 1251.4591 0.0000 1607.3604 0.0000 0.7540 200.5089 0.0000 188.2806 0.8234 275.0517 -6.7100 0.0000 -8.2987 3000.0000 0.0000 3000.0000
7.9460 1251.8601 0.0000 1607.7369 0.0000 0.7539 200.5105 0.0000 188.2593 0.8233 275.0382 -6.7095 -0.0000 -8.2953 3000.0000 0.0000 3000.0000
7.9480 1252.2611 0.0000 1608.1134 0.0000 0.7538 200.5121 0.0000 188.2381 0.8233 275.0248 -6.7091 0.0000 -8.2920 3000.0000 0.0000 3000.0000
7.9500 1252.6622 0.0000 1608.4898 0.0000 0.7538 200.5136 0.0000 188.2168 0.8233 275.0114 -6.7087 -0.0000 -8.2886 3000.0000 0.0000 3000.0000
7.9520 1253.0632 0.0000 1608.8662 0.0000 0.7537 200.5152 0.0000 188.1955 0.8232 274.9980 -6.7082 0.0000 -8.2852 3000.0000 0.0000 3000.0000
7.9540 1253.4642 0.0000 1609.2426 0.0000 0.7537 200.5167 0.0000 188.1743 0.8232 274.9846 -6.7078 0.0000 -8.2819 3000.0000 0.0000 3000.0000
7.9560 1253.8653 0.0000 1609.6189 0.0000 0.7536 200.5183 0.0000 188.1530 0.8232 274.9712 -6.7074 -0.0000 -8.2785 3000.0000 0.0000 3000.0000
7.9580 1254.2663 0.0000 1609.9951 0.0000 0.7535 200.5198 0.0000 188.1318 0.8231 274.9578 -6.7069 0.0000 -8.2752 3000.0000 0.0000 3000.0000
7.9600 1254.6673 0.0000 1610.3714 0.0000 0.7535 200.5214 0.0000 188.1105 0.8231 274.9443 -6.7065 -0.0000 -8.2718 3000.0000 0.0000 3000.0000
7.9620 1255.0684 0.0000 1610.7475 0.0000 0.7534 200.5229 0.0000 188.0893 0.8230 274.9309 -6.7061 0.0000 -8.2685 3000.0000 0.0000 3000.0000
7.9640 1255.4694 0.0000 1611.1237 0.0000 0.7534 200.5244 0.0000 188.0681 0.8230 274.9175 -6.7057 -0.0000 -8.2651 3000.0000 0.0000 3000.0000
7.9660 1255.8705 0.0000 1611.4998 0.0000 0.7533 200.5259 0.0000 188.0468 0.8230 274.9041 -6.7052 0.0000 -8.2617 3000.0000 0.0000 3000.0000
7.9680 1256.2715 0.0000 1611.8758 0.0000 0.7532 200.5275 0.0000 188.0256 0.8229 274.8907 -6.7048 0.0000 -8.2584 3000.0000 0.0000 3000.0000
7.9700 1256.6726 0.0000 1612.2518 0.0000 0.7532 200.5290 0.0000 188.0044 0.8229 274.8773 -6.7044 -0.0000 -8.2550 3000.0000 0.0000 3000.0000
7.9720 1257.0737 0.0000 1612.6278 0.0000 0.7531 200.5305 0.0000 187.9832 0.8229 274.8639 -6.7039 0.0000 -8.2517 3000.0000 0.0000 3000.0000
7.9740 1257.4747 0.0000 1613.0037 0.0000 0.7531 200.5320 0.0000 187.9620 0.8228 274.8505 -6.7035 -0.0000 -8.2483 3000.0000 0.0000 3000.0000
7.9760 1257.8758 0.0000 1613.3796 0.0000 0.7530 200.5335 0.0000 187.9408 0.8228 274.8371 -6.7031 0.0000 -8.2450 3000.0000 0.0000 3000.0000
7.9780 1258.2769 0.0000 1613.7554 -0.0000 0.7529 200.5350 -0.0000 187.9196 0.8228 274.8237 -6.7026 -0.0000 -8.2417 3000.0000 0.0000 3000.0000
7.9800 1258.6779 0.0000 1614.1312 -0.0000 0.7529 200.5365 -0.0000 187.8984 0.8227 274.8103 -6.7022 0.0000 -8.2383 3000.0000 0.0000 3000.0000
7.9820 1259.0790 0.0000 1614.5070 -0.0000 0.7528 200.5379 -0.0000 187.8772 0.8227 274.7969 -6.7018 -0.0000 -8.2350 3000.0000 0.0000 3000.0000
7.9840 1259.4801 0.0000 1614.8827 -0.0000 0.7528 200.5394 -0.0000 187.8560 0.8226 274.7835 -6.7014 0.0000 -8.2316 3000.0000 0.0000 3000.0000
7.9860 1259.8812 0.0000 1615.2584 -0.0000 0.7527 200.5409 -0.0000 187.8349 0.8226 274.7701 -6.7009 0.0000 -8.2283 3000.0000 0.0000 3000.0000
7.9880 1260.2823 0.0000 1615.6340 -0.0000 0.7526 200.5423 -0.0000 187.8137 0.8226 274.7567 -6.7005 -0.0000 -8.2249 3000.0000 0.0000 3000.0000
7.9900 1260.6833 0.0000 1616.0096 -0.0000 0.7526 200.5438 -0.0000 187.7925 0.8225 274.7433 -6.7001 0.0000 -8.2216 3000.0000 0.0000 3000.0000
7.9920 1261.0844 0.0000 1616.3851 -0.0000 0.7525 200.5453 -0.0000 187.7714 0.8225 274.7299 -6.6996 -0.0000 -8.2183 3000.0000 0.0000 3000.0000
7.9940 1261.4855 0.0000 1616.7606 -0.0000 0.7525 200.5467 -0.0000 187.7502 0.8225 274.7165 -6.6992 0.0000 -8.2149 3000.0000 0.0000 3000.0000
7.9960 1261.8866 0.0000 1617.1361 -0.0000 0.7524 200.5482 -0.0000 187.7291 0.8224 274.7031 -6.6988 -0.0000 -8.2116 3000.0000 0.0000 3000.0000
7.9980 1262.2877 0.0000 1617.5115 -0.0000 0.7523 200.5496 -0.0000 187.7080 0.8224 274.6897 -6.6983 0.0000 -8.2082 3000.0000 0.0000 3000.0000
8.0000 1262.6888 0.0000 1617.8869 -0.0000 0.7523 200.5510 -0.0000 187.6868 0.8224 274.6763 -6.6979 0.0000 -8.2049 3000.0000 0.0000 3000.0000
8.0020 1263.0899 0.0000 1618.2622 -0.0000 0.7522 200.5525 -0.0000 187.6657 0.8223 274.6629 -6.6975 -0.0000 -8.2016 3000.0000 0.0000 3000.0000
8.0040 1263.4910 0.0000 1618.6375 -0.0000 0.7522 200.5539 -0.0000 187.6446 0.8223 274.6495 -6.6971 0.0000 -8.1982 3000.0000 0.0000 3000.0000
8.0060 1263.8922 0.0000 1619.0127 -0.0000 0.7521 200.5553 -0.0000 187.6234 0.8222 274.6361 -6.6966 -0.0000 -8.1949 3000.0000 0.0000 3000.0000
8.0080 1264.2933 0.0000 1619.3879 -0.0000 0.7520 200.5567 -0.0000 187.6023 0.8222 274.6227 -6.6962 0.0000 -8.1916 3000.0000 0.0000 3000.0000
8.0100 1264.6944 0.0000 1619.7631 -0.0000 0.7520 200.5581 -0.0000 187.5812 0.8222 274.6093 -6.6958 -0.0000 -8.1882 3000.0000 0.0000 3000.0000
8.0120 1265.0955 0.0000 1620.1382 -0.0000 0.7519 200.5595 -0.0000 187.5601 0.8221 274.5959 -6.6954 0.0000 -8.1849 3000.0000 0.0000 3000.0000
8.0140 1265.4966 0.0000 1620.5133 -0.0000 0.7519 200.5609 -0.0000 187.5390 0.8221 274.5825 -6.6949 0.0000 -8.1816 3000.0000 0.0000 3000.0000
8.0160 1265.8977 0.0000 1620.8883 -0.0000 0.7518 200.5623 -0.0000 187.5179 0.8221 274.5691 -6.6945 -0.0000 -8.1783 3000.0000 0.0000 3000.0000
8.0180 1266.2989 0.0000 1621.2633 -0.0000 0.7517 200.5637 -0.0000 187.4968 0.8220 274.5558 -6.6941 0.0000 -8.1749 3000.0000 0.0000 3000.0000
8.0200 1266.7000 0.0000 1621.6383 -0.0000 0.7517 200.5651 -0.0000 187.4758 0.8220 274.5424 -6.6936 -0.0000 -8.1716 3000.0000 0.0000 3000.0000
8.0220 1267.1011 0.0000 1622.0132 -0.0000 0.7516 200.5664 -0.0000 187.4547 0.8219 274.5290 -6.6932 0.0000 -8.1683 3000.0000 0.0000 3000.0000
8.0240 1267.5023 0.0000 1622.3881 -0.0000 0.7516 200.5678 -0.0000 187.4336 0.8219 274.5156 -6.6928 -0.0000 -8.1650 3000.0000 0.0000 3000.0000
8.0260 1267.9034 0.0000 1622.7629 -0.0000 0.7515 200.5692 -0.0000 187.4126 0.8219 274.5022 -6.6924 0.0000 -8.1616 3000.0000 0.0000 3000.0000
8.0280 1268.3046 0.0000 1623.1377 -0.0000 0.7514 200.5705 -0.0000 187.3915 0.8218 274.4888 -6.6919 0.0000 -8.1583 3000.0000 0.0000 3000.0000
8.0300 1268.7057 0.0000 1623.5124 -0.0000 0.7514 200.5719 -0.0000 187.3704 0.8218 274.4754 -6.6915 -0.0000 -8.1550 3000.0000 0.0000 3000.0000
8.0320 1269.1068 0.0000 1623.8871 -0.0000 0.7513 200.5733 -0.0000 187.3494 0.8218 274.4621 -6.6911 0.0000 -8.1517 3000.0000 0.0000 3000.0000
8.0340 1269.5080 0.0000 1624.2618 -0.0000 0.7513 200.5746 -0.0000 187.3284 0.8217 274.4487 -6.6907 -0.0000 -8.1484 3000.0000 0.0000 3000.0000
8.0360 1269.9091 0.0000 1624.6364 -0.0000 0.7512 200.5759 -0.0000 187.3073 0.8217 274.4353 -6.6902 0.0000 -8.1451 3000.0000 0.0000 3000.0000
8.0380 1270.3103 0.0000 1625.0110 -0.0000 0.7511 200.5773 -0.0000 187.2863 0.8217 274.4219 -6.6898 -0.0000 -8.1417 3000.0000 0.0000 3000.0000
8.0400 1270.7115 0.0000 1625.3855 -0.0000 0.7511 200.5786 -0.0000 187.2653 0.8216 274.4085 -6.6894 0.0000 -8.1384 3000.0000 0.0000 3000.0000
8.0420 1271.1126 0.0000 1625.7600 -0.0000 0.7510 200.5799 -0.0000 187.2442 0.8216 274.3952 -6.6890 -0.0000 -8.1351 3000.0000 0.0000 3000.0000
8.0440 1271.5138 0.0000 1626.1344 -0.0000 0.7510 200.5812 -0.0000 187.2232 0.8215 274.3818 -6.6885 0.0000 -8.1318 3000.0000 0.0000 3000.0000
8.0460 1271.9149 0.0000 1626.5088 -0.0000 0.7509 200.5826 -0.0000 187.2022 0.8215 274.3684 -6.6881 0.0000 -8.1285 3000.0000 0.0000 3000.0000
8.0480 1272.3161 0.0000 1626.8832 -0.0000 0.7508 200.5839 -0.0000 187.1812 0.8215 274.3550 -6.6877 -0.0000 -8.1252 3000.0000 0.0000 3000.0000
8.0500 1272.7173 0.0000 1627.2575 -0.0000 0.7508 200.5852 -0.0000 187.1602 0.8214 274.3417 -6.6873 0.0000 -8.1219 3000.0000 0.0000 3000.0000
8.0520 1273.1185 0.0000 1627.6318 -0.0000 0.7507 200.5865 -0.0000 187.1392 0.8214 274.3283 -6.6868 -0.0000 -8.1186 3000.0000 0.0000 3000.0000
8.0540 1273.5196 0.0000 1628.0060 -0.0000 0.7507 200.5878 -0.0000 187.1182 0.8214 274.3149 -6.6864 0.0000 -8.1152 3000.0000 0.0000 3000.0000
8.0560 1273.9208 0.0000 1628.3802 -0.0000 0.7506 200.5891 -0.0000 187.0972 0.8213 274.3016 -6.6860 -0.0000 -8.1119 3000.0000 0.0000 3000.0000
8.0580 1274.3220 0.0000 1628.7544 -0.0000 0.7506 200.5903 -0.0000 187.0762 0.8213 274.2882 -6.6856 0.0000 -8.1086 3000.0000 0.0000 3000.0000
8.0600 1274.7232 0.0000 1629.1285 -0.0000 0.7505 200.5916 -0.0000 187.0553 0.8213 274.2748 -6.6851 0.0000 -8.1053 3000.0000 0.0000 3000.0000
8.0620 1275.1244 0.0000 1629.5026 -0.0000 0.7504 200.5929 -0.0000 187.0343 0.8212 274.2614 -6.6847 -0.0000 -8.1020 3000.0000 0.0000 3000.0000
8.0640 1275.5255 0.0000 1629.8766 -0.0000 0.7504 200.5942 -0.0000 187.0133 0.8212 274.2481 -6.6843 0.0000 -8.0987 3000.0000 0.0000 3000.0000
8.0660 1275.9267 0.0000 1630.2506 -0.0000 0.7503 200.5954 -0.0000 186.9924 0.8211 274.2347 -6.6839 -0.0000 -8.0954 3000.0000 0.0000 3000.0000
8.0680 1276.3279 0.0000 1630.6245 -0.0000 0.7503 200.5967 -0.0000 186.9714 0.8211 274.2213 -6.6834 0.0000 -8.0921 3000.0000 0.0000 3000.0000
8.0700 1276.7291 0.0000 1630.9984 -0.0000 0.7502 200.5979 -0.0000 186.9505 0.8211 274.2080 -6.6830 -0.0000 -8.0888 3000.0000 0.0000 3000.0000
8.0720 1277.1303 0.0000 1631.3723 -0.0000 0.7501 200.5992 -0.0000 186.9295 0.8210 274.1946 -6.6826 0.0000 -8.0855 3000.0000 0.0000 3000.0000
8.0740 1277.5315 0.0000 1631.7461 -0.0000 0.7501 200.6004 -0.0000 186.9086 0.8210 274.1812 -6.6822 0.0000 -8.0822 3000.0000 0.0000 3000.0000
8.0760 1277.9327 0.0000 1632.1199 -0.0000 0.7500 200.6017 -0.0000 186.8877 0.8210 274.1679 -6.6817 -0.0000 -8.0789 3000.0000 0.0000 3000.0000
8.0780 1278.3339 0.0000 1632.4936 -0.0000 0.7500 200.6029 -0.0000 186.8667 0.8209 274.1545 -6.6813 0.0000 -8.0756 3000.0000 0.0000 3000.0000
8.0800 1278.7351 0.0000 1632.8673 -0.0000 0.7499 200.6041 -0.0000 186.8458 0.8209 274.1412 -6.6809 -0.0000 -8.0723 3000.0000 0.0000 3000.0000
8.0820 1279.1364 0.0000 1633.2409 -0.0000 0.7498 200.6053 -0.0000 186.8249 0.8209 274.1278 -6.6805 0.0000 -8.0691 3000.0000 0.0000 3000.0000
8.0840 1279.5376 0.0000 1633.6145 -0.0000 0.7498 200.6066 -0.0000 186.8040 0.8208 274.1144 -6.6800 -0.0000 -8.0658 3000.0000 0.0000 3000.0000
8.0860 1279.9388 0.0000 1633.9881 -0.0000 0.7497 200.6078 -0.0000 186.7831 0.8208 274.1011 -6.6796 0.0000 -8.0625 3000.0000 0.0000 3000.0000
8.0880 1280.3400 0.0000 1634.3616 -0.0000 0.7497 200.6090 -0.0000 186.7622 0.8207 274.0877 -6.6792 0.0000 -8.0592 3000.0000 0.0000 3000.0000
8.0900 1280.7412 0.0000 1634.7351 -0.0000 0.7496 200.6102 -0.0000 186.7413 0.8207 274.0744 -6.6788 -0.0000 -8.0559 3000.0000 0.0000 3000.0000
8.0920 1281.1424 0.0000 1635.1086 -0.0000 0.7496 200.6114 -0.0000 186.7204 0.8207 274.0610 -6.6784 0.0000 -8.0526 3000.0000 0.0000 3000.0000
8.0940 1281.5437 0.0000 1635.4820 -0.0000 0.7495 200.6126 -0.0000 186.6995 0.8206 274.0477 -6.6779 -0.0000 -8.0493 3000.0000 0.0000 3000.0000
8.0960 1281.9449 0.0000 1635.8553 -0.0000 0.7494 200.6138 -0.0000 186.6786 0.8206 274.0343 -6.6775 0.0000 -8.0460 3000.0000 0.0000 3000.0000
8.0980 1282.3461 0.0000 1636.2286 -0.0000 0.7494 200.6149 -0.0000 186.6578 0.8206 274.0209 -6.6771 -0.0000 -8.0427 3000.0000 0.0000 3000.0000
8.1000 1282.7474 0.0000 1636.6019 -0.0000 0.7493 200.6161 -0.0000 186.6369 0.8205 274.0076 -6.6767 0.0000 -8.0395 3000.0000 0.0000 3000.0000
8.1020 1283.1486 0.0000 1636.9751 -0.0000 0.7493 200.6173 -0.0000 186.6160 0.8205 273.9942 -6.6762 -0.0000 -8.0362 3000.0000 0.0000 3000.0000
8.1040 1283.5498 0.0000 1637.3483 -0.0000 0.7492 200.6185 -0.0000 186.5952 0.8205 273.9809 -6.6758 0.0000 -8.0329 3000.0000 0.0000 3000.0000
8.1060 1283.9511 0.0000 1637.7215 -0.0000 0.7491 200.6196 -0.0000 186.5743 0.8204 273.9675 -6.6754 0.0000 -8.0296 3000.0000 0.0000 3000.0000
8.1080 1284.3523 0.0000 1638.0946 -0.0000 0.7491 200.6208 -0.0000 186.5535 0.8204 273.9542 -6.6750 -0.0000 -8.0263 3000.0000 0.0000 3000.0000
8.1100 1284.7536 0.0000 1638.4676 -0.0000 0.7490 200.6219 -0.0000 186.5326 0.8203 273.9408 -6.6746 0.0000 -8.0231 3000.0000 0.0000 3000.0000
8.1120 1285.1548 0.0000 1638.8407 -0.0000 0.7490 200.6231 -0.0000 186.5118 0.8203 273.9275 -6.6741 -0.0000 -8.0198 3000.0000 0.0000 3000.0000
8.1140 1285.5561 0.0000 1639.2137 -0.0000 0.7489 200.6242 -0.0000 186.4910 0.8203 273.9141 -6.6737 0.0000 -8.0165 3000.0000 0.0000 3000.0000
8.1160 1285.9573 0.0000 1639.5866 -0.0000 0.7488 200.6253 -0.0000 186.4702 0.8202 273.9008 -6.6733 -0.0000 -8.0132 3000.0000 0.0000 3000.0000
8.1180 1286.3586 0.0000 1639.9595 -0.0000 0.7488 200.6265 -0.0000 186.4493 0.8202 273.8875 -6.6729 0.0000 -8.0100 3000.0000 0.0000 3000.0000
8.1200 1286.7598 0.0000 1640.3323 -0.0000 0.7487 200.6276 -0.0000 186.4285 0.8202 273.8741 -6.6724 0.0000 -8.0067 3000.0000 0.0000 3000.0000
8.1220 1287.1611 0.0000 1640.7052 -0.0000 0.7487 200.6287 -0.0000 186.4077 0.8201 273.8608 -6.6720 -0.0000 -8.0034 3000.0000 0.0000 3000.0000
8.1240 1287.5623 0.0000 1641.0779 -0.0000 0.7486 200.6298 -0.0000 186.3869 0.8201 273.8474 -6.6716 0.0000 -8.0001 3000.0000 0.0000 3000.0000
8.1260 1287.9636 0.0000 1641.4507 -0.0000 0.7486 200.6309 -0.0000 186.3661 0.8201 273.8341 -6.6712 -0.0000 -7.9969 3000.0000 0.0000 3000.0000
8.1280 1288.3649 0.0000 1641.8234 -0.0000 0.7485 200.6321 -0.0000 186.3453 0.8200 273.8207 -6.6708 0.0000 -7.9936 3000.0000 0.0000 3000.0000
8.1300 1288.7661 0.0000 1642.1960 -0.0000 0.7484 200.6332 -0.0000 186.3245 0.8200 273.8074 -6.6703 -0.0000 -7.9903 3000.0000 0.0000 3000.0000
8.1320 1289.1674 0.0000 1642.5686 -0.0000 0.7484 200.6343 -0.0000 186.3037 0.8199 273.7941 -6.6699 0.0000 -7.9871 3000.0000 0.0000 3000.0000
8.1340 1289.5687 0.0000 1642.9412 -0.0000 0.7483 200.6353 -0.0000 186.2830 0.8199 273.7807 -6.6695 0.0000 -7.9838 3000.0000 0.0000 3000.0000
8.1360 1289.9699 0.0000 1643.3137 -0.0000 0.7483 200.6364 -0.0000 186.2622 0.8199 273.7674 -6.6691 -0.0000 -7.9805 3000.0000 0.0000 3000.0000
8.1380 1290.3712 0.0000 1643.6862 -0.0000 0.7482 200.6375 -0.0000 186.2414 0.8198 273.7540 -6.6687 0.0000 -7.9773 3000.0000 0.0000 3000.0000
8.1400 1290.7725 0.0000 1644.0586 -0.0000 0.7481 200.6386 -0.0000 186.2207 0.8198 273.7407 -6.6682 -0.0000 -7.9740 3000.0000 0.0000 3000.0000
8.1420 1291.1738 0.0000 1644.4310 -0.0000 0.7481 200.6397 -0.0000 186.1999 0.8198 273.7274 -6.6678 0.0000 -7.9707 3000.0000 0.0000 3000.0000
