tof posX posY posZ tgtX tgtY tgtZ normAch pitchRate alpha theta sideAch yawRate beta psi rollRate phi
3.7690000000 1601.9687671490 236.6853574678 1723.1398626949 5000.0000000000 0.0000000000 3000.0000000000 -12.5389776749 -0.1468994156 0.0079444956 0.5992435112 -4.4233019800 0.0518248676 0.0008687785 0.0132980635 -0.0352587256 -0.0001670252
3.7700000000 1602.6560420866 236.6951721109 1723.6012207146 5000.0000000000 0.0000000000 3000.0000000000 -12.5339693206 -0.1468574901 0.0079470772 0.5990966414 -4.4208825178 0.0518026714 0.0008685938 0.0132352841 -0.0352327618 -0.0001668584
3.7710000000 1603.3433040908 236.7049432134 1724.0624206912 5000.0000000000 0.0000000000 3000.0000000000 -12.5289627240 -0.1468155712 0.0079496593 0.5989498135 -4.4184702568 0.0517805538 0.0008684092 0.0131725378 -0.0352068787 -0.0001666920
3.7720000000 1604.0305531293 236.7146707992 1724.5234626817 5000.0000000000 0.0000000000 3000.0000000000 -12.5239578798 -0.1467736590 0.0079522420 0.5988030276 -4.4160651459 0.0517585143 0.0008682245 0.0131098246 -0.0351810758 -0.0001665260
3.7730000000 1604.7177891699 236.7243548923 1724.9843467435 5000.0000000000 0.0000000000 3000.0000000000 -12.5189547826 -0.1467317534 0.0079548254 0.5986562835 -4.4136671339 0.0517365522 0.0008680399 0.0130471443 -0.0351553525 -0.0001663604
3.7740000000 1605.4050121804 236.7339955167 1725.4450729340 5000.0000000000 0.0000000000 3000.0000000000 -12.5139534270 -0.1466898543 0.0079574094 0.5985095813 -4.4112761694 0.0517146670 0.0008678552 0.0129844969 -0.0351297082 -0.0001661953
3.7750000000 1606.0922221286 236.7435926962 1725.9056413103 5000.0000000000 0.0000000000 3000.0000000000 -12.5089538078 -0.1466479617 0.0079599939 0.5983629210 -4.4088922006 0.0516928581 0.0008676705 0.0129218823 -0.0351041423 -0.0001660306
3.7760000000 1606.7794189824 236.7531464546 1726.3660519298 5000.0000000000 0.0000000000 3000.0000000000 -12.5039559196 -0.1466060755 0.0079625791 0.5982163026 -4.4065151759 0.0516711249 0.0008674858 0.0128593003 -0.0350786544 -0.0001658663
3.7770000000 1607.4666027097 236.7626568156 1726.8263048496 5000.0000000000 0.0000000000 3000.0000000000 -12.4989597572 -0.1465641957 0.0079651649 0.5980697260 -4.4041450432 0.0516494668 0.0008673011 0.0127967508 -0.0350532436 -0.0001657026
3.7780000000 1608.1537732784 236.7721238030 1727.2864001271 5000.0000000000 0.0000000000 3000.0000000000 -12.4939653154 -0.1465223222 0.0079677513 0.5979231913 -4.4017817505 0.0516278832 0.0008671164 0.0127342338 -0.0350279097 -0.0001655393
3.7790000000 1608.8409306564 236.7815474401 1727.7463378193 5000.0000000000 0.0000000000 3000.0000000000 -12.4889725889 -0.1464804550 0.0079703383 0.5977766985 -4.3994252455 0.0516063736 0.0008669317 0.0126717492 -0.0350026518 -0.0001653764
3.7800000000 1609.5280748118 236.7909277507 1728.2061179834 5000.0000000000 0.0000000000 3000.0000000000 -12.4839815727 -0.1464385939 0.0079729259 0.5976302475 -4.3970754757 0.0515849372 0.0008667470 0.0126092968 -0.0349774695 -0.0001652141
3.7810000000 1610.2152057124 236.8002647582 1728.6657406768 5000.0000000000 0.0000000000 3000.0000000000 -12.4789922616 -0.1463967390 0.0079755141 0.5974838383 -4.3947323887 0.0515635736 0.0008665622 0.0125468765 -0.0349523621 -0.0001650523
3.7820000000 1610.9023233264 236.8095584859 1729.1252059564 5000.0000000000 0.0000000000 3000.0000000000 -12.4740046504 -0.1463548902 0.0079781030 0.5973374710 -4.3923959317 0.0515422821 0.0008663775 0.0124844883 -0.0349273292 -0.0001648910
3.7830000000 1611.5894276218 236.8188089573 1729.5845138795 5000.0000000000 0.0000000000 3000.0000000000 -12.4690187342 -0.1463130475 0.0079806924 0.5971911456 -4.3900660519 0.0515210621 0.0008661928 0.0124221321 -0.0349023700 -0.0001647303
3.7840000000 1612.2765185667 236.8280161957 1730.0436645032 5000.0000000000 0.0000000000 3000.0000000000 -12.4640345078 -0.1462712108 0.0079832824 0.5970448619 -4.3877426963 0.0514999130 0.0008660080 0.0123598077 -0.0348774841 -0.0001645701
3.7850000000 1612.9635961292 236.8371802242 1730.5026578846 5000.0000000000 0.0000000000 3000.0000000000 -12.4590519663 -0.1462293799 0.0079858730 0.5968986201 -4.3854258120 0.0514788342 0.0008658233 0.0122975151 -0.0348526708 -0.0001644104
3.7860000000 1613.6506602775 236.8463010660 1730.9614940807 5000.0000000000 0.0000000000 3000.0000000000 -12.4540711047 -0.1461875550 0.0079884643 0.5967524201 -4.3831153456 0.0514578251 0.0008656385 0.0122352542 -0.0348279295 -0.0001642513
3.7870000000 1614.3377109797 236.8553787442 1731.4201731488 5000.0000000000 0.0000000000 3000.0000000000 -12.4490919180 -0.1461457359 0.0079910561 0.5966062619 -4.3808112440 0.0514368851 0.0008654538 0.0121730249 -0.0348032598 -0.0001640928
3.7880000000 1615.0247482040 236.8644132820 1731.8786951458 5000.0000000000 0.0000000000 3000.0000000000 -12.4441144012 -0.1461039226 0.0079936485 0.5964601455 -4.3785134537 0.0514160136 0.0008652691 0.0121108270 -0.0347786609 -0.0001639349
3.7890000000 1615.7117719187 236.8734047022 1732.3370601288 5000.0000000000 0.0000000000 3000.0000000000 -12.4391385496 -0.1460621151 0.0079962416 0.5963140710 -4.3762219213 0.0513952099 0.0008650843 0.0120486606 -0.0347541322 -0.0001637776
3.7900000000 1616.3987820920 236.8823530279 1732.7952681548 5000.0000000000 0.0000000000 3000.0000000000 -12.4341643583 -0.1460203132 0.0079988352 0.5961680382 -4.3739365931 0.0513744734 0.0008648996 0.0119865254 -0.0347296733 -0.0001636208
3.7910000000 1617.0857786922 236.8912582818 1733.2533192809 5000.0000000000 0.0000000000 3000.0000000000 -12.4291918223 -0.1459785170 0.0080014295 0.5960220472 -4.3716574156 0.0513538036 0.0008647149 0.0119244215 -0.0347052835 -0.0001634647
3.7920000000 1617.7727616877 236.9001204869 1733.7112135640 5000.0000000000 0.0000000000 3000.0000000000 -12.4242209370 -0.1459367263 0.0080040243 0.5958760979 -4.3693843349 0.0513331997 0.0008645302 0.0118623487 -0.0346809622 -0.0001633092
3.7930000000 1618.4597310467 236.9089396659 1734.1689510613 5000.0000000000 0.0000000000 3000.0000000000 -12.4192516976 -0.1458949412 0.0080066197 0.5957301905 -4.3671172973 0.0513126613 0.0008643455 0.0118003069 -0.0346567089 -0.0001631543
3.7940000000 1619.1466867376 236.9177158416 1734.6265318295 5000.0000000000 0.0000000000 3000.0000000000 -12.4142840993 -0.1458531615 0.0080092157 0.5955843248 -4.3648562489 0.0512921876 0.0008641608 0.0117382961 -0.0346325229 -0.0001630001
3.7950000000 1619.8336287288 236.9264490364 1735.0839559258 5000.0000000000 0.0000000000 3000.0000000000 -12.4093181375 -0.1458113873 0.0080118124 0.5954385009 -4.3626011356 0.0512717780 0.0008639761 0.0116763161 -0.0346084036 -0.0001628465
3.7960000000 1620.5205569888 236.9351392732 1735.5412234070 5000.0000000000 0.0000000000 3000.0000000000 -12.4043538074 -0.1457696185 0.0080144096 0.5952927188 -4.3603519036 0.0512514320 0.0008637914 0.0116143669 -0.0345843506 -0.0001626936
3.7970000000 1621.2074714860 236.9437865744 1735.9983343301 5000.0000000000 0.0000000000 3000.0000000000 -12.3993911045 -0.1457278550 0.0080170074 0.5951469784 -4.3581084987 0.0512311488 0.0008636068 0.0115524484 -0.0345603630 -0.0001625414
3.7980000000 1621.8943721889 236.9523909625 1736.4552887520 5000.0000000000 0.0000000000 3000.0000000000 -12.3944300241 -0.1456860968 0.0080196058 0.5950012797 -4.3558708669 0.0512109280 0.0008634221 0.0114905606 -0.0345364405 -0.0001623898
3.7990000000 1622.5812590660 236.9609524600 1736.9120867296 5000.0000000000 0.0000000000 3000.0000000000 -12.3894705618 -0.1456443439 0.0080222048 0.5948556228 -4.3536389539 0.0511907688 0.0008632375 0.0114287032 -0.0345125824 -0.0001622389
3.8000000000 1623.2681320858 236.9694710893 1737.3687283198 5000.0000000000 0.0000000000 3000.0000000000 -12.3845127128 -0.1456025961 0.0080248044 0.5947100077 -4.3514127056 0.0511706706 0.0008630529 0.0113668763 -0.0344887881 -0.0001620887
3.8010000000 1623.9549912169 236.9779468726 1737.8252135794 5000.0000000000 0.0000000000 3000.0000000000 -12.3795564728 -0.1455608535 0.0080274046 0.5945644342 -4.3491920678 0.0511506328 0.0008628683 0.0113050797 -0.0344650570 -0.0001619393
3.8020000000 1624.6418364279 236.9863798324 1738.2815425654 5000.0000000000 0.0000000000 3000.0000000000 -12.3746018373 -0.1455191161 0.0080300054 0.5944189025 -4.3469769862 0.0511306547 0.0008626837 0.0112433134 -0.0344413885 -0.0001617905
3.8030000000 1625.3286676873 236.9947699908 1738.7377153346 5000.0000000000 0.0000000000 3000.0000000000 -12.3696488019 -0.1454773836 0.0080326068 0.5942734126 -4.3447674066 0.0511107359 0.0008624991 0.0111815773 -0.0344177821 -0.0001616424
3.8040000000 1626.0154849639 237.0031173700 1739.1937319438 5000.0000000000 0.0000000000 3000.0000000000 -12.3646973621 -0.1454356562 0.0080352088 0.5941279643 -4.3425632746 0.0510908755 0.0008623145 0.0111198713 -0.0343942371 -0.0001614951
3.8050000000 1626.7022882263 237.0114219922 1739.6495924498 5000.0000000000 0.0000000000 3000.0000000000 -12.3597475136 -0.1453939338 0.0080378114 0.5939825578 -4.3403645359 0.0510710730 0.0008621300 0.0110581953 -0.0343707529 -0.0001613485
3.8060000000 1627.3890774432 237.0196838794 1740.1052969095 5000.0000000000 0.0000000000 3000.0000000000 -12.3547992520 -0.1453522162 0.0080404145 0.5938371929 -4.3381711363 0.0510513278 0.0008619455 0.0109965493 -0.0343473291 -0.0001612027
3.8070000000 1628.0758525834 237.0279030537 1740.5608453795 5000.0000000000 0.0000000000 3000.0000000000 -12.3498525731 -0.1453105036 0.0080430183 0.5936918698 -4.3359830214 0.0510316392 0.0008617610 0.0109349332 -0.0343239649 -0.0001610576
3.8080000000 1628.7626136155 237.0360795372 1741.0162379168 5000.0000000000 0.0000000000 3000.0000000000 -12.3449074726 -0.1452687958 0.0080456226 0.5935465884 -4.3338001369 0.0510120066 0.0008615765 0.0108733469 -0.0343006598 -0.0001609133
3.8090000000 1629.4493605084 237.0442133517 1741.4714745780 5000.0000000000 0.0000000000 3000.0000000000 -12.3399639462 -0.1452270928 0.0080482275 0.5934013487 -4.3316224285 0.0509924294 0.0008613921 0.0108117903 -0.0342774132 -0.0001607697
3.8100000000 1630.1360932308 237.0523045191 1741.9265554199 5000.0000000000 0.0000000000 3000.0000000000 -12.3350219898 -0.1451853945 0.0080508330 0.5932561506 -4.3294498420 0.0509729069 0.0008612076 0.0107502633 -0.0342542245 -0.0001606269
3.8110000000 1630.8228117517 237.0603530613 1742.3814804992 5000.0000000000 0.0000000000 3000.0000000000 -12.3300815992 -0.1451437009 0.0080534391 0.5931109943 -4.3272823230 0.0509534386 0.0008610232 0.0106887659 -0.0342310932 -0.0001604849
3.8120000000 1631.5095160398 237.0683590002 1742.8362498727 5000.0000000000 0.0000000000 3000.0000000000 -12.3251427703 -0.1451020121 0.0080560458 0.5929658796 -4.3251198174 0.0509340237 0.0008608388 0.0106272981 -0.0342080186 -0.0001603437
3.8130000000 1632.1962060641 237.0763223574 1743.2908635970 5000.0000000000 0.0000000000 3000.0000000000 -12.3202054989 -0.1450603278 0.0080586531 0.5928208066 -4.3229622708 0.0509146616 0.0008606545 0.0105658596 -0.0341850002 -0.0001602033
3.8140000000 1632.8828817934 237.0842431547 1743.7453217288 5000.0000000000 0.0000000000 3000.0000000000 -12.3152697811 -0.1450186481 0.0080612610 0.5926757753 -4.3208096292 0.0508953518 0.0008604702 0.0105044505 -0.0341620374 -0.0001600637
3.8150000000 1633.5695431967 237.0921214138 1744.1996243249 5000.0000000000 0.0000000000 3000.0000000000 -12.3103356127 -0.1449769729 0.0080638694 0.5925307856 -4.3186618383 0.0508760936 0.0008602858 0.0104430707 -0.0341391295 -0.0001599249
3.8160000000 1634.2561902430 237.0999571563 1744.6537714418 5000.0000000000 0.0000000000 3000.0000000000 -12.3054029899 -0.1449353023 0.0080664785 0.5923858376 -4.3165188441 0.0508568864 0.0008601016 0.0103817201 -0.0341162761 -0.0001597869
3.8170000000 1634.9428229013 237.1077504037 1745.1077631362 5000.0000000000 0.0000000000 3000.0000000000 -12.3004719086 -0.1448936361 0.0080690881 0.5922409313 -4.3143805924 0.0508377295 0.0008599173 0.0103203986 -0.0340934765 -0.0001596498
3.8180000000 1635.6294411405 237.1155011777 1745.5615994647 5000.0000000000 0.0000000000 3000.0000000000 -12.2955423649 -0.1448519743 0.0080716983 0.5920960666 -4.3122470293 0.0508186223 0.0008597331 0.0102591062 -0.0340707302 -0.0001595135
3.8190000000 1636.3160449298 237.1232094997 1746.0152804840 5000.0000000000 0.0000000000 3000.0000000000 -12.2906143550 -0.1448103169 0.0080743091 0.5919512435 -4.3101181009 0.0507995642 0.0008595489 0.0101978429 -0.0340480365 -0.0001593780
3.8200000000 1637.0026342382 237.1308753913 1746.4688062507 5000.0000000000 0.0000000000 3000.0000000000 -12.2856878749 -0.1447686638 0.0080769204 0.5918064621 -4.3079937532 0.0507805546 0.0008593647 0.0101366084 -0.0340253949 -0.0001592433
3.8210000000 1637.6892090347 237.1384988737 1746.9221768213 5000.0000000000 0.0000000000 3000.0000000000 -12.2807629210 -0.1447270151 0.0080795324 0.5916617224 -4.3058739323 0.0507615927 0.0008591806 0.0100754028 -0.0340028049 -0.0001591095
3.8220000000 1638.3757692886 237.1460799684 1747.3753922524 5000.0000000000 0.0000000000 3000.0000000000 -12.2758394893 -0.1446853706 0.0080821449 0.5915170243 -4.3037585846 0.0507426781 0.0008589965 0.0100142261 -0.0339802657 -0.0001589766
3.8230000000 1639.0623149690 237.1536186968 1747.8284526007 5000.0000000000 0.0000000000 3000.0000000000 -12.2709175762 -0.1446437303 0.0080847580 0.5913723678 -4.3016476564 0.0507238101 0.0008588124 0.0099530780 -0.0339577770 -0.0001588445
3.8240000000 1639.7488460450 237.1611150801 1748.2813579225 5000.0000000000 0.0000000000 3000.0000000000 -12.2659971779 -0.1446020942 0.0080873717 0.5912277530 -4.2995410940 0.0507049880 0.0008586284 0.0098919587 -0.0339353380 -0.0001587133
3.8250000000 1640.4353624858 237.1685691396 1748.7341082745 5000.0000000000 0.0000000000 3000.0000000000 -12.2610782907 -0.1445604623 0.0080899860 0.5910831797 -4.2974388439 0.0506862112 0.0008584444 0.0098308679 -0.0339129483 -0.0001585830
3.8260000000 1641.1218642607 237.1759808965 1749.1867037132 5000.0000000000 0.0000000000 3000.0000000000 -12.2561609111 -0.1445188344 0.0080926008 0.5909386481 -4.2953408526 0.0506674791 0.0008582604 0.0097698057 -0.0338906072 -0.0001584535
3.8270000000 1641.8083513390 237.1833503721 1749.6391442951 5000.0000000000 0.0000000000 3000.0000000000 -12.2512450354 -0.1444772107 0.0080952163 0.5907941581 -4.2932470669 0.0506487911 0.0008580765 0.0097087720 -0.0338683142 -0.0001583250
3.8280000000 1642.4948236899 237.1906775873 1750.0914300767 5000.0000000000 0.0000000000 3000.0000000000 -12.2463306600 -0.1444355910 0.0080978323 0.5906497097 -4.2911574335 0.0506301466 0.0008578926 0.0096477667 -0.0338460687 -0.0001581973
3.8290000000 1643.1812812827 237.1979625635 1750.5435611144 5000.0000000000 0.0000000000 3000.0000000000 -12.2414177814 -0.1443939753 0.0081004489 0.5905053030 -4.2890718991 0.0506115449 0.0008577088 0.0095867898 -0.0338238701 -0.0001580705
3.8300000000 1643.8677240868 237.2052053215 1750.9955374647 5000.0000000000 0.0000000000 3000.0000000000 -12.2365063961 -0.1443523635 0.0081030660 0.5903609378 -4.2869904109 0.0505929854 0.0008575249 0.0095258412 -0.0338017180 -0.0001579446
3.8310000000 1644.5541520715 237.2124058826 1751.4473591841 5000.0000000000 0.0000000000 3000.0000000000 -12.2315965006 -0.1443107557 0.0081056838 0.5902166142 -4.2849129157 0.0505744675 0.0008573412 0.0094649208 -0.0337796116 -0.0001578196
3.8320000000 1645.2405652062 237.2195642676 1751.8990263290 5000.0000000000 0.0000000000 3000.0000000000 -12.2266880916 -0.1442691518 0.0081083021 0.5900723323 -4.2828393608 0.0505559906 0.0008571574 0.0094040286 -0.0337575505 -0.0001576956
3.8330000000 1645.9269634604 237.2266804976 1752.3505389559 5000.0000000000 0.0000000000 3000.0000000000 -12.2217811655 -0.1442275518 0.0081109210 0.5899280919 -4.2807696935 0.0505375540 0.0008569737 0.0093431646 -0.0337355340 -0.0001575724
3.8340000000 1646.6133468033 237.2337545934 1752.8018971211 5000.0000000000 0.0000000000 3000.0000000000 -12.2168757191 -0.1441859555 0.0081135404 0.5897838931 -4.2787038612 0.0505191572 0.0008567900 0.0092823286 -0.0337135618 -0.0001574502
3.8350000000 1647.2997152046 237.2407865760 1753.2531008810 5000.0000000000 0.0000000000 3000.0000000000 -12.2119717490 -0.1441443631 0.0081161605 0.5896397359 -4.2766418115 0.0505007996 0.0008566064 0.0092215206 -0.0336916330 -0.0001573289
3.8360000000 1647.9860686337 237.2477764663 1753.7041502920 5000.0000000000 0.0000000000 3000.0000000000 -12.2070692519 -0.1441027745 0.0081187811 0.5894956203 -4.2745834919 0.0504824804 0.0008564228 0.0091607406 -0.0336697473 -0.0001572085
3.8370000000 1648.6724070601 237.2547242850 1754.1550454105 5000.0000000000 0.0000000000 3000.0000000000 -12.2021682246 -0.1440611896 0.0081214023 0.5893515463 -4.2725288502 0.0504641992 0.0008562393 0.0090999885 -0.0336479041 -0.0001570890
3.8380000000 1649.3587304534 237.2616300530 1754.6057862929 5000.0000000000 0.0000000000 3000.0000000000 -12.1972686638 -0.1440196084 0.0081240241 0.5892075138 -4.2704778345 0.0504459552 0.0008560558 0.0090392643 -0.0336261028 -0.0001569705
3.8390000000 1650.0450387831 237.2684937911 1755.0563729954 5000.0000000000 0.0000000000 3000.0000000000 -12.1923705663 -0.1439780308 0.0081266464 0.5890635229 -4.2684303927 0.0504277480 0.0008558723 0.0089785678 -0.0336043428 -0.0001568529
3.8400000000 1650.7313320188 237.2753155199 1755.5068055744 5000.0000000000 0.0000000000 3000.0000000000 -12.1874739291 -0.1439364569 0.0081292693 0.5889195736 -4.2663864732 0.0504095768 0.0008556889 0.0089178991 -0.0335826236 -0.0001567363
3.8410000000 1651.4176101301 237.2820952602 1755.9570840863 5000.0000000000 0.0000000000 3000.0000000000 -12.1825787490 -0.1438948866 0.0081318928 0.5887756658 -4.2643460241 0.0503914411 0.0008555055 0.0088572581 -0.0335609448 -0.0001566207
3.8420000000 1652.1038730867 237.2888330327 1756.4072085873 5000.0000000000 0.0000000000 3000.0000000000 -12.1776850228 -0.1438533199 0.0081345168 0.5886317996 -4.2623089941 0.0503733402 0.0008553222 0.0087966447 -0.0335393056 -0.0001565059
3.8430000000 1652.7901208582 237.2955288580 1756.8571791336 5000.0000000000 0.0000000000 3000.0000000000 -12.1727927477 -0.1438117567 0.0081371415 0.5884879749 -4.2602753319 0.0503552736 0.0008551389 0.0087360590 -0.0335177056 -0.0001563922
3.8440000000 1653.4763534144 237.3021827568 1757.3069957817 5000.0000000000 0.0000000000 3000.0000000000 -12.1679019204 -0.1437701970 0.0081397666 0.5883441918 -4.2582449862 0.0503372407 0.0008549556 0.0086755008 -0.0334961442 -0.0001562794
3.8450000000 1654.1625707249 237.3087947495 1757.7566585877 5000.0000000000 0.0000000000 3000.0000000000 -12.1630125382 -0.1437286409 0.0081423924 0.5882004503 -4.2562179061 0.0503192409 0.0008547724 0.0086149701 -0.0334746210 -0.0001561675
3.8460000000 1654.8487727594 237.3153648568 1758.2061676079 5000.0000000000 0.0000000000 3000.0000000000 -12.1581245979 -0.1436870882 0.0081450187 0.5880567503 -4.2541940406 0.0503012735 0.0008545893 0.0085544668 -0.0334531353 -0.0001560566
3.8470000000 1655.5349594879 237.3218930993 1758.6555228985 5000.0000000000 0.0000000000 3000.0000000000 -12.1532380968 -0.1436455389 0.0081476456 0.5879130918 -4.2521733392 0.0502833380 0.0008544062 0.0084939909 -0.0334316866 -0.0001559467
3.8480000000 1656.2211308799 237.3283794973 1759.1047245157 5000.0000000000 0.0000000000 3000.0000000000 -12.1483530319 -0.1436039930 0.0081502731 0.5877694749 -4.2501557513 0.0502654337 0.0008542231 0.0084335424 -0.0334102745 -0.0001558378
3.8490000000 1656.9072869055 237.3348240714 1759.5537725158 5000.0000000000 0.0000000000 3000.0000000000 -12.1434694004 -0.1435624505 0.0081529011 0.5876258995 -4.2481412266 0.0502475602 0.0008540401 0.0083731212 -0.0333888983 -0.0001557299
3.8500000000 1657.5934275343 237.3412268421 1760.0026669549 5000.0000000000 0.0000000000 3000.0000000000 -12.1385871995 -0.1435209114 0.0081555297 0.5874823657 -4.2461297150 0.0502297167 0.0008538571 0.0083127273 -0.0333675575 -0.0001556229
3.8510000000 1658.2795527363 237.3475878298 1760.4514078892 5000.0000000000 0.0000000000 3000.0000000000 -12.1337064264 -0.1434793755 0.0081581589 0.5873388733 -4.2441211665 0.0502119028 0.0008536742 0.0082523606 -0.0333462516 -0.0001555169
3.8520000000 1658.9656624814 237.3539070548 1760.8999953749 5000.0000000000 0.0000000000 3000.0000000000 -12.1288270785 -0.1434378430 0.0081607886 0.5871954225 -4.2421155313 0.0501941177 0.0008534913 0.0081920210 -0.0333249802 -0.0001554119
3.8530000000 1659.6517567394 237.3601845375 1761.3484294682 5000.0000000000 0.0000000000 3000.0000000000 -12.1239491529 -0.1433963137 0.0081634189 0.5870520133 -4.2401127599 0.0501763610 0.0008533085 0.0081317087 -0.0333037426 -0.0001553079
3.8540000000 1660.3378354804 237.3664202984 1761.7967102251 5000.0000000000 0.0000000000 3000.0000000000 -12.1190726470 -0.1433547877 0.0081660498 0.5869086455 -4.2381128029 0.0501586320 0.0008531257 0.0080714234 -0.0332825383 -0.0001552048
3.8550000000 1661.0238986743 237.3726143576 1762.2448377018 5000.0000000000 0.0000000000 3000.0000000000 -12.1141975582 -0.1433132649 0.0081686812 0.5867653193 -4.2361156110 0.0501409303 0.0008529430 0.0080111651 -0.0332613669 -0.0001551028
3.8560000000 1661.7099462910 237.3787667356 1762.6928119545 5000.0000000000 0.0000000000 3000.0000000000 -12.1093238839 -0.1432717453 0.0081713132 0.5866220345 -4.2341211353 0.0501232551 0.0008527603 0.0079509339 -0.0332402278 -0.0001550018
3.8570000000 1662.3959783007 237.3848774526 1763.1406330391 5000.0000000000 0.0000000000 3000.0000000000 -12.1044516215 -0.1432302288 0.0081739457 0.5864787913 -4.2321293271 0.0501056059 0.0008525777 0.0078907296 -0.0332191205 -0.0001549017
3.8580000000 1663.0819946733 237.3909465288 1763.5883010119 5000.0000000000 0.0000000000 3000.0000000000 -12.0995807685 -0.1431887155 0.0081765788 0.5863355896 -4.2301401376 0.0500879821 0.0008523951 0.0078305523 -0.0331980445 -0.0001548027
3.8590000000 1663.7679953789 237.3969739845 1764.0358159288 5000.0000000000 0.0000000000 3000.0000000000 -12.0947113224 -0.1431472053 0.0081792125 0.5861924294 -4.2281535186 0.0500703833 0.0008522126 0.0077704019 -0.0331769993 -0.0001547046
3.8600000000 1664.4539803877 237.4029598400 1764.4831778460 5000.0000000000 0.0000000000 3000.0000000000 -12.0898432807 -0.1431056983 0.0081818468 0.5860493107 -4.2261694220 0.0500528087 0.0008520301 0.0077102783 -0.0331559844 -0.0001546076
3.8610000000 1665.1399496696 237.4089041153 1764.9303868194 5000.0000000000 0.0000000000 3000.0000000000 -12.0849766410 -0.1430641942 0.0081844815 0.5859062335 -4.2241877996 0.0500352579 0.0008518477 0.0076501815 -0.0331349992 -0.0001545115
3.8620000000 1665.8259031949 237.4148068307 1765.3774429052 5000.0000000000 0.0000000000 3000.0000000000 -12.0801114009 -0.1430226933 0.0081871169 0.5857631978 -4.2222086040 0.0500177302 0.0008516653 0.0075901116 -0.0331140434 -0.0001544165
3.8630000000 1666.5118409337 237.4206680063 1765.8243461593 5000.0000000000 0.0000000000 3000.0000000000 -12.0752475580 -0.1429811954 0.0081897528 0.5856202036 -4.2202317874 0.0500002251 0.0008514830 0.0075300683 -0.0330931163 -0.0001543225
3.8640000000 1667.1977628563 237.4264876623 1766.2710966377 5000.0000000000 0.0000000000 3000.0000000000 -12.0703851101 -0.1429397004 0.0081923893 0.5854772509 -4.2182573027 0.0499827421 0.0008513007 0.0074700518 -0.0330722176 -0.0001542295
3.8650000000 1667.8836689328 237.4322658187 1766.7176943965 5000.0000000000 0.0000000000 3000.0000000000 -12.0655240547 -0.1428982085 0.0081950263 0.5853343396 -4.2162851029 0.0499652806 0.0008511185 0.0074100620 -0.0330513466 -0.0001541375
3.8660000000 1668.5695591334 237.4380024957 1767.1641394916 5000.0000000000 0.0000000000 3000.0000000000 -12.0606643897 -0.1428567195 0.0081976639 0.5851914698 -4.2143151411 0.0499478400 0.0008509363 0.0073500988 -0.0330305030 -0.0001540465
3.8670000000 1669.2554334285 237.4436977133 1767.6104319790 5000.0000000000 0.0000000000 3000.0000000000 -12.0558061128 -0.1428152335 0.0082003021 0.5850486416 -4.2123473706 0.0499304198 0.0008507542 0.0072901622 -0.0330096862 -0.0001539565
3.8680000000 1669.9412917883 237.4493514916 1768.0565719146 5000.0000000000 0.0000000000 3000.0000000000 -12.0509492219 -0.1427737504 0.0082029408 0.5849058548 -4.2103817453 0.0499130195 0.0008505722 0.0072302523 -0.0329888957 -0.0001538675
3.8690000000 1670.6271341832 237.4549638506 1768.5025593545 5000.0000000000 0.0000000000 3000.0000000000 -12.0460937146 -0.1427322702 0.0082055800 0.5847631094 -4.2084182189 0.0498956384 0.0008503902 0.0071703688 -0.0329681312 -0.0001537796
3.8700000000 1671.3129605834 237.4605348103 1768.9483943544 5000.0000000000 0.0000000000 3000.0000000000 -12.0412395890 -0.1426907929 0.0082082199 0.5846204056 -4.2064567457 0.0498782760 0.0008502082 0.0071105119 -0.0329473920 -0.0001536926
3.8710000000 1671.9987709593 237.4660643908 1769.3940769704 5000.0000000000 0.0000000000 3000.0000000000 -12.0363868429 -0.1426493185 0.0082108602 0.5844777432 -4.2044972799 0.0498609319 0.0008500263 0.0070506815 -0.0329266777 -0.0001536067
3.8720000000 1672.6845652814 237.4715526121 1769.8396072583 5000.0000000000 0.0000000000 3000.0000000000 -12.0315354743 -0.1426078469 0.0082135012 0.5843351223 -4.2025397762 0.0498436055 0.0008498445 0.0069908775 -0.0329059879 -0.0001535218
3.8730000000 1673.3703435200 237.4769994940 1770.2849852740 5000.0000000000 0.0000000000 3000.0000000000 -12.0266854811 -0.1425663781 0.0082161427 0.5841925428 -4.2005841895 0.0498262961 0.0008496627 0.0069310999 -0.0328853220 -0.0001534379
3.8740000000 1674.0561056456 237.4824050567 1770.7302110735 5000.0000000000 0.0000000000 3000.0000000000 -12.0218368612 -0.1425249122 0.0082187847 0.5840500048 -4.1986304749 0.0498090034 0.0008494810 0.0068713488 -0.0328646797 -0.0001533551
3.8750000000 1674.7418516286 237.4877693199 1771.1752847125 5000.0000000000 0.0000000000 3000.0000000000 -12.0169896129 -0.1424834490 0.0082214273 0.5839075083 -4.1966785878 0.0497917267 0.0008492993 0.0068116240 -0.0328440604 -0.0001532732
3.8760000000 1675.4275814395 237.4930923037 1771.6202062470 5000.0000000000 0.0000000000 3000.0000000000 -12.0121437340 -0.1424419887 0.0082240704 0.5837650532 -4.1947284838 0.0497744656 0.0008491177 0.0067519256 -0.0328234637 -0.0001531924
