tof posE posN posU tgtE tgtN tgtU normComm normAch pitchRate thetaRate pitchDefl alpha theta sideComm sideAch yawRate psiRate yawDefl beta psi rollComm phiRate rollRate rollDefl roll seekPitchErr seekYawErr staticMargin mach
0.0430000000 0.1067193319 0.0188174976 0.0816527755 4000.0000000000 0.0000000000 3000.0000000000 -0.0000055058 -0.7656747566 -0.0009317489 -0.0009317489 -0.0015462740 2.5326414034 39.9999911508 -0.0005524461 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000331 -0.0000017638 1.1356507446 0.0206174255
0.0440000000 0.1126640746 0.0198657161 0.0862865147 4000.0000000000 0.0000000000 3000.0000000000 -0.0000093641 -0.7656508116 -0.0010147429 -0.0010147429 -0.0016149699 2.4891889716 39.9999901775 -0.0005996124 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000324 -0.0000018634 1.1402458331 0.0214795317
0.0450000000 0.1188454704 0.0209556630 0.0911120911 4000.0000000000 0.0000000000 3000.0000000000 -0.0000137282 -0.7656258671 -0.0011032145 -0.0011032145 -0.0016849151 2.4468601688 39.9999891185 -0.0006499102 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000315 -0.0000019670 1.1448006053 0.0223622889
0.0460000000 0.1252688269 0.0220882740 0.0961340272 4000.0000000000 0.0000000000 3000.0000000000 -0.0000186333 -0.7655999100 -0.0011974109 -0.0011974109 -0.0017561239 2.4056366284 39.9999879682 -0.0007034819 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000303 -0.0000020747 1.1493127475 0.0232657061
0.0470000000 0.1319394539 0.0232644855 0.1013568477 4000.0000000000 0.0000000000 3000.0000000000 -0.0000241156 -0.7655729284 -0.0012975852 -0.0012975852 -0.0018286092 2.3654972573 39.9999867207 -0.0007604737 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000288 -0.0000021867 1.1537803364 0.0241897921
0.0480000000 0.1388626633 0.0244852342 0.1067850789 4000.0000000000 0.0000000000 3000.0000000000 -0.0000302123 -0.7655449114 -0.0014039960 -0.0014039960 -0.0019023829 2.3264188822 39.9999853699 -0.0008210350 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000270 -0.0000023029 1.1582017910 0.0251345557
0.0490000000 0.1460437692 0.0257514569 0.1124232489 4000.0000000000 0.0000000000 3000.0000000000 -0.0000369620 -0.7655158493 -0.0015169079 -0.0015169079 -0.0019774558 2.2883767857 39.9999839095 -0.0008853188 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000249 -0.0000024235 1.1625758299 0.0261000056
0.0500000000 0.1534880878 0.0270640911 0.1182758877 4000.0000000000 0.0000000000 3000.0000000000 -0.0000444044 -0.7654857332 -0.0016365911 -0.0016365911 -0.0020538380 2.2513451503 39.9999823327 -0.0009534813 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000224 -0.0000025486 1.1669014348 0.0270861505
0.0510000000 0.1611957483 0.0284231596 0.1243431059 4000.0000000000 0.0000000000 3000.0000000000 -0.0000525802 -0.7654546162 -0.0017633526 -0.0017633526 -0.0021315385 2.2168357678 39.9999806328 -0.0010256823 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000196 -0.0000026782 1.1717565637 0.0280929992
0.0520000000 0.1691668799 0.0298286852 0.1306250138 4000.0000000000 0.0000000000 3000.0000000000 -0.0000612314 -0.7654228703 -0.0018974609 -0.0018974609 -0.0022126313 2.1845971693 39.9999788024 -0.0011005569 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000165 -0.0000028124 1.1763904191 0.0291003626
0.0530000000 0.1774016118 0.0312806906 0.1371217221 4000.0000000000 0.0000000000 3000.0000000000 -0.0000703592 -0.7653905129 -0.0020391124 -0.0020391124 -0.0022968785 2.1544102324 39.9999768341 -0.0011781092 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000131 -0.0000029511 1.1808209507 0.0301082398
0.0540000000 0.1859000734 0.0327791986 0.1438333412 4000.0000000000 0.0000000000 3000.0000000000 -0.0000799647 -0.7653575605 -0.0021885037 -0.0021885037 -0.0023841868 2.1260831424 39.9999747203 -0.0012583431 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000093 -0.0000030944 1.1850642185 0.0311166299
0.0550000000 0.1946623938 0.0343242322 0.1507599818 4000.0000000000 0.0000000000 3000.0000000000 -0.0000900488 -0.7653240302 -0.0023458320 -0.0023458320 -0.0024744753 2.0994472674 39.9999724531 -0.0013412627 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000051 -0.0000032422 1.1891346355 0.0321255323
0.0560000000 0.2036887024 0.0359158139 0.1579017544 4000.0000000000 0.0000000000 3000.0000000000 -0.0001006126 -0.7652899398 -0.0025112944 -0.0025112944 -0.0025676742 2.0743537585 39.9999700245 -0.0014268720 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000006 -0.0000033944 1.1930451732 0.0331349462
0.0570000000 0.2129791286 0.0375539667 0.1652587696 4000.0000000000 0.0000000000 3000.0000000000 -0.0001116572 -0.7652553073 -0.0026850889 -0.0026850889 -0.0026637221 2.0506707322 39.9999674263 -0.0015151750 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000042 -0.0000035512 1.1968075377 0.0341448711
0.0580000000 0.2225338015 0.0392387133 0.1728311381 4000.0000000000 0.0000000000 3000.0000000000 -0.0001231837 -0.7652201514 -0.0028674133 -0.0028674133 -0.0027625658 2.0282809197 39.9999646501 -0.0016061758 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000094 -0.0000037125 1.2004323200 0.0351553066
0.0590000000 0.2323528506 0.0409700766 0.1806189705 4000.0000000000 0.0000000000 3000.0000000000 -0.0001351930 -0.7651844913 -0.0030584659 -0.0030584659 -0.0028641581 2.0070796978 39.9999616871 -0.0016998784 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000149 -0.0000038782 1.2039291258 0.0361662523
0.0600000000 0.2424364053 0.0427480794 0.1886223774 4000.0000000000 0.0000000000 3000.0000000000 -0.0001476864 -0.7651483467 -0.0032584454 -0.0032584454 -0.0029684577 1.9869734288 39.9999585287 -0.0017962868 -0.0000000000 0.0000000000 -0.0000000000 0.0000000000 0.0000000000 10.0000000000 0.0000000000 0.0000000000 0.0000000000 -0.0000000000 0.0000000000 -0.0000000208 -0.0000040484 1.2073066877 0.0371777077
